 ,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity
99,824,146.2670,36.3062,28.8973,76.4643,0.4840,1.2564,0.7959,0.7464
100,481,90.0833,28.4416,21.5329,179.2035,0.7448,1.3208,0.7571,0.9179
101,113,52.7279,22.9762,6.2620,3.0612,0.5107,3.6692,0.2725,0.9187
102,1673,177.9239,58.9132,36.1571,15.0926,0.6641,1.6294,0.6137,0.8833
103,331,69.8406,22.2680,18.9259,130.8687,0.8527,1.1766,0.8499,0.9220
104,92,55.9411,16.7515,6.9927,3.2799,0.3694,2.3956,0.4174,0.5732
105,372,70.7696,22.3014,21.2383,83.6710,0.9334,1.0501,0.9523,0.9490
106,669,108.8112,34.4501,24.7255,177.4814,0.7100,1.3933,0.7177,0.8832
107,382,73.0122,22.3669,21.7454,121.6765,0.9005,1.0286,0.9722,0.9351
108,545,140.7107,33.5597,20.6770,119.9543,0.3459,1.6230,0.6161,0.7569
109,84,59.9411,17.7309,6.0320,1.0559,0.2938,2.9395,0.3402,0.4912
110,442,78.9117,25.1420,22.3837,42.3380,0.8920,1.1232,0.8903,0.9315
111,958,121.5391,39.2944,31.0417,152.4094,0.8150,1.2659,0.7900,0.9238
112,318,70.5269,23.6174,17.1437,163.0964,0.8034,1.3776,0.7259,0.9217
113,99,58.5269,18.3565,6.8668,2.1463,0.3632,2.6732,0.3741,0.5841
114,103,65.0122,18.6163,7.0446,0.4712,0.3062,2.6427,0.3784,0.5037
115,1565,169.2376,52.9192,37.6540,167.5314,0.6866,1.4054,0.7115,0.9036
116,314,67.9411,21.4162,18.6680,146.2660,0.8548,1.1472,0.8717,0.9290
117,431,80.0833,25.0398,21.9157,6.1197,0.8445,1.1425,0.8752,0.9200
118,80,62.1838,17.9859,5.6633,179.4917,0.2600,3.1759,0.3149,0.4624
119,402,75.3553,24.4874,20.9022,171.8026,0.8896,1.1715,0.8536,0.9504
120,394,72.4264,22.4408,22.3547,125.5950,0.9439,1.0038,0.9962,0.9517
121,161,68.1838,21.9175,9.3529,9.9851,0.4352,2.3434,0.4267,0.6301
122,667,163.8234,38.8302,21.8709,177.5965,0.3123,1.7754,0.5632,0.7051
123,323,66.7696,20.8933,19.6836,123.2460,0.9104,1.0615,0.9421,0.9322
124,404,77.5980,22.9907,22.3738,7.3090,0.8431,1.0276,0.9732,0.9266
125,587,93.9828,32.7948,22.7900,61.9567,0.8351,1.4390,0.6949,0.9281
126,322,69.3553,23.8520,17.1886,168.8268,0.8412,1.3877,0.7206,0.9266
127,107,60.7696,19.4715,6.9967,8.6237,0.3641,2.7830,0.3593,0.5707
128,929,121.6396,37.5962,31.4617,62.7745,0.7890,1.1950,0.8368,0.9046
129,112,61.1127,19.2297,7.4158,149.5266,0.3768,2.5931,0.3856,0.5910
130,402,77.4975,25.3088,20.2239,81.9932,0.8411,1.2514,0.7991,0.9231
131,342,68.4264,21.2887,20.4544,18.8099,0.9179,1.0408,0.9608,0.9293
132,589,95.1543,31.1014,24.1127,24.8832,0.8175,1.2898,0.7753,0.9196
133,298,121.0955,19.9790,18.9912,54.0074,0.2554,1.0520,0.9506,0.6300
134,372,72.6690,22.1184,21.4141,17.1321,0.8852,1.0329,0.9682,0.9300
135,1010,132.7107,41.1075,31.2831,163.0684,0.7206,1.3140,0.7610,0.8954
136,94,56.7696,19.2732,6.2099,175.5303,0.3665,3.1036,0.3222,0.5802
137,356,74.0833,24.0225,18.8687,98.1303,0.8151,1.2731,0.7855,0.9059
138,554,157.6812,35.4779,19.8821,133.1492,0.2800,1.7844,0.5604,0.6869
139,89,55.3553,17.3713,6.5233,173.5442,0.3650,2.6629,0.3755,0.5580
140,237,65.5980,18.0603,16.7083,117.5259,0.6921,1.0809,0.9251,0.8762
141,478,83.9411,27.1115,22.4484,33.9102,0.8525,1.2077,0.8280,0.9447
142,461,103.2965,25.8335,22.7210,120.7885,0.5429,1.1370,0.8795,0.8299
143,421,77.4975,23.7271,22.5916,24.3897,0.8809,1.0503,0.9521,0.9263
144,372,74.1838,23.4644,20.1857,96.2043,0.8494,1.1624,0.8603,0.9323
145,99,51.1127,18.3885,6.8549,7.1207,0.4762,2.6826,0.3728,0.6758
146,466,88.3259,25.8182,22.9810,33.5601,0.7506,1.1235,0.8901,0.8970
147,400,74.4264,23.4897,21.6817,172.5630,0.9074,1.0834,0.9230,0.9434
148,360,70.1838,22.0633,20.7751,90.9535,0.9184,1.0620,0.9416,0.9424
149,365,72.5269,22.7678,20.4119,159.2822,0.8720,1.1154,0.8965,0.9323
150,308,71.5980,21.6960,18.0751,156.3455,0.7550,1.2003,0.8331,0.8993
151,409,76.0833,23.9156,21.7747,108.3165,0.8879,1.0983,0.9105,0.9274
152,370,74.4264,24.1057,19.5431,73.4710,0.8394,1.2335,0.8107,0.9113
153,277,65.2548,22.9556,15.3639,61.5816,0.8175,1.4941,0.6693,0.9038
154,969,124.0833,38.9471,31.6780,79.4566,0.7909,1.2295,0.8134,0.9371
155,380,75.8406,23.3053,20.7606,94.5548,0.8302,1.1226,0.8908,0.9080
156,469,95.7401,31.0446,19.2352,11.3080,0.6430,1.6139,0.6196,0.8734
157,387,73.3553,24.9005,19.7885,16.7932,0.9038,1.2583,0.7947,0.9451
158,566,98.2254,34.3882,20.9564,70.8923,0.7372,1.6409,0.6094,0.9085
159,343,71.1127,22.6232,19.3041,71.1508,0.8523,1.1719,0.8533,0.9295
160,622,99.6396,34.6168,22.8777,6.9010,0.7873,1.5131,0.6609,0.9087
161,669,128.6102,36.9460,23.0552,142.8799,0.5083,1.6025,0.6240,0.7730
162,85,55.9411,18.7014,5.7870,4.0918,0.3413,3.2316,0.3094,0.5686
163,396,74.6690,22.6535,22.2572,161.7020,0.8925,1.0178,0.9825,0.9362
164,346,68.4264,21.5476,20.4450,72.2583,0.9286,1.0539,0.9488,0.9402
165,430,83.0122,27.9670,19.5764,13.1484,0.7841,1.4286,0.7000,0.9015
166,107,65.9411,18.7562,7.2635,4.5494,0.3092,2.5822,0.3873,0.5000
167,409,74.4264,23.6808,21.9906,113.0108,0.9279,1.0769,0.9286,0.9479
168,308,67.4975,21.9068,17.9012,145.4728,0.8495,1.2238,0.8171,0.9194
169,352,73.6985,21.4951,20.8503,57.4117,0.8144,1.0309,0.9700,0.9060
170,105,58.4264,17.2022,7.7717,175.3999,0.3865,2.2134,0.4518,0.5949
171,386,80.9117,26.8013,18.3376,22.4464,0.7409,1.4616,0.6842,0.8874
172,495,88.9117,28.1274,22.4071,70.1699,0.7869,1.2553,0.7966,0.9261
173,92,62.1838,16.1030,7.2743,170.4078,0.2990,2.2137,0.4517,0.4933
174,352,69.0122,21.5158,20.8302,1.6143,0.9288,1.0329,0.9681,0.9412
175,132,58.7696,18.5868,9.0423,10.5659,0.4803,2.0555,0.4865,0.6769
176,345,71.1127,21.8397,20.1132,118.0395,0.8573,1.0858,0.9209,0.9312
177,270,95.9828,20.1612,17.0513,59.2163,0.3683,1.1824,0.8458,0.6007
178,125,61.0122,19.2272,8.2776,8.8622,0.4220,2.3228,0.4305,0.6527
179,438,80.4264,25.2489,22.0873,32.1413,0.8509,1.1431,0.8748,0.9450
180,699,104.5685,36.7528,24.2157,172.0933,0.8033,1.5177,0.6589,0.9222
181,370,75.2548,22.5131,20.9255,7.7088,0.8210,1.0759,0.9295,0.9204
182,410,76.4264,23.0069,22.6900,51.7036,0.8821,1.0140,0.9862,0.9393
183,458,79.2548,25.2126,23.1291,47.8164,0.9163,1.0901,0.9174,0.9463
184,342,70.8701,22.1481,19.6607,53.5183,0.8557,1.1265,0.8877,0.9421
185,256,93.7401,26.3082,12.3896,154.9978,0.3661,2.1234,0.4709,0.5838
186,445,78.1838,25.2848,22.4084,1.9851,0.9148,1.1284,0.8862,0.9560
187,489,89.2548,27.0066,23.0542,138.9273,0.7714,1.1714,0.8537,0.9089
188,102,56.7696,18.5551,6.9992,177.1556,0.3977,2.6511,0.3772,0.6108
189,298,99.8823,24.0750,15.7601,143.8880,0.3754,1.5276,0.6546,0.6327
190,523,93.4975,27.9423,23.8314,174.1814,0.7518,1.1725,0.8529,0.9017
191,300,68.1838,22.0083,17.3558,19.3086,0.8109,1.2681,0.7886,0.9009
192,401,74.1838,23.0586,22.1423,22.2144,0.9157,1.0414,0.9603,0.9413
193,663,102.0833,30.5507,27.6314,128.7217,0.7995,1.1056,0.9044,0.8917
194,307,67.2548,20.7134,18.8711,66.8803,0.8529,1.0976,0.9111,0.9219
195,375,75.8406,23.6340,20.2024,155.2730,0.8193,1.1699,0.8548,0.9180
196,131,69.8406,19.3405,8.6241,174.4440,0.3375,2.2426,0.4459,0.5413
197,426,76.4264,24.3869,22.2414,54.8699,0.9165,1.0965,0.9120,0.9404
198,435,83.1543,26.2919,21.0657,70.0716,0.7906,1.2481,0.8012,0.9034
199,498,89.8406,28.3363,22.3767,87.8626,0.7753,1.2663,0.7897,0.9180
200,729,113.1543,39.7664,23.3411,56.9507,0.7155,1.7037,0.5870,0.9113
201,579,97.2548,34.0904,21.6250,172.9719,0.7692,1.5764,0.6343,0.9183
202,373,76.6690,24.1986,19.6258,11.4549,0.7974,1.2330,0.8110,0.9098
203,857,118.2254,43.5858,25.0349,71.0532,0.7705,1.7410,0.5744,0.9295
204,158,72.4264,19.1531,10.5034,129.6476,0.3785,1.8235,0.5484,0.5820
205,386,74.4264,24.3882,20.1520,8.5315,0.8757,1.2102,0.8263,0.9201
206,367,75.2548,25.1892,18.5508,5.7883,0.8143,1.3578,0.7365,0.9062
207,132,61.3553,19.9365,8.4301,179.4578,0.4406,2.3649,0.4228,0.6701
208,1584,166.5097,57.8061,34.8893,62.9488,0.7179,1.6568,0.6036,0.9161
209,349,70.9117,22.1848,20.0300,122.9761,0.8722,1.1076,0.9029,0.9208
210,86,56.1838,15.8957,6.8886,2.4134,0.3424,2.3075,0.4334,0.5513
211,608,94.3259,30.7418,25.1816,74.0296,0.8587,1.2208,0.8191,0.9325
212,480,85.9828,26.7504,22.8466,27.9352,0.8159,1.1709,0.8541,0.9048
213,322,67.0122,20.4575,20.0407,107.7545,0.9011,1.0208,0.9796,0.9374
214,254,112.3675,20.2675,15.9567,84.7884,0.2528,1.2702,0.7873,0.6158
215,391,74.1838,23.4697,21.2119,77.6380,0.8928,1.1064,0.9038,0.9422
216,417,76.4264,24.0314,22.0936,22.5052,0.8971,1.0877,0.9194,0.9477
217,388,75.0122,22.6935,21.7690,8.5270,0.8665,1.0425,0.9593,0.9282
218,86,57.5980,16.6778,6.5655,176.3583,0.3258,2.5402,0.3937,0.5150
219,426,79.0122,24.5632,22.0818,140.8953,0.8575,1.1124,0.8990,0.9373
220,331,67.9411,20.8573,20.2060,59.0972,0.9011,1.0322,0.9688,0.9350
221,373,73.8406,23.1159,20.5451,36.3228,0.8597,1.1251,0.8888,0.9153
222,511,91.7401,30.9968,20.9901,48.7808,0.7630,1.4767,0.6772,0.8826
223,104,61.0122,17.2454,7.6784,2.8377,0.3511,2.2460,0.4452,0.5403
224,380,73.8406,22.7913,21.2288,12.8645,0.8758,1.0736,0.9314,0.9246
225,485,81.4975,25.0434,24.6580,103.2491,0.9176,1.0156,0.9846,0.9445
226,325,69.9411,23.3444,17.7260,83.8209,0.8349,1.3170,0.7593,0.9168
227,323,68.7696,21.3122,19.2968,3.2513,0.8583,1.1044,0.9054,0.9229
228,304,70.7696,24.8685,15.5644,84.5424,0.7628,1.5978,0.6259,0.8786
229,91,54.1838,16.6565,6.9561,9.2673,0.3895,2.3945,0.4176,0.5852
230,378,72.4264,22.9221,20.9965,57.9173,0.9055,1.0917,0.9160,0.9356
231,357,78.1838,24.9220,18.2387,88.7057,0.7339,1.3664,0.7318,0.8613
232,416,76.4264,23.7011,22.3478,24.0979,0.8950,1.0606,0.9429,0.9476
233,485,146.0244,26.9037,22.9531,44.0422,0.2858,1.1721,0.8532,0.6778
234,150,71.8406,18.3989,10.3803,14.7080,0.3652,1.7725,0.5642,0.5650
235,383,72.1838,23.2393,20.9839,90.9742,0.9237,1.1075,0.9029,0.9480
236,396,78.4264,26.3806,19.1126,10.9714,0.8091,1.3803,0.7245,0.9072
237,846,117.3970,38.9871,27.6286,102.2734,0.7714,1.4111,0.7087,0.9068
238,364,70.7696,21.8371,21.2235,158.1801,0.9133,1.0289,0.9719,0.9394
239,409,83.3553,25.5705,20.3654,173.2343,0.7397,1.2556,0.7964,0.8989
240,741,103.4975,34.5523,27.3055,148.2348,0.8693,1.2654,0.7903,0.9506
241,409,76.6690,23.4361,22.2202,176.5570,0.8744,1.0547,0.9481,0.9295
242,470,91.1543,24.8136,24.1167,95.6793,0.7108,1.0289,0.9719,0.8491
243,390,74.4264,23.0496,21.5432,169.5167,0.8847,1.0699,0.9346,0.9330
244,474,86.3259,26.6497,22.6463,110.2592,0.7993,1.1768,0.8498,0.9107
245,419,79.7401,25.4377,20.9723,162.7044,0.8281,1.2129,0.8245,0.9249
246,303,71.4558,25.8824,14.9056,174.9408,0.7457,1.7364,0.5759,0.9031
247,443,79.4975,25.2163,22.3683,39.6946,0.8809,1.1273,0.8871,0.9277
248,408,78.9117,26.8609,19.3397,41.2934,0.8234,1.3889,0.7200,0.9077
249,427,79.8406,25.1392,21.6265,21.7270,0.8418,1.1624,0.8603,0.9323
250,480,82.0833,26.6355,22.9451,8.8376,0.8952,1.1608,0.8614,0.9366
251,156,83.4975,19.6680,10.0989,24.0270,0.2812,1.9475,0.5135,0.4771
252,342,72.5269,23.0244,18.9124,171.9410,0.8170,1.2174,0.8214,0.9281
253,846,116.7107,37.9445,28.3878,142.6596,0.7805,1.3367,0.7481,0.9171
254,402,77.5980,24.7140,20.7107,159.2365,0.8389,1.1933,0.8380,0.9360
255,466,87.4975,27.0342,21.9474,117.4762,0.7649,1.2318,0.8118,0.9110
256,499,86.1838,28.8897,21.9922,63.0828,0.8442,1.3136,0.7612,0.9397
257,447,81.3970,26.1305,21.7806,170.1443,0.8478,1.1997,0.8335,0.9122
258,362,71.0122,23.2969,19.7843,42.1909,0.9021,1.1775,0.8492,0.9342
259,450,80.0833,27.5911,20.7660,133.9459,0.8817,1.3287,0.7526,0.9434
260,416,79.8406,25.4411,20.8194,27.3024,0.8201,1.2220,0.8183,0.9286
261,478,92.3259,26.7904,22.7175,87.0843,0.7047,1.1793,0.8480,0.8597
262,406,75.0122,24.1278,21.4249,68.4835,0.9067,1.1262,0.8880,0.9387
263,100,61.0122,17.0445,7.4701,162.4749,0.3376,2.2817,0.4383,0.5115
264,514,87.8406,30.0104,21.8073,60.0537,0.8371,1.3762,0.7267,0.9354
265,391,73.5980,22.8680,21.7700,135.4360,0.9071,1.0504,0.9520,0.9422
266,329,70.8701,22.6739,18.4748,172.9398,0.8232,1.2273,0.8148,0.9440
267,388,75.4975,23.7847,20.7704,111.0527,0.8554,1.1451,0.8733,0.9349
268,417,77.0122,23.2998,22.7873,143.5641,0.8835,1.0225,0.9780,0.9467
269,397,78.0833,25.7522,19.6285,65.0654,0.8182,1.3120,0.7622,0.9074
270,451,81.4975,24.8911,23.0697,19.0758,0.8533,1.0790,0.9268,0.9299
271,308,106.6102,27.5792,14.2193,6.1526,0.3405,1.9396,0.5156,0.5929
272,343,71.2548,23.2787,18.7606,166.1089,0.8489,1.2408,0.8059,0.9147
273,374,77.8406,24.4526,19.4741,11.9422,0.7757,1.2556,0.7964,0.9303
274,329,78.6274,30.9883,13.5179,172.4945,0.6687,2.2924,0.4362,0.9387
275,545,89.4975,29.0370,23.8976,44.0748,0.8550,1.2151,0.8230,0.9348
276,316,66.7696,20.5527,19.5762,160.1573,0.8907,1.0499,0.9525,0.9335
277,271,66.0833,23.6897,14.5653,51.9884,0.7798,1.6265,0.6148,0.8885
278,432,78.9117,24.6482,22.3156,0.7065,0.8718,1.1045,0.9054,0.9290
279,1152,134.8528,44.1894,33.1928,26.8594,0.7961,1.3313,0.7511,0.9313
280,427,78.9117,24.5881,22.1112,61.5326,0.8617,1.1120,0.8993,0.9323
281,100,51.1127,17.8923,7.1161,28.3500,0.4810,2.5143,0.3977,0.7042
282,105,46.2843,14.6103,9.1504,140.7398,0.6159,1.5967,0.6263,0.7836
283,451,87.2965,25.7965,22.2600,178.1592,0.7437,1.1589,0.8629,0.8887
284,345,69.5980,21.5028,20.4284,67.5259,0.8950,1.0526,0.9500,0.9426
285,440,84.5685,26.3951,21.2246,177.4053,0.7731,1.2436,0.8041,0.9016
286,101,51.6985,19.1569,6.7129,175.7600,0.4749,2.8538,0.3504,0.6847
287,303,69.9411,21.9173,17.6021,42.1405,0.7784,1.2451,0.8031,0.9127
288,1343,149.7817,44.0743,38.7973,3.2753,0.7523,1.1360,0.8803,0.9205
289,249,58.2843,19.2286,16.4878,11.1164,0.9211,1.1662,0.8575,0.9504
290,399,78.1838,24.1816,21.0087,59.3277,0.8203,1.1510,0.8688,0.9215
291,378,79.5980,24.3626,19.7551,74.0350,0.7497,1.2332,0.8109,0.9000
292,400,75.4975,24.2519,21.0003,31.1550,0.8819,1.1548,0.8659,0.9324
293,117,60.1838,20.1006,7.4112,1.6669,0.4059,2.7122,0.3687,0.6376
294,998,134.5097,43.5007,29.2109,49.2410,0.6932,1.4892,0.6715,0.9069
295,369,74.0833,22.7593,20.6433,123.9621,0.8449,1.1025,0.9070,0.9145
296,358,72.5269,22.3368,20.4067,18.0936,0.8553,1.0946,0.9136,0.9421
297,118,52.2843,13.2047,11.3780,4.2938,0.5424,1.1605,0.8617,0.7262
298,257,63.7990,21.3129,15.3533,174.5823,0.7934,1.3882,0.7204,0.9449
299,378,75.2548,23.6085,20.3860,143.8927,0.8388,1.1581,0.8635,0.9175
300,306,67.8406,23.9625,16.2592,36.8402,0.8355,1.4738,0.6785,0.9162
301,85,42.6274,16.4016,6.5985,168.2810,0.5878,2.4857,0.4023,0.7658
302,406,75.0122,23.5555,21.9454,7.6693,0.9067,1.0734,0.9316,0.9387
303,644,98.6690,31.9168,25.6907,21.4703,0.8313,1.2423,0.8049,0.9280
304,1114,138.4680,47.7119,29.7282,56.4520,0.7301,1.6049,0.6231,0.8948
305,96,52.5269,21.0534,5.8058,20.1138,0.4372,3.6263,0.2758,0.6857
306,338,69.8406,22.3555,19.2505,23.1108,0.8708,1.1613,0.8611,0.9197
307,139,50.7696,16.6056,10.6579,127.7106,0.6777,1.5581,0.6418,0.8476
308,194,84.6690,22.9223,10.7759,21.2421,0.3401,2.1272,0.4701,0.5551
309,348,75.3553,24.1490,18.3481,93.1169,0.7701,1.3162,0.7598,0.8946
310,451,87.0122,25.0510,22.9225,100.7475,0.7486,1.0929,0.9150,0.8966
311,379,74.6690,24.0804,20.0394,105.4227,0.8542,1.2017,0.8322,0.9244
312,297,130.3675,20.1352,18.7806,4.9122,0.2196,1.0721,0.9327,0.5679
313,420,82.5685,24.3427,21.9680,93.2996,0.7742,1.1081,0.9024,0.8851
314,2076,235.1787,53.0527,49.8230,106.5228,0.4717,1.0648,0.9391,0.8311
315,1963,200.3087,59.5947,41.9395,0.9583,0.6148,1.4210,0.7037,0.8587
316,450,80.9117,24.3680,23.5127,55.7151,0.8638,1.0364,0.9649,0.9250
