 ,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity
34,479,81.8406,26.8397,22.7232,2.3887,0.8987,1.1812,0.8466,0.9420
35,362,79.0122,22.7582,20.2526,114.6301,0.7287,1.1237,0.8899,0.8786
36,406,78.7696,23.4023,22.0890,168.8401,0.8223,1.0595,0.9439,0.9323
37,423,75.5980,25.0436,21.5057,23.1504,0.9301,1.1645,0.8587,0.9516
38,550,90.0833,28.3330,24.7161,142.9840,0.8517,1.1463,0.8723,0.9370
39,644,104.7696,33.6425,24.3730,20.9438,0.7373,1.3803,0.7245,0.9013
40,450,82.9117,25.6822,22.3095,85.8894,0.8226,1.1512,0.8687,0.9128
41,719,103.9828,33.3456,27.4537,101.9464,0.8356,1.2146,0.8233,0.9393
42,363,74.8701,24.8910,18.5684,87.5062,0.8138,1.3405,0.7460,0.9490
43,454,81.8406,26.7640,21.5981,175.0427,0.8518,1.2392,0.8070,0.9332
44,422,79.4975,25.6338,20.9608,166.8253,0.8391,1.2229,0.8177,0.9174
45,456,82.4264,25.3783,22.8777,24.9675,0.8434,1.1093,0.9015,0.9221
46,326,71.6985,24.9495,16.6367,1.6080,0.7969,1.4997,0.6668,0.9170
47,401,76.4264,24.2579,21.0475,170.0462,0.8627,1.1525,0.8677,0.9282
48,389,80.4264,28.0390,17.6644,177.3543,0.7557,1.5873,0.6300,0.8821
49,477,87.8406,27.2031,22.3260,165.6859,0.7769,1.2184,0.8207,0.9094
50,338,70.6690,25.0768,17.1615,28.5247,0.8505,1.4612,0.6844,0.9324
51,422,80.1838,24.9025,21.5765,59.2443,0.8248,1.1541,0.8664,0.9316
52,121,71.4975,19.7275,7.8095,178.4719,0.2974,2.5261,0.3959,0.5063
53,431,82.0833,28.2241,19.4432,106.5923,0.8039,1.4516,0.6889,0.9279
54,404,75.8406,24.1184,21.3276,60.9671,0.8826,1.1309,0.8843,0.9341
55,399,79.5980,28.6940,17.7048,11.9739,0.7914,1.6207,0.6170,0.9258
56,397,78.7696,27.0140,18.7116,0.2838,0.8041,1.4437,0.6927,0.9169
57,436,79.5980,24.2192,22.9212,21.1644,0.8648,1.0566,0.9464,0.9326
58,145,78.0833,20.1624,9.1567,9.7033,0.2989,2.2019,0.4541,0.4899
59,366,71.0122,22.2318,20.9613,138.8252,0.9121,1.0606,0.9429,0.9385
60,457,80.7696,25.4137,22.8960,20.3149,0.8803,1.1100,0.9009,0.9432
61,644,99.3553,32.7062,25.0707,75.3142,0.8198,1.3046,0.7665,0.9408
62,420,77.8406,24.6585,21.6867,140.3358,0.8711,1.1370,0.8795,0.9344
63,762,128.3675,32.3812,29.9621,106.1115,0.5811,1.0807,0.9253,0.8689
64,379,72.4264,22.5779,21.3730,73.0406,0.9079,1.0564,0.9466,0.9393
65,372,77.3553,27.8911,16.9819,11.5640,0.7812,1.6424,0.6089,0.9323
66,430,77.8406,25.6949,21.3074,114.5975,0.8918,1.2059,0.8292,0.9409
67,500,86.4264,28.1127,22.6453,6.9400,0.8412,1.2414,0.8055,0.9285
68,369,71.1127,22.8712,20.5423,108.4914,0.9169,1.1134,0.8982,0.9572
69,346,69.4558,23.0333,19.1262,3.4865,0.9013,1.2043,0.8304,0.9651
70,546,95.5391,28.7941,24.1435,60.1663,0.7517,1.1926,0.8385,0.8958
71,494,91.7401,29.9793,20.9805,179.8660,0.7376,1.4289,0.6998,0.8821
72,817,109.6396,37.0316,28.0905,125.0937,0.8541,1.3183,0.7586,0.9342
73,404,80.5269,30.0729,17.1048,4.7834,0.7829,1.7582,0.5688,0.9439
74,493,84.4264,27.0706,23.1878,5.9913,0.8692,1.1674,0.8566,0.9444
75,392,77.2548,25.6307,19.4732,167.6701,0.8254,1.3162,0.7598,0.9148
76,378,74.7696,24.7858,19.4177,175.0181,0.8497,1.2765,0.7834,0.9368
77,411,77.9411,25.2378,20.7349,22.0243,0.8502,1.2172,0.8216,0.9416
78,476,90.3259,28.0584,21.6000,168.0553,0.7331,1.2990,0.7698,0.9234
79,521,88.4264,29.5745,22.4300,66.5953,0.8373,1.3185,0.7584,0.9181
80,323,65.6985,21.8292,18.8398,166.9734,0.9404,1.1587,0.8631,0.9599
81,1626,175.3381,46.6732,44.3571,104.0846,0.6646,1.0522,0.9504,0.8873
82,495,87.9828,30.0096,21.0017,10.4683,0.8036,1.4289,0.6998,0.9158
83,111,60.4264,18.8847,7.4838,11.7397,0.3820,2.5234,0.3963,0.5873
84,405,75.1127,23.7584,21.7044,21.0688,0.9021,1.0946,0.9135,0.9541
85,305,67.6985,23.2801,16.6811,178.7971,0.8363,1.3956,0.7165,0.9356
86,361,73.2548,23.8317,19.2869,137.5511,0.8454,1.2356,0.8093,0.9151
87,495,83.9828,25.5138,24.7025,120.0950,0.8819,1.0328,0.9682,0.9296
88,447,79.8406,25.6227,22.2123,168.5065,0.8812,1.1535,0.8669,0.9371
89,390,78.1838,24.7483,20.0645,172.2356,0.8018,1.2334,0.8107,0.9038
90,918,127.5391,40.1938,29.0800,141.4115,0.7092,1.3822,0.7235,0.9035
91,1130,144.8528,51.0827,28.1653,92.1009,0.6768,1.8137,0.5514,0.8954
92,103,59.8406,17.5583,7.4691,174.1796,0.3615,2.3508,0.4254,0.5613
93,376,74.0833,23.7202,20.1827,132.2936,0.8609,1.1753,0.8509,0.9160
94,465,87.0538,27.2876,21.6969,100.6149,0.7711,1.2577,0.7951,0.9109
95,644,100.0833,30.7563,26.6601,150.2580,0.8079,1.1536,0.8668,0.9207
96,468,87.4975,27.0736,22.0095,174.8436,0.7682,1.2301,0.8129,0.9176
97,466,81.0122,25.3686,23.3884,109.0657,0.8923,1.0847,0.9219,0.9452
98,669,105.1543,35.2893,24.1375,168.9740,0.7603,1.4620,0.6840,0.8968
99,598,95.7401,27.9135,27.2770,31.7242,0.8198,1.0233,0.9772,0.9158
100,500,86.3259,26.8072,23.7481,16.0194,0.8431,1.1288,0.8859,0.9285
101,412,76.1838,25.5756,20.5107,10.0465,0.8920,1.2469,0.8020,0.9450
102,408,78.0833,24.8825,20.8774,155.0573,0.8409,1.1918,0.8390,0.9220
103,355,69.5980,21.9008,20.6385,86.7588,0.9210,1.0612,0.9424,0.9379
104,474,86.0833,28.3255,21.3064,9.1302,0.8038,1.3294,0.7522,0.9213
105,456,78.4264,25.4141,22.8455,37.0535,0.9316,1.1124,0.8989,0.9530
106,762,111.7401,37.0534,26.1840,69.9991,0.7669,1.4151,0.7067,0.9231
107,454,82.1838,27.1620,21.2816,102.1185,0.8447,1.2763,0.7835,0.9294
108,582,101.9828,28.8526,25.6831,64.6366,0.7032,1.1234,0.8902,0.8913
109,296,68.5269,22.9213,16.4423,158.7954,0.7921,1.3940,0.7173,0.9207
110,463,91.4975,32.3530,18.2212,1.0785,0.6950,1.7756,0.5632,0.9061
111,504,90.0833,27.7943,23.0879,102.7347,0.7805,1.2038,0.8307,0.9089
112,427,75.9411,23.9354,22.7142,168.1284,0.9304,1.0538,0.9490,0.9596
113,421,78.4264,27.9050,19.2092,2.7129,0.8601,1.4527,0.6884,0.9439
114,149,57.6985,19.8397,9.5623,28.6929,0.5624,2.0748,0.4820,0.7720
115,511,87.0122,26.9245,24.1648,2.5299,0.8481,1.1142,0.8975,0.9325
116,450,81.0122,24.4592,23.4251,59.4348,0.8616,1.0441,0.9577,0.9365
117,81,35.7990,11.4167,9.0334,150.9678,0.7942,1.2638,0.7912,0.9050
118,368,70.4264,22.2735,21.0363,151.0826,0.9324,1.0588,0.9445,0.9424
119,428,77.0122,24.0412,22.6672,15.5415,0.9068,1.0606,0.9428,0.9396
120,744,105.9828,35.1287,26.9663,89.1988,0.8324,1.3027,0.7676,0.9424
121,939,130.4680,41.3094,28.9419,28.0697,0.6932,1.4273,0.7006,0.8587
122,391,76.2843,24.4895,20.3286,7.7804,0.8443,1.2047,0.8301,0.9560
123,731,104.5685,36.9720,25.1742,123.4187,0.8401,1.4686,0.6809,0.9318
124,466,87.0122,26.2364,22.6148,65.4871,0.7735,1.1601,0.8620,0.9093
125,1427,154.5097,57.6034,31.5418,115.0766,0.7511,1.8263,0.5476,0.9192
126,449,79.8406,24.3060,23.5203,109.6579,0.8851,1.0334,0.9677,0.9364
127,321,71.1127,22.6397,18.0528,164.9208,0.7977,1.2541,0.7974,0.9119
128,595,112.8112,34.0653,22.2390,124.2538,0.5875,1.5318,0.6528,0.7907
129,474,84.9117,26.4884,22.7841,24.4008,0.8261,1.1626,0.8602,0.9107
130,485,81.8406,25.7787,23.9547,175.4733,0.9099,1.0761,0.9292,0.9473
131,1075,132.4680,42.6269,32.1096,78.6797,0.7698,1.3275,0.7533,0.9319
132,736,111.2548,33.2865,28.1526,101.1091,0.7472,1.1824,0.8458,0.8948
133,471,82.4264,28.2379,21.2373,3.5043,0.8712,1.3296,0.7521,0.9401
134,441,77.8406,24.3604,23.0496,160.0212,0.9146,1.0569,0.9462,0.9413
135,513,87.4975,28.2106,23.1534,5.3858,0.8420,1.2184,0.8207,0.9327
136,387,77.0122,25.9117,19.0163,162.7466,0.8200,1.3626,0.7339,0.9509
137,646,100.0833,32.4790,25.3244,13.1988,0.8104,1.2825,0.7797,0.9163
138,626,94.4264,31.5401,25.2709,81.3034,0.8823,1.2481,0.8012,0.9557
139,341,72.5269,23.3518,18.5927,80.2221,0.8146,1.2560,0.7962,0.9093
140,619,101.6396,29.1230,27.0623,130.9674,0.7530,1.0761,0.9292,0.8952
141,455,87.4975,29.6185,19.5596,76.0192,0.7468,1.5143,0.6604,0.8939
142,260,88.0833,22.7028,14.5816,6.1698,0.4211,1.5569,0.6423,0.6288
143,473,81.8406,26.1081,23.0673,166.2175,0.8874,1.1318,0.8835,0.9394
144,396,77.2548,24.7053,20.4087,86.9123,0.8338,1.2105,0.8261,0.9177
145,449,79.8406,28.5701,20.0099,176.1271,0.8851,1.4278,0.7004,0.9473
146,397,77.5980,23.0621,21.9180,70.8088,0.8285,1.0522,0.9504,0.9211
147,493,88.3259,28.1204,22.3221,179.5870,0.7941,1.2598,0.7938,0.9029
148,83,55.1127,19.9334,5.3016,18.1797,0.3434,3.7599,0.2660,0.6194
149,152,93.9411,19.7701,9.7891,162.2465,0.2164,2.0196,0.4951,0.4125
150,445,79.8406,24.9518,22.7075,129.0789,0.8772,1.0988,0.9101,0.9378
151,455,79.8406,25.3151,22.8845,163.0259,0.8970,1.1062,0.9040,0.9420
152,143,82.5685,20.8359,8.7384,13.9033,0.2636,2.3844,0.4194,0.4650
153,461,82.6690,25.3506,23.1539,171.2218,0.8477,1.0949,0.9133,0.9360
154,81,46.8701,18.7778,5.4922,159.0448,0.4633,3.4190,0.2925,0.6778
155,425,80.3259,25.4949,21.2249,102.6415,0.8277,1.2012,0.8325,0.9300
156,584,91.4975,29.2337,25.4354,53.1697,0.8766,1.1493,0.8701,0.9359
157,338,73.5980,24.7973,17.3549,107.1534,0.7841,1.4288,0.6999,0.9025
158,445,79.6985,24.3073,23.3095,178.5240,0.8804,1.0428,0.9590,0.9539
159,492,83.0122,27.2958,22.9499,0.4414,0.8972,1.1894,0.8408,0.9416
160,501,84.5269,26.5266,24.0473,170.5981,0.8812,1.1031,0.9065,0.9570
161,552,91.4975,29.1646,24.0987,147.2429,0.8286,1.2102,0.8263,0.9372
162,479,83.4975,26.1398,23.3315,25.3560,0.8634,1.1204,0.8926,0.9337
163,462,80.6690,25.2191,23.3250,142.0878,0.8922,1.0812,0.9249,0.9390
164,410,81.0122,25.0381,20.8494,120.4305,0.7850,1.2009,0.8327,0.9121
165,532,94.8112,28.7580,23.5539,58.2382,0.7437,1.2209,0.8190,0.8911
166,434,81.6985,25.1261,21.9925,164.0803,0.8171,1.1425,0.8753,0.9394
167,537,93.1543,27.8374,24.5616,104.9984,0.7776,1.1334,0.8823,0.9140
168,513,86.9117,29.0086,22.5165,6.8640,0.8534,1.2883,0.7762,0.9277
169,437,80.6690,26.4637,21.0252,7.3158,0.8439,1.2587,0.7945,0.9268
170,873,115.8823,40.9922,27.1159,138.3360,0.8169,1.5117,0.6615,0.9287
171,473,80.1838,25.2608,23.8410,13.1370,0.9245,1.0596,0.9438,0.9546
172,485,88.3259,26.6382,23.1818,82.5653,0.7812,1.1491,0.8702,0.9238
173,114,61.0122,20.1840,7.1913,0.0439,0.3848,2.8067,0.3563,0.6080
174,441,79.5980,24.1293,23.2704,123.8295,0.8747,1.0369,0.9644,0.9353
175,394,83.8406,27.1417,18.4829,164.2026,0.7044,1.4685,0.6810,0.8717
176,496,87.5980,30.2160,20.9004,84.2039,0.8123,1.4457,0.6917,0.9439
177,836,116.7696,35.6460,29.8610,32.0700,0.7705,1.1937,0.8377,0.9299
178,425,78.9117,26.6355,20.3160,154.5209,0.8577,1.3111,0.7627,0.9341
179,428,79.6985,26.7700,20.3566,172.0210,0.8467,1.3151,0.7604,0.9532
180,134,66.1838,20.8716,8.1744,4.7183,0.3844,2.5533,0.3917,0.5890
181,1120,195.3797,42.2379,33.7618,169.3715,0.3687,1.2511,0.7993,0.7952
182,525,86.4264,26.7702,24.9700,125.0244,0.8832,1.0721,0.9328,0.9494
183,985,131.5391,44.3594,28.2723,46.0456,0.7154,1.5690,0.6373,0.8854
184,410,74.4264,23.5383,22.1778,68.9076,0.9301,1.0613,0.9422,0.9535
185,90,53.9411,19.0887,6.0031,172.5371,0.3887,3.1798,0.3145,0.6186
186,358,80.5269,28.6573,15.9059,171.3587,0.6938,1.8017,0.5550,0.8818
187,485,82.6690,25.7517,23.9798,73.5095,0.8918,1.0739,0.9312,0.9354
188,830,116.1838,36.0665,29.3011,37.7708,0.7727,1.2309,0.8124,0.9274
189,429,79.2548,27.8773,19.5937,171.7796,0.8583,1.4228,0.7029,0.9418
190,461,84.1838,27.8226,21.0966,175.4832,0.8174,1.3188,0.7583,0.9248
191,463,79.8406,25.3627,23.2432,21.8629,0.9127,1.0912,0.9164,0.9449
192,636,95.7401,31.0051,26.1176,98.0076,0.8719,1.1871,0.8424,0.9367
193,435,77.0122,23.7121,23.3576,144.8334,0.9217,1.0152,0.9851,0.9467
194,472,82.0833,26.9141,22.3292,115.1071,0.8803,1.2053,0.8296,0.9384
195,480,83.3553,25.3103,24.1465,48.2527,0.8681,1.0482,0.9540,0.9524
196,469,83.2548,27.4284,21.7712,174.5615,0.8503,1.2598,0.7937,0.9324
197,430,78.5269,24.8896,21.9969,125.7412,0.8763,1.1315,0.8838,0.9471
198,535,92.3259,28.5199,23.8845,133.8347,0.7887,1.1941,0.8375,0.9030
199,611,98.6690,30.5198,25.4900,151.7596,0.7887,1.1973,0.8352,0.9072
200,131,67.9411,21.4302,7.7832,6.1187,0.3566,2.7534,0.3632,0.5746
201,494,83.9411,26.5090,23.7271,169.5912,0.8810,1.1172,0.8951,0.9473
202,526,91.5980,27.4813,24.3701,51.3633,0.7878,1.1277,0.8868,0.8976
203,1092,139.5391,49.4818,28.0988,57.6385,0.7048,1.7610,0.5679,0.9032
204,372,71.5980,22.0629,21.4679,126.9303,0.9119,1.0277,0.9730,0.9382
205,316,69.2548,23.1915,17.3488,25.5761,0.8279,1.3368,0.7481,0.9054
206,521,89.1543,28.1512,23.5641,179.4384,0.8237,1.1947,0.8371,0.9164
207,478,83.7401,26.2522,23.1831,8.8656,0.8566,1.1324,0.8831,0.9237
208,425,79.7401,25.9765,20.8314,15.6431,0.8399,1.2470,0.8019,0.9150
209,418,77.1127,23.7513,22.4078,73.3460,0.8834,1.0600,0.9434,0.9446
210,408,77.9411,23.8656,21.7670,27.7278,0.8440,1.0964,0.9121,0.9466
211,432,78.0833,23.8548,23.0578,133.1033,0.8904,1.0346,0.9666,0.9361
212,487,81.0122,25.6088,24.2130,19.2048,0.9325,1.0576,0.9455,0.9540
213,503,91.4975,26.7432,23.9477,49.4284,0.7550,1.1167,0.8955,0.8974
214,999,135.9828,44.1650,28.8003,148.3732,0.6789,1.5335,0.6521,0.8876
215,420,75.5980,23.7290,22.5361,73.2784,0.9235,1.0529,0.9497,0.9438
216,365,72.9117,24.2090,19.1967,46.9337,0.8628,1.2611,0.7930,0.9264
217,516,97.0538,30.4498,21.5762,141.4661,0.6884,1.4113,0.7086,0.8680
218,450,80.4264,24.7582,23.1421,68.0538,0.8742,1.0698,0.9347,0.9395
219,308,101.3970,20.8267,18.8296,30.2110,0.3765,1.1061,0.9041,0.6105
220,547,153.7817,30.7361,22.6594,171.8561,0.2907,1.3564,0.7372,0.7113
221,398,76.4264,24.2971,20.8564,143.0862,0.8563,1.1650,0.8584,0.9442
222,447,79.2548,25.0632,22.7081,161.2885,0.8943,1.1037,0.9060,0.9332
223,369,71.1127,22.1147,21.2449,163.1214,0.9169,1.0409,0.9607,0.9510
224,485,82.6690,26.2351,23.5380,176.8349,0.8918,1.1146,0.8972,0.9318
225,379,73.4975,24.1765,19.9598,36.6465,0.8817,1.2113,0.8256,0.9278
226,634,105.2965,31.2637,25.8202,5.8464,0.7186,1.2108,0.8259,0.9051
227,484,83.0122,25.5687,24.1017,49.4529,0.8826,1.0609,0.9426,0.9416
228,492,86.6690,27.5700,22.7216,92.1348,0.8231,1.2134,0.8241,0.9274
229,796,118.8528,38.9243,26.0377,44.0723,0.7081,1.4949,0.6689,0.8874
230,315,69.0122,22.1449,18.1112,161.4894,0.8311,1.2227,0.8179,0.9389
231,492,85.8406,26.7825,23.3897,150.5333,0.8391,1.1451,0.8733,0.9188
232,610,95.5980,30.4352,25.5190,132.3781,0.8388,1.1927,0.8385,0.9385
233,755,124.5685,34.7035,27.7003,67.2126,0.6114,1.2528,0.7982,0.8247
234,5733,369.2620,108.0995,67.5256,2.6751,0.5284,1.6009,0.6247,0.8227
235,377,75.9828,25.7862,18.6150,134.1440,0.8206,1.3852,0.7219,0.9263
236,434,79.8406,24.3812,22.6644,23.9852,0.8556,1.0757,0.9296,0.9234
237,98,47.6985,17.3089,7.2089,31.5100,0.5413,2.4010,0.4165,0.7871
238,244,101.7401,22.5761,13.7610,39.1605,0.2962,1.6406,0.6095,0.5214
239,695,127.2965,38.1761,23.1794,110.2451,0.5390,1.6470,0.6072,0.8044
240,507,86.5685,28.4012,22.7291,86.3034,0.8502,1.2496,0.8003,0.9243
241,934,128.3675,43.9668,27.0478,91.0528,0.7123,1.6255,0.6152,0.9090
242,469,80.4264,25.4970,23.4204,138.2145,0.9111,1.0887,0.9186,0.9446
243,619,102.8112,28.5641,27.5918,77.3493,0.7359,1.0352,0.9660,0.8997
244,452,82.5685,25.3517,22.7008,134.2818,0.8331,1.1168,0.8954,0.9224
245,358,73.1127,24.0573,18.9473,168.7383,0.8416,1.2697,0.7876,0.9384
246,513,86.9117,27.8743,23.4328,170.1271,0.8534,1.1895,0.8407,0.9285
247,407,74.1838,23.0814,22.4513,65.8423,0.9294,1.0281,0.9727,0.9487
248,512,88.6690,28.6038,22.7906,10.0432,0.8183,1.2551,0.7968,0.9151
249,403,76.1838,24.3557,21.0676,12.4223,0.8725,1.1561,0.8650,0.9296
250,105,50.2843,18.1673,7.3588,3.0451,0.5218,2.4688,0.4051,0.7266
251,451,79.5980,25.6442,22.3922,178.4382,0.8945,1.1452,0.8732,0.9505
252,540,91.8406,28.9897,23.7170,125.4272,0.8045,1.2223,0.8181,0.9223
253,85,43.4558,17.5685,6.1602,65.4047,0.5656,2.8519,0.3506,0.7692
254,477,84.7696,25.2951,24.0100,18.1130,0.8342,1.0535,0.9492,0.9335
255,522,87.1543,26.9530,24.6589,91.6292,0.8636,1.0930,0.9149,0.9355
256,534,96.6690,28.6568,23.7259,76.1454,0.7181,1.2078,0.8279,0.8900
257,491,87.4975,28.1382,22.2175,17.1939,0.8059,1.2665,0.7896,0.9255
258,181,66.0833,21.3222,10.8083,178.8099,0.5208,1.9728,0.5069,0.7126
259,510,87.0122,26.9562,24.0891,3.2157,0.8465,1.1190,0.8936,0.9239
260,1011,133.0538,41.2784,31.1845,25.9280,0.7176,1.3237,0.7555,0.8834
261,530,91.2548,27.7285,24.3366,167.4653,0.7998,1.1394,0.8777,0.9138
262,483,83.2548,25.4172,24.1952,142.5000,0.8757,1.0505,0.9519,0.9351
263,127,70.0833,19.5705,8.2625,163.6311,0.3249,2.3686,0.4222,0.5070
264,403,77.6985,23.7787,21.5787,22.8353,0.8389,1.1020,0.9075,0.9340
265,398,73.8406,23.3318,21.7192,115.3941,0.9173,1.0742,0.9309,0.9420
266,112,60.1838,19.6259,7.2660,3.3002,0.3886,2.7010,0.3702,0.5895
267,367,71.6985,24.9371,18.7383,86.3436,0.8971,1.3308,0.7514,0.9607
268,1086,135.9828,41.8847,33.0129,8.0661,0.7380,1.2687,0.7882,0.9141
269,753,150.5097,38.5720,24.8561,28.9261,0.4177,1.5518,0.6444,0.7668
270,449,79.0122,24.5761,23.2618,168.2949,0.9038,1.0565,0.9465,0.9393
271,462,81.5980,25.2620,23.2854,176.7376,0.8720,1.0849,0.9218,0.9429
272,462,80.9117,25.7465,22.8473,127.8031,0.8868,1.1269,0.8874,0.9362
273,433,77.8406,23.8701,23.0964,67.6333,0.8980,1.0335,0.9676,0.9362
274,503,86.0833,27.0127,23.7088,40.6331,0.8530,1.1394,0.8777,0.9306
275,387,72.1838,23.3017,21.1462,70.6160,0.9333,1.1019,0.9075,0.9485
276,587,97.1543,29.2957,25.5120,81.5631,0.7815,1.1483,0.8708,0.9045
277,509,87.1543,28.6485,22.6217,17.3822,0.8421,1.2664,0.7896,0.9280
278,687,141.1960,39.4244,22.1872,123.4513,0.4330,1.7769,0.5628,0.7811
279,415,74.7696,23.8860,22.1215,105.6840,0.9328,1.0798,0.9261,0.9551
280,462,79.8406,25.0471,23.4852,150.2620,0.9108,1.0665,0.9376,0.9458
281,520,83.5980,26.7369,24.7629,7.7368,0.9350,1.0797,0.9262,0.9603
282,403,81.1127,26.6274,19.2702,172.9079,0.7697,1.3818,0.7237,0.9350
283,432,80.0833,24.3278,22.6095,103.3504,0.8465,1.0760,0.9294,0.9231
284,543,94.0833,28.8913,23.9300,80.2144,0.7709,1.2073,0.8283,0.8808
285,648,96.8112,32.1938,25.6279,158.8639,0.8688,1.2562,0.7961,0.9398
286,496,85.2548,28.1135,22.4635,179.5083,0.8575,1.2515,0.7990,0.9306
287,437,77.0122,24.2012,22.9908,81.0516,0.9259,1.0526,0.9500,0.9438
288,410,86.9117,24.2048,21.5672,158.7278,0.6821,1.1223,0.8910,0.8761
289,364,81.1127,26.7914,17.2988,79.2599,0.6952,1.5487,0.6457,0.8565
290,477,84.2254,26.2841,23.1066,35.7921,0.8450,1.1375,0.8791,0.9164
291,398,79.5980,24.8032,20.4308,84.5464,0.7894,1.2140,0.8237,0.8954
292,502,87.4975,27.2353,23.4683,10.9929,0.8240,1.1605,0.8617,0.9262
293,573,100.5685,28.8520,25.2865,32.3212,0.7119,1.1410,0.8764,0.8939
294,517,92.2254,28.8400,22.8247,113.9873,0.7638,1.2635,0.7914,0.9167
295,409,79.0122,25.9601,20.0598,92.1259,0.8233,1.2941,0.7727,0.9285
296,597,95.7401,30.9595,24.5522,160.4967,0.8185,1.2610,0.7930,0.9213
297,446,81.5980,25.3691,22.3841,90.2894,0.8418,1.1334,0.8823,0.9263
298,427,86.4264,27.2126,19.9787,26.8021,0.7184,1.3621,0.7342,0.9066
299,454,88.2254,26.7813,21.5841,121.3765,0.7330,1.2408,0.8059,0.8876
300,491,84.6690,26.7712,23.3520,92.0395,0.8607,1.1464,0.8723,0.9326
301,215,59.2132,20.1075,13.6141,99.0770,0.7706,1.4770,0.6771,0.9072
302,495,84.9117,26.6565,23.6436,30.0884,0.8627,1.1274,0.8870,0.9322
303,448,78.1838,24.7982,23.0021,103.6834,0.9210,1.0781,0.9276,0.9532
304,460,79.0122,24.9050,23.5170,91.0774,0.9259,1.0590,0.9443,0.9514
305,131,70.0833,20.2012,8.2567,166.9712,0.3352,2.4467,0.4087,0.5157
306,580,94.6690,29.9165,24.6847,94.8822,0.8132,1.2119,0.8251,0.9273
307,466,85.9828,26.0656,22.7629,97.6545,0.7921,1.1451,0.8733,0.9182
308,468,85.5980,31.7931,18.7423,3.6508,0.8027,1.6963,0.5895,0.9249
309,634,100.6690,28.8253,28.0043,127.0787,0.7862,1.0293,0.9715,0.9276
310,527,87.2548,27.4757,24.4215,153.4675,0.8698,1.1251,0.8888,0.9319
311,134,64.4264,22.3752,7.6251,167.1049,0.4057,2.9344,0.3408,0.6218
312,447,77.8406,24.4154,23.3107,29.4715,0.9271,1.0474,0.9548,0.9480
313,550,98.3259,31.6089,22.1546,21.2914,0.7149,1.4267,0.7009,0.8828
314,510,95.8406,32.8602,19.7610,178.6258,0.6977,1.6629,0.6014,0.8579
315,407,76.1838,23.0108,22.5202,154.6173,0.8812,1.0218,0.9787,0.9314
316,132,62.1838,18.0890,9.2912,9.1121,0.4290,1.9469,0.5136,0.6439
