 ,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity
42,80,55.3553,17.7947,5.7241,11.3522,0.3281,3.1087,0.3217,0.5128
43,755,104.7107,36.4649,26.3622,115.9570,0.8653,1.3832,0.7229,0.9449
44,244,65.0122,21.5591,14.4102,54.6299,0.7255,1.4961,0.6684,0.8607
45,113,72.6690,17.3648,8.2855,174.7152,0.2689,2.0958,0.4771,0.4321
46,805,119.1543,37.1415,27.5961,72.1153,0.7125,1.3459,0.7430,0.8989
47,362,72.6690,23.6111,19.5211,65.0587,0.8614,1.2095,0.8268,0.9318
48,535,128.3675,33.4194,20.3829,58.8318,0.4080,1.6396,0.6099,0.6837
49,396,77.8406,25.4070,19.8450,62.1370,0.8213,1.2803,0.7811,0.9199
50,753,111.2965,38.1312,25.1434,85.9498,0.7639,1.5165,0.6594,0.9122
51,384,75.4975,23.9981,20.3735,129.2909,0.8466,1.1779,0.8490,0.9176
52,330,68.2843,21.9673,19.1270,112.9581,0.8894,1.1485,0.8707,0.9538
53,403,76.6690,24.6441,20.8210,167.1991,0.8615,1.1836,0.8449,0.9318
54,407,76.3259,23.4133,22.1331,178.6950,0.8779,1.0578,0.9453,0.9292
55,505,93.8406,31.0409,20.7142,3.6406,0.7206,1.4985,0.6673,0.8867
56,137,69.8406,20.5323,8.4956,11.7539,0.3530,2.4168,0.4138,0.5957
57,301,70.9117,23.4207,16.3635,23.6977,0.7522,1.4313,0.6987,0.8892
58,152,69.3553,18.8480,10.2681,176.7625,0.3971,1.8356,0.5448,0.6080
59,445,90.5685,27.0529,20.9439,34.1926,0.6817,1.2917,0.7742,0.8641
60,426,84.3259,27.7581,19.5402,11.0539,0.7528,1.4206,0.7039,0.8912
61,340,71.5980,25.0172,17.3042,151.8149,0.8335,1.4457,0.6917,0.9379
62,400,73.8406,24.0455,21.1805,16.2768,0.9219,1.1353,0.8808,0.9434
63,465,91.7401,28.0181,21.1312,53.1625,0.6943,1.3259,0.7542,0.8509
64,148,77.5980,22.1172,8.5200,8.7127,0.3089,2.5959,0.3852,0.5714
65,815,121.6396,38.2254,27.1466,62.3858,0.6922,1.4081,0.7102,0.9081
66,416,85.1543,25.0519,21.1428,86.5024,0.7209,1.1849,0.8440,0.8694
67,312,66.8701,20.5242,19.3552,163.5906,0.8768,1.0604,0.9430,0.9426
68,205,104.8112,17.9763,14.5199,66.3643,0.2345,1.2380,0.8077,0.5062
69,336,73.5980,23.8581,17.9314,82.5587,0.7795,1.3305,0.7516,0.8830
70,205,65.0122,19.5528,13.3492,29.9906,0.6095,1.4647,0.6827,0.8471
71,489,85.8406,27.5926,22.5645,130.7990,0.8339,1.2228,0.8178,0.9209
72,349,70.4264,22.4025,19.8353,172.2615,0.8842,1.1294,0.8854,0.9332
73,498,89.3553,28.0190,22.6301,87.2823,0.7838,1.2381,0.8077,0.9335
74,294,68.6274,22.9514,16.3098,79.5344,0.7844,1.4072,0.7106,0.9245
75,215,57.8995,22.2127,12.3239,0.2478,0.8059,1.8024,0.5548,0.9885
76,418,81.1127,25.5873,20.7999,164.1107,0.7984,1.2302,0.8129,0.9137
77,292,65.9411,21.4877,17.3022,174.8152,0.8439,1.2419,0.8052,0.9270
78,438,78.0833,24.7625,22.5211,82.1217,0.9028,1.0995,0.9095,0.9359
79,117,68.4264,20.5211,7.2593,5.4739,0.3140,2.8269,0.3537,0.4947
80,124,47.6985,15.2297,10.3667,19.8665,0.6849,1.4691,0.6807,0.8794
81,541,94.1249,29.6098,23.2634,39.0282,0.7674,1.2728,0.7857,0.9002
82,757,109.2965,36.6356,26.3089,119.0818,0.7963,1.3925,0.7181,0.9165
83,327,84.3259,22.8293,18.2375,166.3981,0.5779,1.2518,0.7989,0.8094
84,435,79.8406,24.7818,22.3494,98.4922,0.8575,1.1088,0.9018,0.9236
85,380,74.4264,22.6879,21.3255,128.9948,0.8621,1.0639,0.9400,0.9246
86,833,190.1076,41.8164,25.3635,73.2448,0.2896,1.6487,0.6065,0.6859
87,402,73.4975,23.5349,21.7482,150.6114,0.9352,1.0822,0.9241,0.9459
88,897,120.2254,40.2972,28.3418,132.9844,0.7798,1.4218,0.7033,0.9047
89,246,119.1960,18.6494,16.7950,140.4531,0.2176,1.1104,0.9006,0.5864
90,355,68.4264,22.0361,20.5118,159.3551,0.9528,1.0743,0.9308,0.9505
91,121,68.1838,18.5858,8.2892,18.5704,0.3271,2.2422,0.4460,0.5149
92,295,66.4264,21.3155,17.6212,31.6340,0.8401,1.2096,0.8267,0.9091
93,580,115.0538,33.4134,22.1013,159.3647,0.5506,1.5118,0.6614,0.7945
94,423,79.8406,25.1894,21.3812,155.0153,0.8339,1.1781,0.8488,0.9256
95,140,74.6690,17.4879,10.1930,143.9412,0.3155,1.7157,0.5829,0.5100
96,92,60.4264,17.1978,6.8112,3.1982,0.3166,2.5249,0.3961,0.5027
97,496,90.0833,28.0577,22.5081,102.3161,0.7681,1.2466,0.8022,0.9151
98,135,65.0122,18.7612,9.1618,20.6556,0.4014,2.0478,0.4883,0.6193
99,376,74.9117,23.9300,20.0058,134.4634,0.8420,1.1962,0.8360,0.9216
100,483,82.3259,24.8802,24.7174,168.4859,0.8955,1.0066,0.9935,0.9342
101,180,75.5980,18.2026,12.5907,14.1603,0.3958,1.4457,0.6917,0.5931
102,297,67.5980,21.6486,17.4677,13.5093,0.8168,1.2394,0.8069,0.9096
103,360,72.6690,22.9587,19.9648,137.2697,0.8567,1.1500,0.8696,0.9219
104,341,72.6690,23.1447,18.7591,111.0156,0.8115,1.2338,0.8105,0.9009
105,352,69.0122,23.0125,19.4755,150.4017,0.9288,1.1816,0.8463,0.9462
106,371,70.7696,22.1995,21.2785,157.1544,0.9309,1.0433,0.9585,0.9488
107,267,63.9411,22.0915,15.3885,166.3067,0.8207,1.4356,0.6966,0.9191
108,350,69.5980,23.1897,19.2169,99.9692,0.9080,1.2067,0.8287,0.9358
109,120,66.7696,17.3206,8.8212,14.0969,0.3382,1.9635,0.5093,0.5418
110,426,81.8406,26.7858,20.2495,179.7038,0.7992,1.3228,0.7560,0.8987
111,369,70.4264,22.1268,21.2333,119.2158,0.9349,1.0421,0.9596,0.9449
112,368,76.4264,24.2025,19.3597,174.9302,0.7917,1.2501,0.7999,0.8932
113,274,60.7696,19.0476,18.3155,139.4828,0.9324,1.0400,0.9616,0.9352
114,93,50.2843,17.4249,6.7955,12.6958,0.4622,2.5642,0.3900,0.6549
115,461,87.4975,26.9009,21.8195,93.6145,0.7567,1.2329,0.8111,0.9066
116,1169,140.1249,44.8416,33.1928,117.7333,0.7482,1.3509,0.7402,0.9201
117,94,51.4558,17.6343,6.7870,9.3041,0.4461,2.5982,0.3849,0.6596
118,462,80.9117,24.8941,23.6296,35.5878,0.8868,1.0535,0.9492,0.9352
119,1029,135.3970,48.3844,27.0782,88.8303,0.7054,1.7868,0.5596,0.9134
120,80,56.7696,17.8369,5.7106,1.5885,0.3119,3.1235,0.3202,0.5298
121,548,89.1543,29.4433,23.6976,122.0433,0.8664,1.2425,0.8049,0.9312
122,121,66.1838,17.3532,8.8780,23.4616,0.3471,1.9546,0.5116,0.5426
123,427,76.4264,25.1787,21.5926,12.9292,0.9187,1.1661,0.8576,0.9374
124,535,94.9117,28.8451,23.6152,2.5518,0.7463,1.2215,0.8187,0.8713
125,123,66.0833,18.4946,8.4678,172.9612,0.3539,2.1841,0.4579,0.5528
126,451,81.1543,25.6043,22.4271,31.2361,0.8605,1.1417,0.8759,0.9232
127,373,73.5980,22.4938,21.1133,145.1386,0.8653,1.0654,0.9386,0.9302
128,1571,174.3675,52.3448,38.2132,175.5064,0.6493,1.3698,0.7300,0.9042
129,658,100.6690,37.0983,22.5830,11.6453,0.8159,1.6427,0.6087,0.9281
130,429,78.9117,26.3831,20.7034,11.2647,0.8657,1.2743,0.7847,0.9296
131,437,85.0122,27.3253,20.3623,5.7279,0.7599,1.3420,0.7452,0.8983
132,111,62.0833,18.4726,7.6508,1.1652,0.3619,2.4145,0.4142,0.5751
133,452,83.4975,26.0444,22.0970,121.7728,0.8147,1.1786,0.8484,0.9122
134,402,80.9117,26.9746,18.9749,3.6071,0.7716,1.4216,0.7034,0.8845
135,110,70.0833,17.0325,8.2229,172.1357,0.2814,2.0713,0.4828,0.4651
136,394,75.0122,25.0585,20.0194,95.8709,0.8799,1.2517,0.7989,0.9359
137,305,66.6690,21.6668,17.9232,137.2355,0.8623,1.2089,0.8272,0.9173
138,513,111.3970,27.2145,24.0009,91.6497,0.5195,1.1339,0.8819,0.7749
139,373,73.8406,22.5820,21.0308,112.5557,0.8597,1.0738,0.9313,0.9302
140,340,72.3259,21.0000,20.6143,62.7865,0.8168,1.0187,0.9816,0.9128
141,471,83.1127,27.3740,21.9075,91.7116,0.8568,1.2495,0.8003,0.9496
142,109,61.0122,19.3656,7.1665,178.9154,0.3680,2.7023,0.3701,0.6072
143,818,114.2254,37.4701,27.7957,132.2870,0.7878,1.3481,0.7418,0.9333
144,354,72.6690,23.4819,19.1947,148.2619,0.8424,1.2234,0.8174,0.9304
145,337,70.5269,23.0979,18.5766,177.8809,0.8514,1.2434,0.8043,0.9297
146,464,82.3259,25.7290,22.9617,76.6843,0.8603,1.1205,0.8924,0.9421
147,408,75.2548,23.9465,21.6934,174.3595,0.9053,1.1039,0.9059,0.9423
148,99,60.6690,16.8292,7.4900,1.5656,0.3380,2.2469,0.4451,0.5294
149,425,75.2548,24.4823,22.1028,154.5892,0.9430,1.1077,0.9028,0.9508
150,350,73.6985,25.4150,17.5343,0.1420,0.8098,1.4495,0.6899,0.9358
151,311,67.6985,23.0922,17.1476,157.8490,0.8527,1.3467,0.7426,0.9339
152,418,76.6690,23.4322,22.7130,48.4507,0.8936,1.0317,0.9693,0.9341
153,103,56.7696,18.2980,7.1671,169.5551,0.4016,2.5531,0.3917,0.6006
154,125,63.9411,18.9047,8.4188,12.7880,0.3842,2.2455,0.4453,0.5855
155,417,75.5980,23.7871,22.3205,107.4182,0.9169,1.0657,0.9383,0.9477
156,2256,286.8356,77.7238,36.9569,99.7496,0.3446,2.1031,0.4755,0.8026
157,342,73.9411,21.2944,20.4489,48.7962,0.7861,1.0413,0.9603,0.9268
158,333,69.8406,22.1824,19.1137,101.1062,0.8579,1.1605,0.8617,0.9074
159,413,75.4975,23.4110,22.4616,140.1688,0.9105,1.0423,0.9594,0.9451
160,400,78.7696,28.2654,18.0184,5.9491,0.8101,1.5687,0.6375,0.9174
161,115,66.6690,20.5378,7.1294,171.0475,0.3251,2.8807,0.3471,0.5707
162,368,73.2548,22.8038,20.5471,146.7508,0.8618,1.1098,0.9010,0.9223
163,400,74.0833,22.8612,22.2778,74.9690,0.9159,1.0262,0.9745,0.9412
164,775,114.8112,35.5274,27.7746,103.6766,0.7388,1.2791,0.7818,0.8970
165,792,115.3970,38.6067,26.1200,149.1713,0.7474,1.4781,0.6766,0.9220
166,86,51.6985,18.0208,6.0762,10.1253,0.4043,2.9658,0.3372,0.5993
167,952,128.8112,48.4148,25.0362,108.3161,0.7210,1.9338,0.5171,0.9384
168,599,97.3970,31.2447,24.4096,174.8252,0.7935,1.2800,0.7812,0.9103
169,183,83.4975,25.2248,9.2371,5.5048,0.3298,2.7308,0.3662,0.5884
170,1117,140.1249,49.4395,28.7666,72.3288,0.7149,1.7186,0.5819,0.9137
171,1150,132.9117,46.5392,31.4622,93.5270,0.8181,1.4792,0.6760,0.9567
172,726,111.5980,38.7770,23.8381,87.1174,0.7325,1.6267,0.6147,0.9086
173,778,108.5685,36.8071,26.9128,152.3872,0.8294,1.3676,0.7312,0.9430
174,495,85.5980,25.8892,24.3443,153.9450,0.8490,1.0635,0.9403,0.9375
175,890,120.8112,41.6611,27.2001,19.8516,0.7663,1.5317,0.6529,0.9147
176,413,75.0122,23.6620,22.2233,158.5065,0.9224,1.0647,0.9392,0.9494
177,790,114.8112,37.4635,26.8491,114.6275,0.7531,1.3953,0.7167,0.8982
178,461,86.5685,26.8113,21.8924,7.6733,0.7730,1.2247,0.8165,0.9022
179,347,70.3259,22.1550,19.9419,53.6503,0.8817,1.1110,0.9001,0.9204
180,180,64.1838,17.3663,13.1970,10.2271,0.5491,1.3159,0.7599,0.7500
181,339,70.8701,23.4798,18.3829,175.1873,0.8482,1.2773,0.7829,0.9417
182,1213,145.4386,43.5533,35.4609,154.5070,0.7206,1.2282,0.8142,0.8936
183,399,74.4264,23.5649,21.5584,126.3863,0.9052,1.0931,0.9149,0.9410
184,393,73.8406,23.9209,20.9183,39.5314,0.9058,1.1435,0.8745,0.9402
185,507,115.7817,35.4227,18.2237,131.8143,0.4753,1.9438,0.5145,0.7311
186,597,113.2965,32.8498,23.1394,70.1126,0.5845,1.4196,0.7044,0.7866
187,140,61.1127,19.7573,9.0222,25.2339,0.4711,2.1899,0.4566,0.6699
188,413,74.7696,24.7189,21.2731,124.0108,0.9283,1.1620,0.8606,0.9538
189,534,88.8112,29.6049,22.9661,155.2139,0.8508,1.2891,0.7758,0.9255
190,402,75.2548,23.8308,21.4782,172.2425,0.8920,1.1095,0.9013,0.9349
191,408,76.7696,24.5450,21.1645,95.2735,0.8699,1.1597,0.8623,0.9358
192,375,73.5980,24.0382,19.8628,149.5690,0.8700,1.2102,0.8263,0.9530
193,324,69.6985,22.1338,18.6380,15.3922,0.8381,1.1876,0.8421,0.9324
194,380,71.5980,22.1419,21.8514,8.5926,0.9315,1.0133,0.9869,0.9476
195,484,86.9117,27.1564,22.6925,115.9984,0.8052,1.1967,0.8356,0.9149
196,454,92.6690,30.2207,19.1276,125.0020,0.6643,1.5800,0.6329,0.8824
197,730,110.4680,38.0107,24.4527,120.1456,0.7517,1.5545,0.6433,0.9097
198,146,73.7401,19.6072,9.4809,160.9848,0.3374,2.0681,0.4835,0.5233
199,407,74.1838,23.2221,22.3153,128.2791,0.9294,1.0406,0.9609,0.9454
200,337,71.8406,22.8945,18.7417,133.5956,0.8205,1.2216,0.8186,0.9108
201,392,73.5980,22.5279,22.1552,67.4519,0.9094,1.0168,0.9835,0.9400
202,112,71.2548,16.1200,8.8463,2.8759,0.2772,1.8222,0.5488,0.4516
203,399,77.5980,25.1206,20.2234,175.0267,0.8327,1.2422,0.8051,0.9268
204,1105,138.8528,41.7712,33.6818,155.7087,0.7202,1.2402,0.8063,0.9002
205,92,47.6985,17.2259,6.8001,32.9395,0.5081,2.5332,0.3948,0.6866
206,143,66.0833,18.8794,9.6440,166.9614,0.4115,1.9576,0.5108,0.6231
207,198,80.4264,19.8369,12.7087,18.7994,0.3847,1.5609,0.6407,0.5902
208,87,64.2843,20.5656,5.3863,176.2165,0.2646,3.8181,0.2619,0.4901
209,423,86.3259,25.6893,20.9651,173.7544,0.7133,1.2253,0.8161,0.8650
210,375,76.5685,24.3397,19.6167,119.8688,0.8038,1.2408,0.8060,0.9014
211,425,86.5685,27.9032,19.3930,168.7800,0.7127,1.4388,0.6950,0.8836
212,364,81.4975,22.3313,20.7538,95.3977,0.6887,1.0760,0.9294,0.8698
213,162,72.0833,20.4084,10.1068,169.8325,0.3918,2.0193,0.4952,0.5934
214,334,133.4386,23.9079,17.7875,83.1562,0.2357,1.3441,0.7440,0.6237
215,355,71.0122,22.9261,19.7155,113.2719,0.8847,1.1628,0.8600,0.9281
216,463,82.6690,27.5273,21.4154,140.3370,0.8513,1.2854,0.7780,0.9269
217,332,70.7696,24.7889,17.0526,81.0175,0.8330,1.4537,0.6879,0.9445
218,495,87.4975,29.6110,21.2845,111.6839,0.8125,1.3912,0.7188,0.9357
219,423,83.8406,29.0506,18.5394,178.3668,0.7562,1.5670,0.6382,0.9029
220,401,74.6690,23.0139,22.1852,8.7377,0.9038,1.0374,0.9640,0.9347
221,119,64.1838,18.7585,8.0772,1.5136,0.3630,2.3224,0.4306,0.5763
222,266,62.4264,19.7920,17.1120,91.1214,0.8577,1.1566,0.8646,0.9110
223,357,69.8406,22.3121,20.3722,122.6598,0.9197,1.0952,0.9131,0.9395
224,348,69.9411,22.5641,19.6369,99.1825,0.8940,1.1491,0.8703,0.9380
225,479,87.5980,28.4849,21.4107,97.1332,0.7844,1.3304,0.7517,0.9046
226,375,70.1838,22.3796,21.3348,162.6652,0.9567,1.0490,0.9533,0.9542
227,418,78.6690,25.2366,21.0890,147.0409,0.8487,1.1967,0.8357,0.9137
228,99,53.1127,18.7237,6.7322,1.7193,0.4410,2.7812,0.3596,0.6471
229,400,75.8406,24.4189,20.8566,114.3616,0.8739,1.1708,0.8541,0.9270
230,364,74.1838,24.2852,19.0840,144.4715,0.8312,1.2725,0.7858,0.9250
231,469,82.4264,27.7571,21.5134,161.5074,0.8675,1.2902,0.7751,0.9352
232,111,67.3553,19.8229,7.1296,175.7060,0.3075,2.7804,0.3597,0.5115
233,463,102.8112,25.9087,22.7533,107.9582,0.5504,1.1387,0.8782,0.7444
234,349,68.1838,21.2334,20.9275,113.4749,0.9434,1.0146,0.9856,0.9484
235,398,76.9117,23.7112,21.3717,139.4251,0.8455,1.1095,0.9013,0.9213
236,126,66.6690,19.0892,8.4041,0.7079,0.3562,2.2714,0.4403,0.5563
237,474,81.4975,25.2650,23.8874,60.6533,0.8968,1.0577,0.9455,0.9414
238,417,78.0833,24.6989,21.4966,5.7160,0.8595,1.1490,0.8703,0.9226
239,329,70.8701,25.4790,16.4408,171.2966,0.8232,1.5497,0.6453,0.9413
240,325,73.8406,24.0467,17.2083,2.4080,0.7490,1.3974,0.7156,0.8772
241,360,70.7696,21.6619,21.1600,141.9934,0.9033,1.0237,0.9768,0.9351
242,115,65.0122,17.5694,8.3340,5.1225,0.3419,2.1082,0.4743,0.5476
243,411,73.8406,23.5554,22.2158,124.5195,0.9472,1.0603,0.9431,0.9514
244,700,120.3675,31.8008,28.0266,45.3866,0.6071,1.1347,0.8813,0.7977
245,84,58.6274,22.6137,4.7295,0.2176,0.3071,4.7814,0.2091,0.6087
246,114,63.2548,19.8661,7.3064,172.4453,0.3580,2.7190,0.3678,0.5787
247,367,71.0122,22.4215,20.8406,85.2063,0.9146,1.0759,0.9295,0.9315
248,129,63.5980,20.1062,8.1690,2.4958,0.4008,2.4613,0.4063,0.6202
249,505,89.4975,27.7407,23.1784,74.3566,0.7923,1.1968,0.8355,0.9173
250,410,75.0122,24.6699,21.1606,173.6449,0.9157,1.1658,0.8578,0.9513
251,175,73.0122,25.7638,8.6484,2.3710,0.4125,2.9790,0.3357,0.7042
252,424,75.5980,23.4947,22.9777,85.5041,0.9323,1.0225,0.9780,0.9539
253,385,74.1838,22.6941,21.6002,126.7090,0.8791,1.0506,0.9518,0.9402
254,447,79.4975,26.2975,21.6423,4.6968,0.8888,1.2151,0.8230,0.9381
255,591,109.2965,29.8752,25.1876,155.9775,0.6217,1.1861,0.8431,0.8449
256,1140,142.2670,41.1787,35.2487,19.7175,0.7078,1.1682,0.8560,0.8868
257,88,47.1127,18.1131,6.1859,163.9467,0.4982,2.9281,0.3415,0.7126
258,396,75.4975,23.9037,21.0931,54.3891,0.8731,1.1332,0.8824,0.9307
259,416,81.0122,27.3708,19.3515,101.2003,0.7965,1.4144,0.7070,0.9153
260,420,77.3553,24.1087,22.1812,146.2887,0.8820,1.0869,0.9201,0.9459
261,183,76.4264,20.7632,11.2219,166.8960,0.3937,1.8502,0.5405,0.6310
262,791,112.9117,36.2531,27.7806,111.3614,0.7797,1.3050,0.7663,0.9479
263,394,81.4975,26.6105,18.8518,121.7918,0.7454,1.4116,0.7084,0.9131
264,449,85.2548,26.3869,21.6655,70.8500,0.7763,1.2179,0.8211,0.9117
265,589,95.9411,34.4984,21.7384,90.6043,0.8041,1.5870,0.6301,0.9462
266,629,94.6690,29.8443,26.8349,16.1732,0.8820,1.1121,0.8992,0.9516
267,110,62.1838,20.1840,6.9390,173.9974,0.3575,2.9088,0.3438,0.5867
268,111,69.2548,18.6157,7.5920,14.8550,0.2908,2.4520,0.4078,0.4774
269,429,83.2548,26.6733,20.4781,47.2894,0.7778,1.3025,0.7677,0.8975
270,113,60.7696,18.3924,7.8226,0.2827,0.3845,2.3512,0.4253,0.5840
271,367,75.1543,25.3478,18.4347,128.9889,0.8165,1.3750,0.7273,0.9164
272,417,77.0122,25.2468,21.0300,129.8937,0.8835,1.2005,0.8330,0.9381
273,807,131.1960,43.9054,23.4027,148.1077,0.5892,1.8761,0.5330,0.8235
274,118,60.5269,19.2090,7.8214,147.5328,0.4048,2.4559,0.4072,0.6396
275,190,94.5685,27.4084,8.8263,166.2359,0.2670,3.1053,0.3220,0.5429
276,680,118.8112,35.2041,24.5938,109.5351,0.6053,1.4314,0.6986,0.8227
277,378,76.3259,26.2883,18.3080,156.4699,0.8154,1.4359,0.6964,0.9076
278,324,69.4975,23.0114,17.9272,28.2464,0.8430,1.2836,0.7791,0.9114
279,589,95.7401,32.2525,23.2521,86.5121,0.8075,1.3871,0.7209,0.9327
280,450,83.2548,27.0515,21.1802,114.9366,0.8158,1.2772,0.7830,0.9212
281,94,54.5269,19.0598,6.2794,174.5946,0.3973,3.0353,0.3295,0.5968
282,141,64.5269,20.3022,8.8427,30.2210,0.4255,2.2959,0.4356,0.6424
283,371,79.4975,27.1032,17.4286,85.0906,0.7377,1.5551,0.6430,0.8940
284,399,74.4264,23.2519,21.8487,161.3460,0.9052,1.0642,0.9397,0.9377
285,458,88.8112,27.1517,21.4773,144.0237,0.7297,1.2642,0.7910,0.9105
286,347,71.8406,24.1526,18.2926,165.5638,0.8449,1.3203,0.7574,0.9084
287,870,123.7817,40.9200,27.0703,73.2264,0.7135,1.5116,0.6615,0.9020
288,367,70.4264,23.0597,20.2639,115.4059,0.9298,1.1380,0.8788,0.9434
289,347,71.8406,23.0740,19.1477,102.4819,0.8449,1.2050,0.8298,0.9278
290,910,135.1960,42.9659,26.9667,38.1778,0.6256,1.5933,0.6276,0.8513
291,349,70.7696,22.0494,20.1530,107.3382,0.8757,1.0941,0.9140,0.9369
292,341,68.1838,21.1112,20.5660,130.4518,0.9217,1.0265,0.9742,0.9459
293,283,63.9411,21.2284,16.9738,79.9701,0.8698,1.2507,0.7996,0.9203
294,431,78.0833,23.9704,22.8935,176.7408,0.8883,1.0470,0.9551,0.9309
295,559,92.6690,28.5023,24.9714,87.3179,0.8180,1.1414,0.8761,0.9202
296,388,75.4975,24.6056,20.0774,161.8195,0.8554,1.2255,0.8160,0.9151
297,137,67.0122,21.2175,8.2212,0.6974,0.3834,2.5808,0.3875,0.6213
298,412,77.5980,23.9485,21.9043,70.2312,0.8598,1.0933,0.9146,0.9258
299,439,84.4264,23.9873,23.3020,32.6900,0.7740,1.0294,0.9714,0.9089
300,449,83.2548,27.5442,20.7551,67.7006,0.8140,1.3271,0.7535,0.9229
301,410,76.4264,25.3401,20.6009,7.7732,0.8821,1.2300,0.8130,0.9329
302,398,74.4264,23.8134,21.2800,3.2273,0.9029,1.1191,0.8936,0.9454
303,371,71.8406,22.6070,20.8949,122.0238,0.9033,1.0819,0.9243,0.9333
304,436,80.4264,26.7013,20.7904,89.9564,0.8470,1.2843,0.7786,0.9306
305,389,73.0122,22.8048,21.7187,106.2378,0.9170,1.0500,0.9524,0.9385
306,117,64.1838,18.1917,8.1888,9.1893,0.3569,2.2215,0.4501,0.5545
307,381,73.4558,22.5492,21.5131,179.5106,0.8873,1.0482,0.9541,0.9597
308,98,41.6985,12.7484,9.7877,93.5427,0.7083,1.3025,0.7678,0.8235
309,473,82.0833,26.0102,23.1541,169.7997,0.8822,1.1234,0.8902,0.9366
310,803,114.5685,37.8625,27.0033,118.2080,0.7688,1.4021,0.7132,0.9230
311,408,75.0122,23.5112,22.0951,16.9569,0.9112,1.0641,0.9398,0.9412
312,373,72.1838,21.9379,21.6483,49.1052,0.8996,1.0134,0.9868,0.9372
313,97,58.7696,18.1926,6.7887,8.7796,0.3529,2.6798,0.3732,0.5879
314,94,57.0122,16.9825,7.0475,7.5663,0.3634,2.4097,0.4150,0.5402
315,469,82.7696,26.2798,22.7227,164.2054,0.8603,1.1565,0.8646,0.9437
316,178,70.4264,20.3726,11.1246,10.6053,0.4510,1.8313,0.5461,0.6438
