 ,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity
78,421,75.2548,24.1815,22.1671,96.0603,0.9342,1.0909,0.9167,0.9493
79,504,87.1127,27.2067,23.5866,75.6327,0.8346,1.1535,0.8669,0.9474
80,80,57.0711,30.1524,3.3782,179.8392,0.3087,8.9257,0.1120,0.9938
81,402,75.5980,24.8410,20.6048,0.3876,0.8839,1.2056,0.8295,0.9382
82,463,82.3259,25.7045,22.9341,171.3932,0.8585,1.1208,0.8922,0.9288
83,655,158.1665,34.8573,23.9253,112.1736,0.3290,1.4569,0.6864,0.7490
84,672,105.5980,34.4137,24.8627,75.5139,0.7573,1.3841,0.7225,0.8978
85,1926,187.6812,59.9401,40.9119,18.8653,0.6871,1.4651,0.6825,0.8847
86,153,71.8406,18.4405,10.5640,175.3776,0.3725,1.7456,0.5729,0.5896
87,579,98.9117,29.2035,25.2438,146.8311,0.7437,1.1569,0.8644,0.8874
88,485,82.4264,25.7140,24.0150,166.5994,0.8971,1.0707,0.9339,0.9399
89,735,136.7107,37.3881,25.0302,169.2322,0.4942,1.4937,0.6695,0.7562
90,509,91.3553,27.2709,23.7645,70.9012,0.7664,1.1476,0.8714,0.9213
91,99,67.3553,19.8903,6.3373,6.7568,0.2742,3.1386,0.3186,0.5000
92,420,75.5980,23.8438,22.4276,111.4629,0.9235,1.0631,0.9406,0.9502
93,467,83.9828,27.0846,21.9535,25.1429,0.8320,1.2337,0.8106,0.9321
94,422,79.9411,26.4744,20.2954,137.1793,0.8298,1.3045,0.7666,0.9473
95,439,79.7401,24.5672,22.7519,104.1541,0.8676,1.0798,0.9261,0.9330
96,720,100.8112,33.2422,27.5774,136.4608,0.8903,1.2054,0.8296,0.9480
97,375,72.8701,22.9964,20.7626,177.6723,0.8874,1.1076,0.9029,0.9579
98,1232,220.0660,51.9488,30.1957,115.0613,0.3197,1.7204,0.5813,0.7512
99,87,47.1127,17.4792,6.3374,149.0036,0.4926,2.7581,0.3626,0.6932
100,472,84.5269,30.0213,20.0181,13.2687,0.8302,1.4997,0.6668,0.9535
101,544,87.9828,27.3557,25.3199,122.3291,0.8831,1.0804,0.9256,0.9347
102,531,100.8112,30.4043,22.2367,4.2728,0.6566,1.3673,0.7314,0.8799
103,623,109.0538,31.5402,25.1498,135.7982,0.6583,1.2541,0.7974,0.8719
104,438,79.6985,25.3650,21.9861,1.5869,0.8665,1.1537,0.8668,0.9669
105,356,74.3848,25.3267,17.8971,179.4847,0.8085,1.4151,0.7066,0.9430
106,409,75.0122,23.5425,22.1198,22.6099,0.9134,1.0643,0.9396,0.9446
107,490,84.3259,25.5971,24.3734,17.9054,0.8659,1.0502,0.9522,0.9333
108,294,72.6690,24.1810,15.4804,160.5678,0.6996,1.5620,0.6402,0.8609
109,425,79.3553,23.9767,22.5689,118.5896,0.8481,1.0624,0.9413,0.9413
110,549,94.3259,32.1724,21.7269,10.2647,0.7754,1.4808,0.6753,0.9250
111,485,91.1543,28.0521,22.0134,80.7469,0.7335,1.2743,0.7847,0.9006
112,110,63.1127,23.0840,6.0673,175.2633,0.3470,3.8047,0.2628,0.5612
113,785,112.4264,31.9528,31.2803,128.0582,0.7804,1.0215,0.9790,0.9329
114,551,109.7401,29.1083,24.1016,94.0625,0.5750,1.2077,0.8280,0.7805
115,556,91.2548,30.1363,23.4906,15.0295,0.8390,1.2829,0.7795,0.9305
116,348,70.6690,22.7026,19.5170,145.6288,0.8757,1.1632,0.8597,0.9292
117,657,97.4975,31.9893,26.1500,157.2914,0.8685,1.2233,0.8175,0.9366
118,100,58.1838,17.9149,7.1071,2.4308,0.3712,2.5207,0.3967,0.5495
119,464,79.8406,25.7837,22.9130,175.4296,0.9147,1.1253,0.8887,0.9450
120,664,98.9117,34.4302,24.5550,82.6620,0.8529,1.4022,0.7132,0.9452
121,511,89.5980,28.0062,23.2315,14.0186,0.7999,1.2055,0.8295,0.9266
122,336,69.4558,22.9842,18.6131,93.9569,0.8752,1.2348,0.8098,0.9600
123,88,57.0122,19.2892,5.8087,13.4014,0.3402,3.3207,0.3011,0.5623
124,403,75.5980,24.4451,20.9905,2.2877,0.8861,1.1646,0.8587,0.9329
125,509,84.5685,26.7383,24.2379,177.6615,0.8944,1.1032,0.9065,0.9409
126,375,72.5685,24.0427,19.8591,144.0582,0.8948,1.2107,0.8260,0.9398
127,84,46.0416,17.4028,6.1457,56.0967,0.4980,2.8317,0.3531,0.7304
128,206,64.2843,27.8948,9.4027,175.0776,0.6264,2.9667,0.3371,0.8937
129,479,82.4264,26.0011,23.4560,134.7076,0.8860,1.1085,0.9021,0.9411
130,499,84.6690,25.9817,24.4536,172.7356,0.8747,1.0625,0.9412,0.9433
131,437,78.7696,24.6268,22.5935,160.8970,0.8851,1.0900,0.9174,0.9428
132,247,67.2548,23.6899,13.2753,150.6337,0.6862,1.7845,0.5604,0.8998
133,395,77.7401,23.7562,21.1705,102.8158,0.8213,1.1221,0.8912,0.9197
134,511,88.5685,26.0482,24.9777,84.2219,0.8186,1.0429,0.9589,0.9199
135,91,43.6985,15.6156,7.4198,38.6822,0.5989,2.1046,0.4752,0.8667
136,167,79.6396,22.6977,9.3680,161.8508,0.3309,2.4229,0.4127,0.5839
137,397,73.3553,23.6219,21.3986,3.9323,0.9271,1.1039,0.9059,0.9509
138,421,75.9411,23.9078,22.4209,133.6301,0.9174,1.0663,0.9378,0.9525
139,635,158.0244,34.9290,23.1471,99.1054,0.3195,1.5090,0.6627,0.7641
140,470,81.8406,25.3807,23.5778,172.9482,0.8818,1.0765,0.9290,0.9344
141,128,68.2843,26.1213,6.2391,177.9588,0.3450,4.1867,0.2389,0.6448
142,112,58.7696,19.5762,7.2845,172.9395,0.4075,2.6874,0.3721,0.6171
143,177,91.3970,20.4163,11.0384,27.3291,0.2663,1.8496,0.5407,0.4683
144,488,91.4975,26.8859,23.1103,107.5821,0.7325,1.1634,0.8596,0.8987
145,596,92.5269,29.0453,26.1265,27.9314,0.8748,1.1117,0.8995,0.9636
146,373,76.5269,22.5890,21.0243,10.7651,0.8004,1.0744,0.9307,0.9109
147,417,75.6985,24.2463,21.8978,167.0007,0.9145,1.1072,0.9031,0.9642
148,399,76.5269,23.5934,21.5324,111.6428,0.8562,1.0957,0.9126,0.9455
149,438,78.5269,24.3956,22.8598,23.1135,0.8926,1.0672,0.9370,0.9511
150,552,98.0833,29.5795,23.7606,29.6490,0.7210,1.2449,0.8033,0.9027
151,118,69.0122,20.6918,7.2609,174.4457,0.3113,2.8497,0.3509,0.5119
152,1505,155.6812,49.3950,38.7939,156.5961,0.7803,1.2733,0.7854,0.9287
153,124,66.5269,19.9434,7.9165,0.6099,0.3521,2.5192,0.3969,0.5849
154,209,81.0122,20.6372,12.8945,57.2388,0.4002,1.6005,0.6248,0.6401
155,751,112.0833,36.8014,25.9828,21.1650,0.7512,1.4164,0.7060,0.9164
156,182,54.8701,16.0705,14.4196,29.9489,0.7596,1.1145,0.8973,0.8988
157,202,96.2254,20.2076,12.7276,129.1999,0.2741,1.5877,0.6298,0.4827
158,562,93.4975,31.3408,22.8316,83.9536,0.8079,1.3727,0.7285,0.9146
159,440,77.8406,24.0002,23.3426,7.3481,0.9125,1.0282,0.9726,0.9432
160,340,72.7696,24.7772,17.4717,86.2918,0.8068,1.4181,0.7052,0.9103
161,761,105.3970,34.7928,27.8487,55.1291,0.8609,1.2494,0.8004,0.9332
162,574,91.5980,30.2256,24.1795,67.7467,0.8597,1.2500,0.8000,0.9341
163,124,61.8406,20.4960,7.7031,3.3376,0.4075,2.6608,0.3758,0.6078
164,482,91.2548,30.9537,19.8264,90.6669,0.7274,1.5612,0.6405,0.8942
165,116,49.4558,18.0517,8.1818,24.0994,0.5960,2.2063,0.4532,0.8000
166,667,102.9117,34.5934,24.5495,102.5585,0.7914,1.4091,0.7097,0.9206
167,481,81.2548,25.2298,24.2740,72.8951,0.9155,1.0394,0.9621,0.9441
168,582,93.6396,32.2227,22.9970,133.5854,0.8341,1.4012,0.7137,0.9305
169,88,40.6274,13.5241,8.2848,142.5375,0.6700,1.6324,0.6126,0.8502
170,531,90.9117,29.0262,23.2924,91.9978,0.8074,1.2462,0.8025,0.9116
171,687,105.9828,34.6019,25.2794,108.6381,0.7686,1.3688,0.7306,0.9111
172,450,79.1127,25.0539,22.8690,40.8774,0.9035,1.0955,0.9128,0.9605
173,441,81.2548,25.4829,22.0343,31.0676,0.8394,1.1565,0.8647,0.9393
174,809,113.9828,39.5883,26.0190,119.8706,0.7825,1.5215,0.6572,0.9152
175,1152,138.2670,45.6365,32.1403,56.0103,0.7572,1.4199,0.7043,0.9150
176,456,80.1838,25.3507,22.9026,80.1371,0.8913,1.1069,0.9034,0.9354
177,454,80.6690,24.3525,23.7368,89.3816,0.8767,1.0259,0.9747,0.9429
178,469,80.6690,25.9993,22.9679,90.8909,0.9057,1.1320,0.8834,0.9456
179,85,46.3848,19.1415,5.6540,99.4704,0.4965,3.3855,0.2954,0.8416
180,578,98.3259,30.8416,23.8617,172.9521,0.7513,1.2925,0.7737,0.9031
181,584,93.7401,31.2282,23.8109,151.6740,0.8352,1.3115,0.7625,0.9226
182,445,81.9828,25.1838,22.4982,148.7401,0.8320,1.1194,0.8934,0.9242
183,434,78.0833,25.8447,21.3810,175.1674,0.8945,1.2088,0.8273,0.9414
184,96,59.5980,18.1184,6.7462,0.4086,0.3396,2.6857,0.3723,0.5378
185,173,75.2548,20.0104,11.0078,168.1110,0.3839,1.8178,0.5501,0.5955
186,450,79.5980,25.7995,22.2081,171.4168,0.8925,1.1617,0.8608,0.9444
187,413,85.0122,28.5886,18.3936,167.1499,0.7181,1.5543,0.6434,0.8988
188,124,66.7696,19.9553,7.9118,7.8198,0.3495,2.5222,0.3965,0.5511
189,459,81.3553,27.1059,21.5605,177.4645,0.8715,1.2572,0.7954,0.9523
190,443,80.9117,26.9544,20.9259,8.6571,0.8503,1.2881,0.7763,0.9287
191,617,96.3259,29.8071,26.3558,41.6095,0.8356,1.1310,0.8842,0.9154
192,138,84.9117,20.5681,8.5427,9.6768,0.2405,2.4077,0.4153,0.4570
193,363,73.1127,25.0113,18.4790,174.1947,0.8534,1.3535,0.7388,0.9429
194,477,88.0833,27.6057,22.0003,168.0918,0.7726,1.2548,0.7969,0.9147
195,533,91.3970,27.6445,24.5487,73.9888,0.8018,1.1261,0.8880,0.9262
196,80,42.8701,16.6421,6.1206,143.4254,0.5470,2.7190,0.3678,0.7656
197,133,58.7696,17.9813,9.4176,171.9410,0.4839,1.9093,0.5237,0.6617
198,855,116.2254,42.0705,25.8761,147.8569,0.7954,1.6258,0.6151,0.9319
199,430,114.1249,26.8132,20.4188,3.6812,0.4149,1.3132,0.7615,0.6662
200,482,84.9117,26.1964,23.4269,142.0717,0.8401,1.1182,0.8943,0.9172
201,368,73.5980,24.1863,19.3726,83.4902,0.8537,1.2485,0.8010,0.9223
202,500,87.2548,27.0591,23.5270,100.7005,0.8253,1.1501,0.8695,0.9346
203,80,50.2843,18.7219,5.4406,155.1024,0.3976,3.4411,0.2906,0.6452
204,377,78.9117,23.6287,20.3148,116.8740,0.7608,1.1631,0.8597,0.8913
205,478,82.6690,25.7822,23.6057,34.3119,0.8789,1.0922,0.9156,0.9354
206,898,142.0244,39.2179,29.1542,113.4337,0.5594,1.3452,0.7434,0.8039
207,1915,184.9949,58.7350,41.5128,23.1804,0.7032,1.4149,0.7068,0.8888
208,638,96.1838,31.4504,25.8288,64.2796,0.8666,1.2176,0.8213,0.9529
209,161,68.5269,20.3636,10.0666,12.6303,0.4308,2.0229,0.4943,0.6708
210,775,153.7817,43.9550,22.4493,41.1711,0.4118,1.9580,0.5107,0.6801
211,471,80.4264,26.2605,22.8364,171.9144,0.9150,1.1499,0.8696,0.9448
212,442,79.2548,24.5032,22.9673,144.0922,0.8843,1.0669,0.9373,0.9384
213,550,93.4975,31.0851,22.5279,74.9228,0.7906,1.3798,0.7247,0.9031
214,924,145.0955,38.9186,30.2291,174.5818,0.5515,1.2875,0.7767,0.7966
215,91,54.1838,13.8941,8.3391,139.1566,0.3895,1.6661,0.6002,0.6618
216,461,80.4264,26.0842,22.5027,176.6902,0.8956,1.1592,0.8627,0.9515
217,425,77.0122,23.9776,22.5680,1.3562,0.9005,1.0625,0.9412,0.9392
218,235,101.7401,21.8171,13.7145,27.6463,0.2853,1.5908,0.6286,0.5299
219,165,84.3259,24.5255,8.5660,179.4233,0.2916,2.8631,0.3493,0.6022
220,884,127.8823,41.4725,27.1395,19.6080,0.6793,1.5281,0.6544,0.8688
221,113,61.3553,18.0481,7.9718,165.8044,0.3772,2.2640,0.4417,0.5693
222,2022,190.5513,59.9961,42.9109,135.1454,0.6998,1.3982,0.7152,0.9025
223,117,49.6985,14.3202,10.4028,69.8035,0.5953,1.3766,0.7264,0.7672
224,114,52.8701,16.9470,8.5649,67.9777,0.5125,1.9787,0.5054,0.7125
225,480,84.7696,26.4523,23.1041,79.1577,0.8394,1.1449,0.8734,0.9403
226,147,67.5980,26.0613,7.1818,161.9532,0.4043,3.6288,0.2756,0.6967
227,94,52.5269,18.6704,6.4104,13.5808,0.4281,2.9125,0.3433,0.6288
228,140,47.7990,13.9820,12.7488,80.6050,0.7700,1.0967,0.9118,0.8750
229,512,87.8406,26.6255,24.4840,131.7034,0.8339,1.0875,0.9196,0.9234
230,88,53.1127,16.7329,6.6961,9.0301,0.3920,2.4989,0.4002,0.5886
231,579,118.4680,32.0269,23.0183,171.6713,0.5184,1.3914,0.7187,0.7357
232,453,79.0122,24.3592,23.6780,38.5337,0.9118,1.0288,0.9720,0.9477
233,498,93.1543,29.1914,21.7212,95.9498,0.7212,1.3439,0.7441,0.8965
234,559,96.6690,27.0479,26.3140,105.2710,0.7517,1.0279,0.9729,0.9075
235,448,77.8406,25.3236,22.5249,15.8954,0.9291,1.1242,0.8895,0.9512
236,279,131.7817,19.9601,17.7972,3.0643,0.2019,1.1215,0.8916,0.5602
237,624,127.1960,38.1741,20.8126,32.6932,0.4847,1.8342,0.5452,0.7460
238,412,79.5980,24.5840,21.3380,105.7105,0.8172,1.1521,0.8680,0.9238
239,166,74.7696,21.6322,9.7705,176.2743,0.3731,2.2140,0.4517,0.5845
240,489,85.0122,26.1120,23.8440,11.1235,0.8503,1.0951,0.9131,0.9359
241,475,81.5980,25.6625,23.5670,174.8341,0.8965,1.0889,0.9183,0.9406
242,131,68.6690,20.7539,8.0368,171.0533,0.3491,2.5824,0.3872,0.5516
243,153,66.4264,20.9770,9.2866,1.3972,0.4357,2.2588,0.4427,0.6309
244,394,79.0122,26.9628,18.6055,171.7714,0.7931,1.4492,0.6900,0.9227
245,888,126.4680,40.7013,27.7789,98.0306,0.6977,1.4652,0.6825,0.8884
246,412,74.1838,24.1074,21.7599,7.4926,0.9408,1.1079,0.9026,0.9537
247,130,66.4264,20.5598,8.0507,176.8176,0.3702,2.5538,0.3916,0.5830
248,91,46.8701,18.4998,6.2630,163.5095,0.5205,2.9538,0.3385,0.7490
249,705,106.6690,36.0961,24.8679,3.3309,0.7786,1.4515,0.6889,0.9246
250,466,80.6690,25.0259,23.7086,25.7396,0.8999,1.0556,0.9474,0.9376
251,406,74.1838,23.4096,22.0822,179.2275,0.9271,1.0601,0.9433,0.9497
252,446,85.0122,24.3745,23.2975,60.0006,0.7755,1.0462,0.9558,0.9177
253,644,121.6396,30.5908,26.8044,131.7164,0.5469,1.1413,0.8762,0.7985
254,89,56.5269,19.9671,5.6752,158.9764,0.3500,3.5183,0.2842,0.5894
255,396,76.5269,26.1518,19.2799,1.4082,0.8497,1.3564,0.7372,0.9519
256,419,79.7401,24.4988,21.7761,12.4485,0.8281,1.1250,0.8889,0.9158
257,429,77.8406,23.6019,23.1430,7.6537,0.8897,1.0198,0.9806,0.9439
258,200,74.6690,20.1336,12.6479,169.2277,0.4508,1.5919,0.6282,0.6462
259,366,72.8701,24.7521,18.8269,89.2954,0.8661,1.3147,0.7606,0.9569
260,95,61.5980,19.3382,6.2549,178.1865,0.3146,3.0917,0.3234,0.5121
261,1245,141.1960,48.5247,32.6675,48.8005,0.7848,1.4854,0.6732,0.9071
262,147,71.8406,20.7540,9.0183,174.6243,0.3579,2.3013,0.4345,0.5687
263,1067,138.2254,48.4316,28.0508,23.0801,0.7018,1.7266,0.5792,0.8925
264,683,102.5685,34.1742,25.4468,101.0538,0.8158,1.3430,0.7446,0.9447
265,454,77.9411,24.3301,23.7587,150.9247,0.9391,1.0241,0.9765,0.9649
266,355,72.8701,23.1367,19.5361,175.5826,0.8401,1.1843,0.8444,0.9530
267,566,97.2548,30.4563,23.6619,94.3955,0.7520,1.2871,0.7769,0.8984
268,106,63.8406,21.3154,6.3317,4.4518,0.3268,3.3664,0.2971,0.5594
269,370,70.7696,22.0872,21.3290,161.7181,0.9284,1.0356,0.9657,0.9451
270,136,63.0122,17.7643,9.7477,177.6153,0.4304,1.8224,0.5487,0.6370
271,127,66.0833,20.5096,7.8842,0.5360,0.3655,2.6014,0.3844,0.5747
272,505,102.9117,26.3487,24.4030,58.7620,0.5992,1.0797,0.9262,0.7946
273,124,74.0833,19.3985,8.1389,163.7974,0.2839,2.3834,0.4196,0.4697
274,387,76.0833,24.9038,19.7859,84.0721,0.8401,1.2587,0.7945,0.9106
275,208,78.4264,19.5354,13.5566,18.2005,0.4250,1.4410,0.6939,0.6480
276,120,67.3553,20.8062,7.3434,174.1768,0.3324,2.8333,0.3529,0.5581
277,113,63.8406,20.3765,7.0609,171.9299,0.3484,2.8858,0.3465,0.5580
278,449,82.4264,26.6873,21.4216,6.4696,0.8305,1.2458,0.8027,0.9062
279,493,86.7696,27.2799,23.0098,4.9734,0.8229,1.1856,0.8435,0.9241
280,408,75.6985,25.2384,20.5830,1.3472,0.8947,1.2262,0.8155,0.9714
281,1355,155.6812,44.8189,38.4935,29.6097,0.7025,1.1643,0.8589,0.8953
282,514,86.6690,26.8934,24.3348,111.0697,0.8599,1.1051,0.9049,0.9303
283,123,64.1838,21.6956,7.2184,176.8889,0.3752,3.0056,0.3327,0.6260
284,112,66.4264,19.6564,7.2548,177.0557,0.3190,2.7095,0.3691,0.5056
285,444,79.9411,24.8418,22.7568,94.4052,0.8731,1.0916,0.9161,0.9528
286,133,57.1127,20.1931,8.3861,87.6206,0.5124,2.4079,0.4153,0.8287
287,526,89.9828,29.1381,22.9845,174.0944,0.8164,1.2677,0.7888,0.9132
288,320,73.1127,25.7909,15.7977,8.4718,0.7523,1.6326,0.6125,0.8964
289,555,100.6690,33.7777,20.9206,88.8264,0.6882,1.6146,0.6194,0.8713
290,399,77.3553,25.3045,20.0764,7.0318,0.8379,1.2604,0.7934,0.9268
291,408,73.9411,23.7132,21.9069,18.2868,0.9378,1.0825,0.9238,0.9589
292,432,77.0122,23.9346,22.9809,5.8133,0.9153,1.0415,0.9602,0.9453
293,320,138.2670,23.1330,17.6128,71.9631,0.2103,1.3134,0.7614,0.5674
294,150,73.4975,20.6414,9.2526,2.0078,0.3489,2.2309,0.4483,0.5566
295,1457,194.5097,53.1058,34.9324,168.3652,0.4839,1.5202,0.6578,0.7602
296,168,75.8406,21.0974,10.1389,159.2240,0.3670,2.0808,0.4806,0.5638
297,352,134.0244,25.2840,17.7259,112.8166,0.2463,1.4264,0.7011,0.6418
298,465,84.5269,24.8755,23.8008,146.6741,0.8178,1.0452,0.9568,0.9337
299,474,86.7696,25.0093,24.1317,26.0393,0.7911,1.0364,0.9649,0.9151
300,409,79.0122,26.4602,19.6807,9.7718,0.8233,1.3445,0.7438,0.9181
301,414,74.4264,23.5088,22.4223,9.4725,0.9392,1.0485,0.9538,0.9485
302,443,82.8701,26.1133,21.5999,179.9671,0.8106,1.2090,0.8272,0.9416
303,408,75.5980,23.8880,21.7465,44.6620,0.8971,1.0985,0.9104,0.9401
304,104,58.1838,18.9398,6.9915,173.8027,0.3860,2.7090,0.3691,0.6012
305,469,81.5980,26.0502,22.9230,18.0305,0.8852,1.1364,0.8800,0.9371
306,402,75.5980,24.4948,20.8959,102.5964,0.8839,1.1722,0.8531,0.9448
307,90,46.8701,17.6209,6.5032,25.5795,0.5148,2.7096,0.3691,0.7438
308,126,78.6690,17.7976,9.0140,146.1270,0.2558,1.9744,0.5065,0.4390
309,236,103.2965,31.2305,9.6215,20.0123,0.2779,3.2459,0.3081,0.5573
310,215,101.4975,20.0275,13.6685,31.4696,0.2623,1.4652,0.6825,0.4694
311,139,67.8406,19.9024,8.8924,178.7486,0.3795,2.2381,0.4468,0.5650
312,369,74.4264,24.2844,19.3468,10.2950,0.8371,1.2552,0.7967,0.9202
313,133,63.5980,20.7616,8.1564,0.8238,0.4132,2.5454,0.3929,0.6425
314,463,80.0833,24.8903,23.6844,166.2022,0.9072,1.0509,0.9516,0.9439
315,474,82.5269,26.2208,23.0167,68.8369,0.8746,1.1392,0.8778,0.9566
316,516,87.8406,29.1201,22.5614,69.1831,0.8404,1.2907,0.7748,0.9356
