 ,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity
1,379,73.8406,25.9084,18.6255,0.6330,0.8735,1.3910,0.7189,0.9358
2,353,69.0122,22.6798,19.8174,2.8645,0.9314,1.1444,0.8738,0.9426
3,370,70.1838,22.9931,20.4887,4.1799,0.9439,1.1222,0.8911,0.9524
4,365,70.1838,22.8631,20.3268,9.3613,0.9312,1.1248,0.8891,0.9468
5,95,63.0122,17.8106,6.7913,179.3261,0.3007,2.6225,0.3813,0.4987
6,3296,276.5341,74.9297,56.0072,21.3996,0.5416,1.3379,0.7475,0.8428
7,410,77.6985,24.1535,21.6129,154.6020,0.8534,1.1175,0.8948,0.9447
8,738,105.7401,37.7357,24.9008,174.1632,0.8294,1.5154,0.6599,0.9437
9,437,79.4975,24.6064,22.6122,84.2122,0.8689,1.0882,0.9190,0.9408
10,346,71.1127,23.7959,18.5133,5.5387,0.8598,1.2853,0.7780,0.9389
11,397,75.0122,23.0371,21.9418,35.0290,0.8866,1.0499,0.9525,0.9419
12,503,91.7401,28.1307,22.7665,96.6350,0.7510,1.2356,0.8093,0.9137
13,91,57.5980,17.7773,6.5176,179.5704,0.3447,2.7276,0.3666,0.5967
14,475,91.7401,27.9033,21.6744,65.3570,0.7092,1.2874,0.7768,0.8879
15,502,107.7401,27.9731,22.8493,63.3456,0.5434,1.2242,0.8168,0.7647
16,80,61.4558,18.6974,5.4478,8.5563,0.2662,3.4321,0.2914,0.4819
17,424,79.5980,23.7408,22.7395,22.8717,0.8410,1.0440,0.9578,0.9329
18,317,69.1127,22.7703,17.7256,178.3769,0.8340,1.2846,0.7784,0.9449
19,427,76.6690,25.5839,21.2506,4.2693,0.9128,1.2039,0.8306,0.9416
20,311,65.6985,21.5012,18.4165,173.2634,0.9054,1.1675,0.8565,0.9525
21,441,81.2548,25.4242,22.0852,104.2481,0.8394,1.1512,0.8687,0.9216
22,89,57.3553,17.2889,6.5544,13.0328,0.3400,2.6378,0.3791,0.5313
23,146,65.0122,17.4219,10.6701,150.7115,0.4341,1.6328,0.6125,0.6532
24,487,83.8406,26.4880,23.4094,4.3892,0.8706,1.1315,0.8838,0.9294
25,617,95.3970,32.6966,24.0266,138.2342,0.8520,1.3609,0.7348,0.9195
26,477,81.0122,26.5920,22.8391,38.3065,0.9133,1.1643,0.8589,0.9550
27,390,75.0122,23.2524,21.3554,163.9595,0.8710,1.0888,0.9184,0.9231
28,387,76.6690,25.0663,19.6576,158.6718,0.8273,1.2751,0.7842,0.9138
29,104,68.4264,18.1509,7.2954,172.3068,0.2791,2.4880,0.4019,0.4643
30,384,73.4558,22.2256,21.9983,150.3558,0.8943,1.0103,0.9898,0.9624
