 ,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity
30,419,75.3553,23.9838,22.2436,93.2225,0.9272,1.0782,0.9274,0.9566
31,384,73.1127,23.2090,21.0661,162.3763,0.9027,1.1017,0.9077,0.9612
32,405,74.1838,23.3140,22.1181,150.7413,0.9248,1.0541,0.9487,0.9485
33,376,76.4264,26.3283,18.1834,110.3316,0.8089,1.4479,0.6906,0.9295
34,414,79.4975,25.5900,20.5987,160.8164,0.8232,1.2423,0.8050,0.9262
35,441,82.9117,26.8841,20.8859,111.6188,0.8062,1.2872,0.7769,0.9102
36,421,77.6985,25.6917,20.8641,80.8513,0.8763,1.2314,0.8121,0.9387
37,389,81.1127,24.6138,20.1225,100.8827,0.7430,1.2232,0.8175,0.9005
38,690,103.4975,35.4929,24.7524,11.1587,0.8095,1.4339,0.6974,0.9212
39,555,93.2548,32.8014,21.5432,174.0139,0.8020,1.5226,0.6568,0.9273
40,378,73.4558,23.9587,20.0881,98.2838,0.8803,1.1927,0.8384,0.9570
41,493,85.1127,25.4662,24.6487,10.7702,0.8552,1.0332,0.9679,0.9508
42,432,79.3553,25.4015,21.6538,0.5794,0.8621,1.1731,0.8525,0.9341
43,517,83.8406,28.4082,23.1716,1.6227,0.9243,1.2260,0.8157,0.9548
44,677,107.1543,33.8337,25.4770,30.9020,0.7409,1.3280,0.7530,0.9124
45,648,111.2965,29.8543,27.6362,19.8563,0.6574,1.0803,0.9257,0.8443
46,513,85.2548,26.6443,24.5145,9.1988,0.8869,1.0869,0.9201,0.9344
47,336,67.9411,23.8899,17.9075,174.4417,0.9147,1.3341,0.7496,0.9492
48,395,72.7696,22.7179,22.1380,1.4125,0.9374,1.0262,0.9745,0.9541
49,516,85.0122,25.9723,25.2959,157.4542,0.8972,1.0267,0.9740,0.9442
50,568,91.4975,27.2715,26.5186,113.4436,0.8526,1.0284,0.9724,0.9357
51,527,85.5980,27.4866,24.4118,178.5218,0.9038,1.1260,0.8881,0.9521
52,489,81.3553,25.5601,24.3588,131.8882,0.9284,1.0493,0.9530,0.9607
53,453,81.4975,25.8567,22.3067,136.7086,0.8571,1.1591,0.8627,0.9302
54,436,77.8406,24.0156,23.1155,60.5070,0.9042,1.0389,0.9625,0.9417
55,570,87.8406,27.4729,26.4168,175.3236,0.9283,1.0400,0.9616,0.9556
56,555,92.6690,28.0329,25.2078,140.0157,0.8121,1.1121,0.8992,0.9273
57,398,74.1838,22.7231,22.3011,154.6285,0.9088,1.0189,0.9814,0.9398
58,464,79.8406,26.3422,22.4273,2.5436,0.9147,1.1746,0.8514,0.9469
59,443,80.9117,25.8015,21.8610,119.8260,0.8503,1.1803,0.8473,0.9220
60,571,93.3970,30.0392,24.2024,101.1230,0.8226,1.2412,0.8057,0.9247
61,452,80.5269,25.0820,22.9449,15.1196,0.8759,1.0931,0.9148,0.9526
62,467,81.5980,25.1567,23.6360,156.9542,0.8814,1.0643,0.9396,0.9415
63,517,86.4264,27.0035,24.3770,57.4395,0.8698,1.1077,0.9027,0.9332
64,420,80.6690,26.0309,20.5433,167.7389,0.8110,1.2671,0.7892,0.9190
65,412,79.0122,26.4703,19.8175,162.8636,0.8293,1.3357,0.7487,0.9321
66,572,88.4264,28.1127,25.9062,18.9608,0.9193,1.0852,0.9215,0.9565
67,505,83.5980,26.4294,24.3285,16.4039,0.9080,1.0864,0.9205,0.9484
68,427,75.9411,23.6966,22.9431,22.5450,0.9304,1.0328,0.9682,0.9563
69,499,83.5980,26.0685,24.3722,2.0589,0.8973,1.0696,0.9349,0.9469
70,485,83.4975,26.9921,22.8779,1.3680,0.8742,1.1798,0.8476,0.9372
71,731,107.3970,35.8490,25.9627,90.9450,0.7964,1.3808,0.7242,0.9265
72,464,83.7401,26.5465,22.2546,18.5504,0.8315,1.1929,0.8383,0.9271
73,536,85.5980,26.9014,25.3688,105.9425,0.9193,1.0604,0.9430,0.9580
74,423,76.7696,24.7991,21.7177,17.5710,0.9019,1.1419,0.8757,0.9442
75,483,82.4264,25.5728,24.0480,20.6643,0.8934,1.0634,0.9404,0.9397
76,391,78.4264,25.8193,19.2815,126.8177,0.7988,1.3391,0.7468,0.9200
77,549,88.6690,28.5938,24.4461,175.2696,0.8775,1.1697,0.8549,0.9385
78,513,85.0122,25.6193,25.4953,170.1777,0.8920,1.0049,0.9952,0.9404
79,603,98.3259,31.3661,24.4775,105.0774,0.7838,1.2814,0.7804,0.9185
80,570,88.6690,28.1672,25.7656,0.9621,0.9110,1.0932,0.9147,0.9500
81,399,77.3553,24.4891,20.7448,144.7813,0.8379,1.1805,0.8471,0.9301
82,388,75.2548,24.4228,20.2277,23.7102,0.8609,1.2074,0.8282,0.9194
83,119,58.5269,19.0214,7.9655,2.7380,0.4366,2.3880,0.4188,0.6364
84,615,100.9117,32.2406,24.2874,3.0732,0.7589,1.3275,0.7533,0.8952
85,683,98.6690,33.2213,26.1767,6.1380,0.8816,1.2691,0.7879,0.9473
86,452,82.5269,26.0807,22.0663,158.2314,0.8340,1.1819,0.8461,0.9378
87,481,81.5980,26.4299,23.1718,9.7160,0.9078,1.1406,0.8767,0.9506
88,663,105.2965,31.1889,27.0660,4.9230,0.7514,1.1523,0.8678,0.9020
89,126,58.7696,19.5795,8.1937,24.5097,0.4584,2.3896,0.4185,0.6462
90,554,88.9117,28.9976,24.3252,3.8522,0.8806,1.1921,0.8389,0.9398
91,585,93.4975,30.0506,24.7863,11.2097,0.8409,1.2124,0.8248,0.9300
92,658,101.3553,30.3585,27.5966,54.6143,0.8049,1.1001,0.9090,0.9314
93,450,79.8406,25.8552,22.1603,33.8733,0.8871,1.1667,0.8571,0.9404
94,572,92.0833,28.8147,25.2751,14.5330,0.8477,1.1400,0.8772,0.9346
95,543,91.3970,29.3670,23.5423,56.4993,0.8169,1.2474,0.8017,0.9134
96,498,83.0122,26.1624,24.2360,18.4689,0.9081,1.0795,0.9264,0.9468
97,698,103.6396,33.4657,26.5562,88.6381,0.8166,1.2602,0.7935,0.9215
98,423,77.3553,23.3636,23.0521,142.8208,0.8883,1.0135,0.9867,0.9442
99,350,70.0416,23.5414,18.9298,7.1874,0.8965,1.2436,0.8041,0.9695
100,423,79.3553,27.2368,19.7740,99.3860,0.8441,1.3774,0.7260,0.9338
101,443,81.9411,28.7096,19.6466,175.1442,0.8291,1.4613,0.6843,0.9517
102,562,92.6690,28.1235,25.4435,31.9382,0.8224,1.1053,0.9047,0.9297
103,587,91.4975,28.0436,26.6511,23.3544,0.8811,1.0522,0.9503,0.9422
104,508,83.0122,25.8881,24.9847,135.9494,0.9264,1.0362,0.9651,0.9531
105,577,94.3259,28.4207,25.8495,62.8533,0.8149,1.0995,0.9095,0.9173
106,607,94.9117,32.3213,23.9117,10.7139,0.8468,1.3517,0.7398,0.9375
107,392,81.6985,34.5402,14.4501,3.7571,0.7380,2.3903,0.4184,0.9561
108,576,96.3259,33.0110,22.2164,16.2563,0.7801,1.4859,0.6730,0.9172
109,645,98.9117,32.2295,25.4810,87.7798,0.8285,1.2648,0.7906,0.9368
110,100,44.8701,18.4774,6.8908,35.4157,0.6242,2.6815,0.3729,0.7874
111,518,87.2548,27.5418,23.9468,24.1962,0.8550,1.1501,0.8695,0.9342
112,614,99.7401,31.8939,24.5116,1.3975,0.7756,1.3012,0.7685,0.9185
113,436,77.5980,23.8592,23.2670,38.1704,0.9099,1.0255,0.9752,0.9468
114,525,85.8406,28.4816,23.4695,4.6865,0.8953,1.2136,0.8240,0.9537
115,472,80.1838,25.8881,23.2141,14.3252,0.9225,1.1152,0.8967,0.9526
116,440,76.7696,23.7750,23.5636,155.3761,0.9382,1.0090,0.9911,0.9576
117,711,111.7401,31.2124,29.0037,176.8327,0.7156,1.0762,0.9292,0.9006
118,503,83.0122,25.6294,24.9884,38.4389,0.9173,1.0257,0.9750,0.9509
119,524,87.3553,26.3747,25.2961,85.9578,0.8629,1.0426,0.9591,0.9374
120,735,134.8112,45.9964,20.3458,168.4831,0.5082,2.2607,0.4423,0.8126
121,562,90.3259,29.5275,24.2337,164.5515,0.8656,1.2184,0.8207,0.9398
122,467,79.8406,26.7284,22.2461,6.1976,0.9206,1.2015,0.8323,0.9492
123,876,113.7401,36.4329,30.6140,158.7459,0.8509,1.1901,0.8403,0.9506
124,593,90.6690,28.5047,26.4880,121.5187,0.9065,1.0761,0.9293,0.9541
125,602,93.4975,29.7401,25.7730,12.6244,0.8654,1.1539,0.8666,0.9370
126,479,80.7696,25.0674,24.3297,28.5005,0.9227,1.0303,0.9706,0.9532
127,312,69.3553,20.6509,19.2365,50.7973,0.8151,1.0735,0.9315,0.9190
128,631,98.9117,30.9845,25.9296,0.5356,0.8105,1.1949,0.8369,0.9239
129,495,87.4975,25.7555,24.4706,9.0348,0.8125,1.0525,0.9501,0.9141
130,512,84.4264,26.0818,24.9944,72.8054,0.9027,1.0435,0.9583,0.9446
131,1757,172.0244,48.7527,45.8863,58.4176,0.7461,1.0625,0.9412,0.9170
132,517,85.3553,27.2536,24.1533,175.1291,0.8917,1.1284,0.8862,0.9548
133,454,78.1838,24.4256,23.6658,161.3710,0.9333,1.0321,0.9689,0.9578
134,608,91.7401,30.7007,25.2154,22.0861,0.9078,1.2175,0.8213,0.9613
135,492,81.8406,25.5271,24.5399,88.3687,0.9231,1.0402,0.9613,0.9489
136,500,82.7696,25.9274,24.5539,113.6090,0.9171,1.0559,0.9470,0.9579
137,500,83.4975,25.7151,24.7567,158.7679,0.9012,1.0387,0.9627,0.9461
138,529,86.4264,26.4673,25.4482,48.7979,0.8900,1.0400,0.9615,0.9540
139,476,79.8406,24.9182,24.3221,14.1352,0.9384,1.0245,0.9761,0.9539
140,469,82.4264,25.1452,23.7480,142.9991,0.8675,1.0588,0.9444,0.9408
141,513,91.1543,27.5638,23.6967,39.4477,0.7758,1.1632,0.8597,0.9260
142,528,88.1838,26.9917,24.9066,140.1787,0.8532,1.0837,0.9228,0.9462
143,355,68.1838,22.4864,20.1010,3.3336,0.9596,1.1187,0.8939,0.9543
144,234,59.3553,20.6303,14.4418,51.5500,0.8347,1.4285,0.7000,0.8748
145,587,92.6690,29.2132,25.5840,178.9313,0.8590,1.1419,0.8758,0.9377
146,592,90.6690,29.2975,25.7277,1.8820,0.9049,1.1388,0.8782,0.9533
147,106,51.8995,23.9037,5.6461,179.6867,0.4945,4.2336,0.2362,0.9680
148,490,83.8406,26.4450,23.5919,73.6500,0.8760,1.1209,0.8921,0.9360
149,336,76.3848,28.2311,15.1538,175.0114,0.7237,1.8630,0.5368,0.9372
150,554,87.8406,28.5483,24.7081,11.4936,0.9023,1.1554,0.8655,0.9511
151,531,85.5980,26.2418,25.7639,179.8195,0.9107,1.0185,0.9818,0.9525
152,108,55.0122,15.6752,8.7725,179.6266,0.4485,1.7869,0.5596,0.7129
153,464,80.7696,25.1843,23.4584,117.2035,0.8938,1.0736,0.9315,0.9469
154,431,85.2548,27.0832,20.2623,178.2332,0.7452,1.3366,0.7481,0.8725
155,1432,156.4680,54.0435,33.7373,167.9663,0.7350,1.6019,0.6243,0.9179
156,435,77.9411,23.8027,23.2688,100.2736,0.8998,1.0229,0.9776,0.9508
157,495,84.4264,28.1966,22.3521,178.7015,0.8727,1.2615,0.7927,0.9411
158,473,80.7696,24.8770,24.2088,39.3933,0.9111,1.0276,0.9731,0.9527
159,495,85.4975,27.1411,23.2214,20.9069,0.8510,1.1688,0.8556,0.9184
160,399,79.3553,26.1167,19.4520,178.7345,0.7962,1.3426,0.7448,0.9130
161,499,85.2548,26.0008,24.4356,8.6394,0.8627,1.0641,0.9398,0.9353
162,770,107.4975,37.1097,26.4188,4.9641,0.8373,1.4047,0.7119,0.9379
163,446,79.0122,25.3258,22.4224,172.5575,0.8978,1.1295,0.8854,0.9479
164,406,74.1838,22.9404,22.5338,179.2620,0.9271,1.0180,0.9823,0.9486
165,530,89.8406,26.6347,25.3360,45.6988,0.8252,1.0513,0.9512,0.9290
166,504,83.0122,26.5306,24.1876,168.7950,0.9191,1.0969,0.9117,0.9518
167,106,56.6274,21.9069,6.1608,78.6778,0.4154,3.5559,0.2812,0.8000
168,462,81.6985,25.9534,22.6651,90.4839,0.8698,1.1451,0.8733,0.9635
169,401,75.0122,25.3682,20.1263,6.9001,0.8956,1.2605,0.7934,0.9402
170,464,80.1838,26.4626,22.3252,15.5495,0.9069,1.1853,0.8436,0.9508
171,611,98.3259,30.7511,25.2983,9.3404,0.7942,1.2155,0.8227,0.9223
172,545,92.7696,28.6777,24.1971,1.0054,0.7958,1.1852,0.8438,0.9160
173,489,81.2548,25.9698,23.9745,174.7659,0.9307,1.0832,0.9232,0.9532
174,422,79.3553,26.2338,20.4815,179.7884,0.8421,1.2809,0.7807,0.9473
175,534,89.2548,26.9914,25.1899,34.8600,0.8423,1.0715,0.9333,0.9311
176,753,104.0833,36.0290,26.6105,80.4222,0.8735,1.3539,0.7386,0.9598
177,507,89.5980,26.4200,24.4335,171.6181,0.7936,1.0813,0.9248,0.9143
178,571,91.3970,28.7811,25.2603,132.6423,0.8590,1.1394,0.8777,0.9300
179,468,83.2548,25.0912,23.7484,136.4550,0.8485,1.0565,0.9465,0.9332
180,409,79.6985,25.4261,20.4811,167.8104,0.8092,1.2414,0.8055,0.9264
181,575,89.0122,27.7321,26.3995,165.1080,0.9120,1.0505,0.9519,0.9528
182,590,91.2548,29.1514,25.7693,101.1171,0.8903,1.1312,0.8840,0.9508
183,360,73.2548,24.9022,18.4067,142.2306,0.8430,1.3529,0.7392,0.9302
184,452,78.7696,24.3850,23.6008,27.8142,0.9154,1.0332,0.9678,0.9526
185,519,85.0122,26.1525,25.2676,13.2203,0.9024,1.0350,0.9662,0.9471
186,521,84.4264,26.3965,25.1305,179.3777,0.9185,1.0504,0.9520,0.9499
187,523,85.5980,27.3379,24.3583,3.3816,0.8970,1.1223,0.8910,0.9466
188,545,88.0833,28.0771,24.7146,78.8141,0.8827,1.1361,0.8802,0.9454
189,250,96.5685,19.6641,16.1873,170.9315,0.3369,1.2148,0.8232,0.6623
190,461,80.1838,25.0160,23.4635,12.5835,0.9010,1.0662,0.9379,0.9456
191,506,83.0122,25.5935,25.1728,56.9549,0.9227,1.0167,0.9836,0.9538
192,514,87.1127,28.0695,23.3151,79.4302,0.8512,1.2039,0.8306,0.9644
193,462,83.9411,26.4847,22.2105,84.7942,0.8240,1.1924,0.8386,0.9458
194,674,101.1543,31.6827,27.0862,52.4185,0.8278,1.1697,0.8549,0.9189
195,518,84.4264,26.1544,25.2171,9.4310,0.9132,1.0372,0.9642,0.9453
196,520,84.6690,28.0387,23.6132,4.8091,0.9115,1.1874,0.8422,0.9472
197,482,84.0833,27.2563,22.5160,174.7473,0.8567,1.2105,0.8261,0.9405
198,143,65.1127,24.1234,7.5476,5.9738,0.4239,3.1962,0.3129,0.6793
199,290,63.5980,23.0066,16.0493,147.4718,0.9010,1.4335,0.6976,0.9385
200,467,80.1838,24.5860,24.1846,1.7864,0.9128,1.0166,0.9837,0.9521
201,463,80.9117,25.4463,23.1668,146.5481,0.8887,1.0984,0.9104,0.9411
202,518,85.2548,26.1077,25.2622,39.3657,0.8956,1.0335,0.9676,0.9435
203,447,79.0122,25.7143,22.1331,11.4619,0.8998,1.1618,0.8607,0.9420
204,548,88.8112,27.0941,25.7523,126.5466,0.8731,1.0521,0.9505,0.9392
205,530,90.9117,27.1591,24.8468,152.3821,0.8058,1.0931,0.9149,0.9201
206,886,119.9828,42.0763,26.8106,177.0561,0.7734,1.5694,0.6372,0.9273
207,529,87.2548,28.8790,23.3230,0.2265,0.8731,1.2382,0.8076,0.9379
208,438,82.8112,26.0670,21.3940,147.5697,0.8026,1.2184,0.8207,0.9087
209,473,81.5980,26.0558,23.1136,161.7463,0.8927,1.1273,0.8871,0.9469
210,749,120.5685,35.3827,26.9526,129.4887,0.6475,1.3128,0.7617,0.8313
211,474,82.0833,25.1591,23.9879,20.3559,0.8841,1.0488,0.9534,0.9414
212,478,83.0122,25.8208,23.5705,69.8616,0.8717,1.0955,0.9128,0.9465
213,518,85.2548,26.8607,24.5541,17.8969,0.8956,1.0939,0.9141,0.9444
214,529,86.0833,27.1022,24.8520,152.8175,0.8971,1.0905,0.9170,0.9463
215,508,85.3970,28.3837,22.7879,31.4175,0.8754,1.2456,0.8029,0.9434
216,108,50.6274,20.1962,6.8087,164.2795,0.5295,2.9662,0.3371,0.7526
