 ,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity
35,387,74.9117,23.4998,20.9680,82.1567,0.8666,1.1207,0.8923,0.9292
36,759,114.1249,40.5328,23.8421,62.5814,0.7323,1.7000,0.5882,0.9161
37,413,74.4264,24.0132,21.8983,45.6839,0.9369,1.0966,0.9119,0.9516
38,416,77.0122,24.5978,21.5331,52.9368,0.8814,1.1423,0.8754,0.9391
39,391,74.1838,23.4895,21.1940,78.4325,0.8928,1.1083,0.9023,0.9410
40,334,68.1838,21.2650,19.9982,57.1943,0.9028,1.0633,0.9404,0.9330
41,353,70.4264,21.9114,20.5123,117.6709,0.8944,1.0682,0.9361,0.9351
42,97,59.9411,19.7311,6.2594,14.4605,0.3393,3.1522,0.3172,0.5559
43,126,57.9411,18.4000,8.7189,5.6871,0.4716,2.1104,0.4739,0.6649
44,347,68.1838,21.5560,20.4961,73.6732,0.9379,1.0517,0.9508,0.9468
45,396,74.4264,23.3202,21.6209,25.8219,0.8984,1.0786,0.9271,0.9406
46,505,83.4975,26.8411,23.9553,3.8176,0.9102,1.1205,0.8925,0.9404
47,382,77.1543,26.7573,18.1774,29.3623,0.8064,1.4720,0.6793,0.9074
48,491,82.0833,26.1798,23.8795,7.4478,0.9158,1.0963,0.9121,0.9451
49,407,77.2548,24.4155,21.2246,151.5668,0.8569,1.1503,0.8693,0.9219
50,436,82.3259,25.2471,21.9880,27.9545,0.8084,1.1482,0.8709,0.9160
51,535,94.0833,27.5840,24.6948,4.0484,0.7595,1.1170,0.8953,0.9185
52,417,75.0122,24.3497,21.8048,72.8821,0.9313,1.1167,0.8955,0.9499
53,383,73.0122,23.0932,21.1166,13.2389,0.9029,1.0936,0.9144,0.9341
54,362,73.0122,24.0416,19.1715,168.5283,0.8534,1.2540,0.7974,0.9246
55,412,75.8406,23.1471,22.6626,45.8514,0.9001,1.0214,0.9791,0.9406
56,446,79.7401,24.4425,23.2327,58.3888,0.8814,1.0521,0.9505,0.9360
57,424,77.3553,25.0760,21.5287,8.0892,0.8904,1.1648,0.8585,0.9422
58,516,97.9828,29.0078,22.6488,69.3442,0.6754,1.2808,0.7808,0.8990
59,444,77.5980,25.4476,22.2150,9.2327,0.9266,1.1455,0.8730,0.9507
60,469,83.4975,25.1074,23.7838,170.6004,0.8453,1.0557,0.9473,0.9187
61,371,73.0122,22.7271,20.7845,14.9117,0.8746,1.0935,0.9145,0.9298
62,421,75.1127,23.8241,22.4997,40.7559,0.9377,1.0589,0.9444,0.9656
63,412,74.4264,23.2968,22.5171,130.8163,0.9347,1.0346,0.9665,0.9493
64,380,73.0122,22.6658,21.3463,161.6766,0.8958,1.0618,0.9418,0.9394
65,436,80.4264,27.6880,20.0496,15.8606,0.8470,1.3810,0.7241,0.9366
66,396,77.5980,24.4711,20.6040,18.9138,0.8264,1.1877,0.8420,0.9103
67,527,85.2548,27.9808,23.9807,160.5903,0.9111,1.1668,0.8570,0.9487
68,460,79.4975,25.8841,22.6274,54.0024,0.9147,1.1439,0.8742,0.9417
69,429,78.6690,24.7811,22.0418,159.9045,0.8711,1.1243,0.8895,0.9377
70,450,78.4264,25.2145,22.7234,36.2140,0.9194,1.1096,0.9012,0.9434
71,362,73.5980,22.0286,20.9234,4.3812,0.8398,1.0528,0.9498,0.9153
72,432,79.0122,24.0711,22.8506,106.8784,0.8696,1.0534,0.9493,0.9361
73,1360,151.6812,44.3378,39.0549,98.8769,0.7428,1.1353,0.8808,0.9037
74,366,71.0122,22.1108,21.0759,94.9944,0.9121,1.0491,0.9532,0.9349
75,424,79.1543,26.9552,20.0278,17.7720,0.8504,1.3459,0.7430,0.9268
76,437,77.8406,24.2875,22.9091,75.0001,0.9063,1.0602,0.9432,0.9408
77,456,80.4264,25.7299,22.5650,23.0427,0.8859,1.1403,0.8770,0.9335
78,327,65.3553,20.9818,19.8434,42.0588,0.9620,1.0574,0.9457,0.9547
79,386,75.3553,24.0821,20.4081,172.8360,0.8542,1.1800,0.8474,0.9438
80,428,77.5980,25.0224,21.7783,21.0489,0.8932,1.1490,0.8704,0.9417
81,259,62.0416,20.4888,16.0951,176.4329,0.8456,1.2730,0.7856,0.9333
82,428,80.4264,24.4909,22.2510,85.6658,0.8315,1.1007,0.9085,0.9244
83,405,74.7696,23.5014,21.9418,97.2901,0.9104,1.0711,0.9336,0.9397
84,415,75.0122,23.7730,22.2267,49.3003,0.9268,1.0696,0.9350,0.9464
85,474,81.2548,25.4375,23.7254,36.1386,0.9022,1.0722,0.9327,0.9461
86,90,47.4558,16.9988,6.7412,5.8210,0.5022,2.5216,0.3966,0.7171
87,384,72.5269,23.2917,20.9913,15.1071,0.9174,1.1096,0.9012,0.9529
88,425,80.4264,24.2824,22.2847,39.2290,0.8257,1.0896,0.9177,0.9249
89,462,79.8406,25.2857,23.2636,84.2074,0.9108,1.0869,0.9200,0.9487
90,433,77.0122,24.2618,22.7235,19.1574,0.9174,1.0677,0.9366,0.9454
91,444,81.0122,28.2712,19.9963,155.5512,0.8501,1.4138,0.7073,0.9538
92,427,75.8406,24.2409,22.4280,65.4474,0.9329,1.0808,0.9252,0.9468
93,421,77.7401,24.0230,22.3134,92.5954,0.8754,1.0766,0.9288,0.9356
94,440,77.8406,25.0580,22.3572,23.9921,0.9125,1.1208,0.8922,0.9392
95,464,80.4264,25.2507,23.3967,13.5578,0.9014,1.0792,0.9266,0.9489
96,529,90.0833,27.3787,24.6010,120.1904,0.8192,1.1129,0.8985,0.9256
97,450,79.0122,25.4989,22.4699,6.7872,0.9058,1.1348,0.8812,0.9434
98,285,64.5269,21.5159,16.8653,95.8599,0.8601,1.2758,0.7839,0.9268
99,547,93.0122,30.3236,22.9676,11.6068,0.7945,1.3203,0.7574,0.9334
100,383,71.5980,22.9944,21.2074,13.1857,0.9389,1.0843,0.9223,0.9504
101,393,74.7696,22.9154,21.8362,34.1200,0.8834,1.0494,0.9529,0.9368
102,423,76.1838,25.5656,21.0666,2.4049,0.9159,1.2136,0.8240,0.9495
103,374,70.1838,22.8373,20.8515,153.7988,0.9541,1.0952,0.9130,0.9553
104,348,71.6985,21.8883,20.2431,20.8033,0.8507,1.0813,0.9248,0.9342
105,454,84.6690,27.1934,21.2570,69.7524,0.7958,1.2793,0.7817,0.9080
106,440,77.8406,24.6143,22.7601,86.8981,0.9125,1.0815,0.9247,0.9412
107,326,68.1838,21.6940,19.1333,10.8232,0.8812,1.1338,0.8820,0.9368
108,508,84.6690,26.7040,24.2213,7.0428,0.8905,1.1025,0.9070,0.9407
109,361,71.0122,21.6843,21.1969,48.4234,0.8996,1.0230,0.9775,0.9328
110,583,92.9117,29.9953,24.7471,98.6558,0.8487,1.2121,0.8250,0.9343
111,428,78.5685,24.7857,21.9863,65.0901,0.8713,1.1273,0.8871,0.9264
112,436,77.0122,23.8400,23.2857,69.6539,0.9238,1.0238,0.9767,0.9468
113,374,72.4264,22.3573,21.2991,31.8041,0.8960,1.0497,0.9527,0.9303
114,973,126.2254,42.3790,29.2330,76.7859,0.7674,1.4497,0.6898,0.9119
115,670,99.2965,32.3307,26.3857,24.7990,0.8539,1.2253,0.8161,0.9338
116,448,79.0122,24.2529,23.5193,79.5634,0.9018,1.0312,0.9698,0.9432
117,371,70.1838,22.2963,21.1862,63.6388,0.9465,1.0524,0.9502,0.9513
118,413,74.7696,23.7498,22.1412,65.2569,0.9283,1.0727,0.9323,0.9538
119,457,78.6690,24.8728,23.3938,44.9460,0.9279,1.0632,0.9405,0.9442
120,511,110.4680,27.9185,23.3045,50.2501,0.5262,1.1980,0.8347,0.7725
121,368,70.9117,23.8448,19.6501,147.1249,0.9196,1.2135,0.8241,0.9472
122,350,71.0122,21.5784,20.6519,3.5228,0.8722,1.0449,0.9571,0.9272
123,383,73.2548,23.4170,20.8247,90.2113,0.8969,1.1245,0.8893,0.9387
124,822,116.7107,39.4839,26.5071,130.7949,0.7583,1.4896,0.6713,0.8959
125,443,77.8406,23.8401,23.6595,152.7705,0.9188,1.0076,0.9924,0.9456
126,426,77.8406,24.5038,22.1354,3.3327,0.8835,1.1070,0.9033,0.9394
127,515,85.7401,26.8283,24.4413,16.0350,0.8803,1.0977,0.9110,0.9424
128,426,76.6690,23.7490,22.8389,19.8058,0.9107,1.0399,0.9617,0.9363
129,403,73.8406,22.7496,22.5549,1.4962,0.9288,1.0086,0.9914,0.9449
130,407,76.9117,25.0125,20.7180,148.7394,0.8646,1.2073,0.8283,0.9261
131,310,69.9411,20.7244,19.0453,24.8037,0.7964,1.0882,0.9190,0.8857
132,323,67.3553,20.7952,19.7765,83.4499,0.8947,1.0515,0.9510,0.9322
133,489,82.0833,25.4511,24.4632,68.8534,0.9120,1.0404,0.9612,0.9449
134,401,74.1838,22.8647,22.3300,109.8198,0.9157,1.0239,0.9766,0.9424
135,507,83.0122,26.6289,24.2418,75.4058,0.9246,1.0985,0.9104,0.9548
136,504,84.0833,25.8808,24.7949,67.0822,0.8958,1.0438,0.9580,0.9474
137,124,42.3848,15.4090,10.2461,81.8048,0.8674,1.5039,0.6649,0.9323
138,107,39.7990,14.4387,9.4355,85.8136,0.8489,1.5303,0.6535,0.9145
139,398,78.7696,25.1398,20.1573,7.0974,0.8061,1.2472,0.8018,0.9128
140,498,83.8406,26.4206,23.9992,90.2719,0.8903,1.1009,0.9083,0.9441
141,351,69.5980,21.5892,20.7005,46.1992,0.9106,1.0429,0.9588,0.9385
142,449,82.4264,24.7679,23.0817,38.5260,0.8305,1.0731,0.9319,0.9239
143,472,87.2548,27.1664,22.1218,1.4326,0.7791,1.2280,0.8143,0.9130
144,389,73.0122,22.6432,21.8737,34.3338,0.9170,1.0352,0.9660,0.9407
145,289,65.2548,21.7128,16.9470,52.5540,0.8529,1.2812,0.7805,0.9204
146,457,81.1543,25.7623,22.5861,13.7008,0.8720,1.1406,0.8767,0.9204
147,414,77.3553,25.3103,20.8263,103.8784,0.8694,1.2153,0.8228,0.9420
148,895,119.3970,36.9729,30.8212,160.5185,0.7889,1.1996,0.8336,0.9270
149,337,69.2548,23.1429,18.5405,53.3505,0.8830,1.2482,0.8011,0.9361
150,395,74.9117,23.8287,21.1060,59.0091,0.8845,1.1290,0.8857,0.9305
151,401,74.4264,23.6805,21.5608,167.5524,0.9097,1.0983,0.9105,0.9402
152,460,84.9117,25.4434,23.0193,178.7178,0.8017,1.1053,0.9047,0.9020
153,315,70.7696,24.8268,16.1547,175.7867,0.7904,1.5368,0.6507,0.9144
154,447,80.0833,24.9231,22.8357,62.0256,0.8759,1.0914,0.9162,0.9420
155,453,78.9117,25.1026,22.9768,60.3788,0.9142,1.0925,0.9153,0.9467
156,388,72.1838,22.6301,21.8301,57.4116,0.9358,1.0366,0.9646,0.9521
157,495,81.8406,25.9528,24.2846,35.3561,0.9287,1.0687,0.9357,0.9501
158,512,83.5980,26.3157,24.7722,4.0586,0.9206,1.0623,0.9413,0.9543
159,576,89.7401,29.2134,25.1045,173.0566,0.8988,1.1637,0.8593,0.9427
160,456,80.0833,24.7490,23.4594,42.0402,0.8935,1.0550,0.9479,0.9335
161,500,83.4975,25.4385,25.0258,74.2649,0.9012,1.0165,0.9838,0.9416
162,434,77.8406,25.3856,21.7677,53.9195,0.9001,1.1662,0.8575,0.9414
163,353,71.8406,21.9321,20.4929,154.7731,0.8595,1.0702,0.9344,0.9302
164,493,87.8406,28.3705,22.1253,141.8045,0.8029,1.2823,0.7799,0.9038
165,320,67.3553,21.9101,18.5958,76.6365,0.8864,1.1782,0.8487,0.9302
166,392,77.3970,27.2729,18.3006,131.4893,0.8223,1.4903,0.6710,0.9234
167,403,74.6690,23.2261,22.0922,120.1051,0.9083,1.0513,0.9512,0.9361
168,492,82.4264,26.3840,23.7430,0.2926,0.9100,1.1112,0.8999,0.9471
169,368,72.3259,21.7978,21.4954,11.5970,0.8840,1.0141,0.9861,0.9281
170,448,78.1838,24.1620,23.6078,11.8714,0.9210,1.0235,0.9771,0.9542
171,281,62.6274,20.1381,17.7664,164.6764,0.9003,1.1335,0.8822,0.9623
172,553,90.0833,31.7255,22.1936,3.7972,0.8563,1.4295,0.6996,0.9405
173,152,80.6690,20.1100,9.6237,162.1378,0.2935,2.0896,0.4786,0.4677
174,325,65.5980,21.2267,19.4944,96.4104,0.9491,1.0889,0.9184,0.9448
175,446,79.2548,24.9489,22.7611,16.2772,0.8923,1.0961,0.9123,0.9409
176,115,59.9411,22.1641,6.6063,172.5621,0.4022,3.3550,0.2981,0.6534
177,382,72.1838,22.7090,21.4179,3.9407,0.9213,1.0603,0.9431,0.9432
178,314,66.0833,22.9407,17.4274,143.9655,0.9036,1.3164,0.7597,0.9429
179,442,79.4975,24.6104,22.8672,31.0219,0.8789,1.0762,0.9292,0.9257
180,406,75.5980,23.5842,21.9187,37.9516,0.8927,1.0760,0.9294,0.9355
181,96,56.1838,17.7286,6.8945,179.8776,0.3822,2.5714,0.3889,0.5908
182,492,83.7401,26.2455,23.8683,27.9972,0.8817,1.0996,0.9094,0.9301
183,462,81.4975,25.5230,23.0473,66.5751,0.8741,1.1074,0.9030,0.9315
184,426,80.0833,24.3940,22.2349,123.2336,0.8347,1.0971,0.9115,0.9373
185,427,77.0122,24.2531,22.4166,19.4659,0.9047,1.0819,0.9243,0.9385
186,414,74.7696,23.4494,22.4791,87.9608,0.9306,1.0432,0.9586,0.9506
187,467,79.2548,24.6908,24.0819,130.8454,0.9343,1.0253,0.9753,0.9502
188,399,73.5980,23.7656,21.3764,47.0448,0.9257,1.1118,0.8995,0.9455
189,331,66.7696,20.9492,20.1174,130.4785,0.9330,1.0413,0.9603,0.9471
190,391,72.7696,23.3797,21.2936,77.1643,0.9279,1.0980,0.9108,0.9548
191,439,79.2548,25.4275,21.9822,78.3568,0.8783,1.1567,0.8645,0.9370
192,421,77.0122,24.0554,22.2833,103.0469,0.8920,1.0795,0.9263,0.9335
193,432,76.4264,24.3215,22.6154,86.6053,0.9294,1.0754,0.9299,0.9453
194,474,79.8406,24.7836,24.3514,14.6777,0.9344,1.0178,0.9826,0.9509
195,346,74.3259,24.7094,17.8289,120.4984,0.7871,1.3859,0.7215,0.9093
196,491,84.6690,26.0118,24.0337,84.6415,0.8607,1.0823,0.9240,0.9343
197,478,83.1543,25.5608,23.8102,98.1325,0.8687,1.0735,0.9315,0.9237
198,346,69.3553,21.7323,20.2713,112.7660,0.9039,1.0721,0.9328,0.9389
199,247,119.8823,19.8387,15.8524,67.1964,0.2160,1.2515,0.7991,0.4906
200,440,77.0122,24.4159,22.9451,21.3413,0.9323,1.0641,0.9398,0.9524
201,389,72.7696,22.8047,21.7188,39.6692,0.9231,1.0500,0.9524,0.9488
202,492,81.8406,25.4706,24.5944,149.3168,0.9231,1.0356,0.9656,0.9507
203,366,71.5980,22.1861,21.0044,12.2758,0.8972,1.0563,0.9467,0.9409
204,455,81.2548,27.0715,21.3998,169.6015,0.8660,1.2650,0.7905,0.9381
205,546,110.4680,27.6529,25.1398,63.6236,0.5622,1.1000,0.9091,0.7772
206,499,82.6690,25.8669,24.5621,163.3637,0.9175,1.0531,0.9496,0.9469
207,998,132.0244,42.0815,30.1960,115.2968,0.7195,1.3936,0.7176,0.8820
208,513,83.8406,26.0975,25.0281,106.8674,0.9171,1.0427,0.9590,0.9474
209,498,83.8406,26.3204,24.0905,42.0254,0.8903,1.0926,0.9153,0.9396
210,456,79.5980,25.2849,22.9622,28.5051,0.9044,1.1012,0.9081,0.9540
211,488,83.4975,27.2966,22.7626,70.9733,0.8796,1.1992,0.8339,0.9430
212,400,74.4264,22.9615,22.1804,168.5032,0.9074,1.0352,0.9660,0.9346
