 ,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity
81,532,88.9117,26.6174,25.4482,25.5977,0.8457,1.0459,0.9561,0.9276
82,498,86.5685,27.6050,22.9695,82.4426,0.8351,1.2018,0.8321,0.9231
83,502,85.0122,26.3023,24.3008,89.9757,0.8729,1.0824,0.9239,0.9410
84,533,87.4975,29.5505,22.9653,171.1698,0.8749,1.2867,0.7772,0.9442
85,450,85.0122,25.6162,22.3670,135.1097,0.7825,1.1453,0.8732,0.8920
86,542,90.0833,27.8040,24.8200,134.5130,0.8393,1.1202,0.8927,0.9273
87,560,88.0833,27.2684,26.1480,175.9377,0.9070,1.0429,0.9589,0.9436
88,514,85.8406,26.2151,24.9645,154.2775,0.8766,1.0501,0.9523,0.9380
89,499,84.6690,25.5901,24.8278,141.9184,0.8747,1.0307,0.9702,0.9362
90,637,100.3259,31.0627,26.1102,107.0001,0.7953,1.1897,0.8406,0.9192
91,549,86.6690,27.7366,25.2017,175.8419,0.9184,1.1006,0.9086,0.9573
92,576,98.2254,28.4967,25.7358,6.3250,0.7502,1.1073,0.9031,0.9014
93,851,119.0538,35.2025,30.7799,101.6122,0.7545,1.1437,0.8744,0.9034
94,443,85.9828,25.7551,21.9003,0.2565,0.7530,1.1760,0.8503,0.8825
95,196,53.4558,18.0852,13.7989,56.5314,0.8619,1.3106,0.7630,0.9356
96,518,84.6690,26.4872,24.9003,170.6804,0.9080,1.0637,0.9401,0.9470
97,574,92.3259,28.7902,25.3850,109.9785,0.8462,1.1341,0.8817,0.9318
98,399,75.7401,24.9407,20.3692,38.2046,0.8740,1.2244,0.8167,0.9366
99,553,90.0833,28.8173,24.4333,108.6978,0.8563,1.1794,0.8479,0.9318
100,583,93.0538,29.2152,25.4079,41.6128,0.8461,1.1498,0.8697,0.9298
101,485,81.4975,26.0365,23.7175,125.4892,0.9176,1.0978,0.9109,0.9436
102,499,84.1838,25.9486,24.4848,156.6434,0.8848,1.0598,0.9436,0.9569
103,558,92.6690,26.7438,26.5657,94.2793,0.8165,1.0067,0.9933,0.9355
104,518,88.3259,26.7916,24.6174,154.9571,0.8344,1.0883,0.9188,0.9234
105,114,52.0416,21.0947,6.8808,179.1036,0.5289,3.0657,0.3262,0.9048
106,535,86.0833,26.5928,25.6153,131.3997,0.9072,1.0382,0.9632,0.9461
107,429,85.9828,29.0963,18.7728,178.8385,0.7292,1.5499,0.6452,0.8773
108,387,76.2843,26.4239,18.6476,175.2929,0.8357,1.4170,0.7057,0.9651
109,395,76.3259,24.5113,20.5183,141.4142,0.8520,1.1946,0.8371,0.9229
110,719,110.2254,31.3875,29.1663,62.1639,0.7437,1.0762,0.9292,0.9073
111,573,93.7401,27.6998,26.3383,156.9964,0.8194,1.0517,0.9508,0.9249
112,518,85.6396,26.4418,24.9430,61.5483,0.8875,1.0601,0.9433,0.9376
113,357,71.4975,23.8356,19.0700,136.6235,0.8776,1.2499,0.8001,0.9321
114,538,87.4975,27.6955,24.7334,7.9062,0.8831,1.1198,0.8930,0.9406
115,584,90.4264,28.3324,26.2446,167.5874,0.8975,1.0796,0.9263,0.9519
116,538,85.5980,26.5065,25.8428,164.2075,0.9227,1.0257,0.9750,0.9573
117,558,116.0244,35.6234,19.9438,30.7198,0.5209,1.7862,0.5599,0.7729
118,556,87.8406,27.2573,25.9718,11.7537,0.9055,1.0495,0.9528,0.9480
119,560,89.7401,28.0719,25.3995,175.1119,0.8738,1.1052,0.9048,0.9412
120,109,54.3848,21.6783,6.4019,169.7107,0.4631,3.3862,0.2953,0.8583
121,516,85.8406,27.2763,24.0866,103.8495,0.8800,1.1324,0.8831,0.9390
122,654,99.1543,30.1963,27.5761,115.1469,0.8359,1.0950,0.9132,0.9277
123,469,83.6985,25.6983,23.2369,175.8733,0.8413,1.1059,0.9042,0.9513
124,707,101.1543,31.5890,28.4966,77.4688,0.8683,1.1085,0.9021,0.9408
125,505,86.4264,27.3492,23.5102,125.8443,0.8496,1.1633,0.8596,0.9300
126,460,82.0833,25.9052,22.6090,0.6294,0.8579,1.1458,0.8728,0.9265
127,487,83.2548,25.4903,24.3256,164.8296,0.8829,1.0479,0.9543,0.9402
128,436,77.2548,23.6625,23.4604,70.7495,0.9180,1.0086,0.9915,0.9458
129,558,92.6690,27.8688,25.4933,136.5895,0.8165,1.0932,0.9148,0.9231
130,478,82.6690,26.1720,23.2542,73.1924,0.8789,1.1255,0.8885,0.9363
131,435,77.0122,24.6610,22.4589,87.1152,0.9217,1.0981,0.9107,0.9550
132,513,84.0833,26.1435,24.9841,139.5435,0.9118,1.0464,0.9557,0.9500
133,479,85.2548,26.2798,23.2072,11.3170,0.8281,1.1324,0.8831,0.9194
134,549,87.8406,26.8368,26.0466,11.9664,0.8941,1.0303,0.9706,0.9506
135,438,79.2548,27.4493,20.3167,97.1697,0.8763,1.3511,0.7402,0.9359
136,521,85.2548,26.6457,24.8955,104.8128,0.9008,1.0703,0.9343,0.9404
137,488,81.0122,26.5094,23.4385,4.6212,0.9344,1.1310,0.8842,0.9559
138,535,85.2548,26.5241,25.6817,9.0098,0.9250,1.0328,0.9682,0.9537
139,572,90.9117,28.6208,25.4463,177.0608,0.8697,1.1248,0.8891,0.9377
140,542,88.9117,26.7318,25.8156,30.5045,0.8616,1.0355,0.9657,0.9313
141,474,81.8406,24.7890,24.3461,135.6618,0.8893,1.0182,0.9821,0.9423
142,683,102.5685,34.1161,25.4901,2.9099,0.8158,1.3384,0.7472,0.9375
143,414,73.5980,23.2985,22.6247,106.8363,0.9605,1.0298,0.9711,0.9583
144,459,80.0833,24.6825,23.6774,136.5699,0.8994,1.0425,0.9593,0.9387
145,516,84.6690,26.1929,25.0828,2.1529,0.9045,1.0443,0.9576,0.9459
146,530,85.8406,26.9656,25.0251,139.2672,0.9039,1.0775,0.9280,0.9473
147,551,93.0538,33.8482,20.7265,139.1916,0.7996,1.6331,0.6123,0.9284
148,527,85.8406,27.1416,24.7221,77.1715,0.8987,1.0979,0.9109,0.9538
149,526,84.9117,27.4281,24.4175,172.0637,0.9168,1.1233,0.8902,0.9477
150,471,82.6690,26.5778,22.5638,55.5286,0.8661,1.1779,0.8490,0.9281
151,700,103.4975,32.3657,27.5374,131.6154,0.8212,1.1753,0.8508,0.9396
152,500,89.7401,30.8439,20.6401,132.4726,0.7802,1.4944,0.6692,0.9372
153,390,80.3259,26.0617,19.0534,36.2740,0.7596,1.3678,0.7311,0.8764
154,502,82.4264,25.3756,25.1882,147.2161,0.9285,1.0074,0.9926,0.9526
155,269,71.2548,22.4077,15.2850,168.7889,0.6658,1.4660,0.6821,0.8290
156,434,79.0122,25.9638,21.2830,14.3916,0.8736,1.2199,0.8197,0.9205
157,520,89.4975,28.6369,23.1199,81.3305,0.8158,1.2386,0.8073,0.9131
158,526,84.6690,27.5672,24.2943,177.0077,0.9220,1.1347,0.8813,0.9469
159,482,85.0122,26.9526,22.7697,178.8589,0.8381,1.1837,0.8448,0.9207
160,919,118.4680,40.8577,28.6386,115.6743,0.8229,1.4267,0.7009,0.9416
161,407,78.7696,24.5115,21.1414,10.7241,0.8243,1.1594,0.8625,0.9167
162,569,92.5685,29.2244,24.7900,102.4917,0.8344,1.1789,0.8483,0.9260
163,459,79.0122,25.3600,23.0449,112.9369,0.9239,1.1005,0.9087,0.9533
164,576,91.8406,28.7183,25.5372,163.1892,0.8581,1.1246,0.8892,0.9435
165,522,90.5685,28.1104,23.6436,86.7167,0.7997,1.1889,0.8411,0.9039
166,518,85.2548,26.7001,24.7017,113.4655,0.8956,1.0809,0.9252,0.9453
167,151,56.5269,20.0403,9.5936,2.5932,0.5938,2.0889,0.4787,0.8653
168,822,113.4975,41.7759,25.0528,165.9461,0.8019,1.6675,0.5997,0.9362
169,520,94.0833,26.9534,24.5640,155.8136,0.7382,1.0973,0.9114,0.9099
170,438,83.1543,25.5567,21.8212,121.8885,0.7960,1.1712,0.8538,0.8985
171,438,80.8701,27.3975,20.3551,175.0227,0.8416,1.3460,0.7430,0.9595
172,568,100.0833,29.9390,24.1558,13.7743,0.7126,1.2394,0.8068,0.8952
173,536,87.5980,27.5361,24.7841,147.5857,0.8778,1.1110,0.9001,0.9504
174,609,94.5685,29.9066,25.9275,103.1369,0.8557,1.1535,0.8669,0.9284
175,555,88.0833,27.6005,25.6027,157.0135,0.8989,1.0780,0.9276,0.9479
176,446,78.6690,24.3144,23.3551,121.8688,0.9056,1.0411,0.9605,0.9389
177,491,90.3259,30.7012,20.3628,1.5787,0.7563,1.5077,0.6633,0.9026
178,558,89.2548,27.7122,25.6374,171.1999,0.8802,1.0809,0.9251,0.9450
179,1002,132.5685,41.1311,31.0176,131.5513,0.7165,1.3261,0.7541,0.9011
180,757,105.1543,35.5600,27.1046,9.8505,0.8603,1.3120,0.7622,0.9421
181,127,63.3553,21.9085,7.3808,177.9971,0.3976,2.9683,0.3369,0.6513
182,552,92.0833,28.3451,24.7954,160.8197,0.8181,1.1432,0.8748,0.9293
183,607,97.7401,30.5213,25.3219,74.0212,0.7985,1.2053,0.8296,0.9183
184,569,88.9117,28.1407,25.7447,91.0105,0.9045,1.0931,0.9149,0.9468
185,514,85.2548,26.0180,25.1535,170.2640,0.8887,1.0344,0.9668,0.9371
186,328,71.9411,24.3623,17.1422,176.7585,0.7964,1.4212,0.7036,0.9385
187,402,81.7401,28.0645,18.2381,79.3158,0.7561,1.5388,0.6499,0.8796
188,547,90.3259,27.5448,25.2847,19.1763,0.8425,1.0894,0.9179,0.9327
189,507,92.9117,28.0457,23.0172,153.7974,0.7380,1.2185,0.8207,0.8966
190,547,86.6690,28.1190,24.7684,166.6815,0.9151,1.1353,0.8808,0.9455
191,402,78.4264,25.1064,20.3869,71.1451,0.8213,1.2315,0.8120,0.8993
192,101,45.6985,14.1978,9.0575,44.1931,0.6078,1.5675,0.6379,0.7891
193,541,101.7401,29.7530,23.1513,175.9677,0.6568,1.2852,0.7781,0.8747
194,380,77.9828,27.2088,17.7822,47.7630,0.7852,1.5301,0.6535,0.8983
195,513,85.0122,26.3440,24.7940,178.7311,0.8920,1.0625,0.9412,0.9544
196,522,90.4264,28.7632,23.1070,86.2860,0.8022,1.2448,0.8034,0.9330
197,418,79.8406,23.9203,22.2495,119.5170,0.8240,1.0751,0.9302,0.9038
198,757,114.7107,39.9013,24.1557,6.0122,0.7229,1.6518,0.6054,0.9012
199,516,84.6690,26.7718,24.5405,33.7787,0.9045,1.0909,0.9167,0.9503
200,458,83.2548,25.2614,23.0844,122.5672,0.8303,1.0943,0.9138,0.9188
201,590,92.0833,28.8815,26.0101,6.7985,0.8744,1.1104,0.9006,0.9395
202,531,90.7696,28.5490,23.6818,160.1993,0.8099,1.2055,0.8295,0.9382
203,634,101.4975,30.4563,26.5047,152.9762,0.7734,1.1491,0.8703,0.9122
204,572,89.8406,28.3604,25.6799,46.7187,0.8906,1.1044,0.9055,0.9423
205,1074,142.8112,56.0445,24.3995,179.1987,0.6617,2.2969,0.4354,0.9113
206,562,92.0833,28.0331,25.5256,0.2873,0.8329,1.0982,0.9106,0.9198
207,445,82.6690,29.1013,19.4696,5.4299,0.8182,1.4947,0.6690,0.9166
208,501,87.1543,26.7145,23.8782,7.2115,0.8288,1.1188,0.8938,0.9109
209,467,82.5269,27.4580,21.6550,176.6181,0.8617,1.2680,0.7887,0.9599
210,600,92.3259,28.8209,26.5066,142.1477,0.8845,1.0873,0.9197,0.9368
211,517,84.4264,26.5894,24.7567,120.5181,0.9115,1.0740,0.9311,0.9469
212,668,104.3259,36.5504,23.2699,168.1358,0.7713,1.5707,0.6367,0.9220
213,562,94.3259,29.3113,24.4125,131.0383,0.7938,1.2007,0.8329,0.9161
214,346,71.9411,23.6333,18.6407,96.6974,0.8401,1.2678,0.7887,0.9239
215,625,95.9828,30.5516,26.0469,172.9769,0.8525,1.1729,0.8526,0.9266
216,223,97.1543,19.4694,14.5836,10.9976,0.2969,1.3350,0.7491,0.7024
217,500,84.5685,27.2266,23.3822,141.7252,0.8785,1.1644,0.8588,0.9302
218,240,62.7696,20.0380,15.2499,134.8328,0.7655,1.3140,0.7610,0.9091
219,84,45.6985,18.6168,5.7449,120.4587,0.5055,3.2406,0.3086,0.8155
220,515,85.8406,26.0263,25.1945,54.3749,0.8783,1.0330,0.9680,0.9381
221,516,83.0122,25.8792,25.3868,164.8612,0.9410,1.0194,0.9810,0.9600
222,472,79.8406,25.2832,23.7695,26.2668,0.9305,1.0637,0.9401,0.9507
223,454,78.4264,24.8596,23.2526,100.2877,0.9276,1.0691,0.9354,0.9508
224,570,91.9828,27.7258,26.1759,176.3243,0.8466,1.0592,0.9441,0.9246
225,674,111.1543,35.3575,24.2711,151.3893,0.6855,1.4568,0.6864,0.8839
226,436,77.4558,24.5882,22.5772,157.0124,0.9132,1.0891,0.9182,0.9700
227,199,62.2843,22.4780,11.2721,162.1077,0.6446,1.9941,0.5015,0.8522
228,551,88.0833,26.9382,26.0432,169.4884,0.8924,1.0344,0.9668,0.9500
229,408,75.0122,23.1704,22.4201,63.8753,0.9112,1.0335,0.9676,0.9401
230,504,86.3259,28.6465,22.4011,179.4019,0.8499,1.2788,0.7820,0.9299
231,491,83.0122,25.4624,24.5523,141.9240,0.8954,1.0371,0.9643,0.9442
232,455,82.7696,26.5408,21.8277,169.7355,0.8346,1.2159,0.8224,0.9267
233,481,84.3259,25.8690,23.6742,16.1018,0.8500,1.0927,0.9152,0.9188
234,532,85.4975,26.4942,25.5665,117.9164,0.9146,1.0363,0.9650,0.9526
235,825,109.3553,33.3948,31.4547,78.2841,0.8669,1.0617,0.9419,0.9571
236,581,91.0122,28.9103,25.5879,162.3617,0.8814,1.1298,0.8851,0.9501
237,532,87.9828,28.1944,24.0247,141.6192,0.8636,1.1736,0.8521,0.9293
238,411,76.5269,26.2384,19.9441,94.0897,0.8819,1.3156,0.7601,0.9603
239,484,81.2548,25.0880,24.5634,57.4160,0.9212,1.0214,0.9791,0.9453
240,445,81.1127,25.0603,22.6092,81.8151,0.8499,1.1084,0.9022,0.9539
241,428,79.3553,25.2299,21.5992,87.3160,0.8541,1.1681,0.8561,0.9294
242,462,81.4975,24.8544,23.6673,60.5817,0.8741,1.0502,0.9522,0.9315
243,528,88.9117,29.6021,22.7103,166.9520,0.8393,1.3035,0.7672,0.9223
244,595,101.8823,32.9553,22.9880,147.4928,0.7203,1.4336,0.6976,0.8954
245,562,87.8406,28.2288,25.3486,173.7424,0.9153,1.1136,0.8980,0.9509
246,543,88.6690,26.7719,25.8244,80.9389,0.8679,1.0367,0.9646,0.9394
247,531,87.3553,27.6903,24.4161,159.1667,0.8744,1.1341,0.8818,0.9508
248,515,85.2548,26.5892,24.6611,154.1273,0.8904,1.0782,0.9275,0.9347
249,487,81.5980,25.4440,24.3699,119.8419,0.9191,1.0441,0.9578,0.9521
250,359,72.6690,23.8709,19.1485,122.8608,0.8543,1.2466,0.8022,0.9241
251,547,88.3259,26.7742,26.0124,133.1833,0.8811,1.0293,0.9715,0.9358
252,460,80.4264,25.5467,22.9263,110.2972,0.8937,1.1143,0.8974,0.9436
253,576,90.6690,28.1200,26.0806,92.9064,0.8805,1.0782,0.9275,0.9450
254,525,86.9117,29.1040,22.9676,176.2530,0.8734,1.2672,0.7892,0.9350
255,1260,141.6396,46.0994,34.8005,96.8316,0.7892,1.3247,0.7549,0.9424
256,641,102.0833,32.3887,25.1985,93.0091,0.7730,1.2853,0.7780,0.9157
257,510,86.5269,28.1146,23.0966,101.1986,0.8560,1.2173,0.8215,0.9623
258,468,84.7696,25.7624,23.1297,111.4340,0.8184,1.1138,0.8978,0.9313
259,491,82.4264,25.3105,24.6996,135.7816,0.9082,1.0247,0.9759,0.9442
260,567,90.0833,27.9030,25.8727,3.3998,0.8780,1.0785,0.9272,0.9395
261,401,73.5980,23.1165,22.0868,117.4210,0.9303,1.0466,0.9555,0.9491
262,819,167.5391,39.3767,26.4822,53.1875,0.3667,1.4869,0.6725,0.6970
263,500,86.6690,26.3101,24.1968,175.3331,0.8365,1.0873,0.9197,0.9276
264,127,58.5269,21.9833,7.3557,179.7620,0.4659,2.9886,0.3346,0.7175
265,107,70.2843,26.3809,5.1642,0.1092,0.2722,5.1084,0.1958,0.5390
