 ,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity
1,535,91.4975,29.2630,23.2780,17.3202,0.8031,1.2571,0.7955,0.9296
2,386,73.0122,22.6282,21.7194,71.5285,0.9099,1.0418,0.9598,0.9392
3,465,79.8406,25.6516,23.0807,173.0193,0.9167,1.1114,0.8998,0.9470
4,596,92.3259,28.5573,26.5730,168.0306,0.8786,1.0747,0.9305,0.9386
5,481,81.9411,26.1502,23.4196,30.1832,0.9002,1.1166,0.8956,0.9525
6,609,95.4975,29.5699,26.2227,162.5078,0.8392,1.1276,0.8868,0.9420
7,468,83.0122,25.2889,23.5628,65.2761,0.8534,1.0733,0.9317,0.9332
8,458,82.9117,26.6408,21.8891,173.6618,0.8372,1.2171,0.8216,0.9243
9,449,85.8406,29.3715,19.4639,77.1558,0.7657,1.5090,0.6627,0.9098
10,369,75.6985,24.2831,19.3478,42.0026,0.8092,1.2551,0.7968,0.9365
11,474,83.4975,25.7295,23.4561,174.1777,0.8544,1.0969,0.9116,0.9249
12,1531,169.0955,47.9471,40.6558,163.4876,0.6729,1.1793,0.8479,0.8845
13,510,90.6690,28.4316,22.8391,15.4771,0.7796,1.2449,0.8033,0.9035
14,393,75.7401,24.8780,20.1135,41.9469,0.8609,1.2369,0.8085,0.9161
15,607,99.2548,33.8909,22.8042,166.7044,0.7743,1.4862,0.6729,0.9225
16,387,78.5685,24.3597,20.2278,73.3374,0.7878,1.2043,0.8304,0.8969
17,475,82.4264,25.1930,24.0062,2.3279,0.8786,1.0494,0.9529,0.9387
18,438,81.3553,25.4049,21.9516,170.0532,0.8316,1.1573,0.8641,0.9329
19,444,79.1127,24.5107,23.0642,90.2419,0.8915,1.0627,0.9410,0.9559
20,467,81.9411,25.5295,23.2908,165.0609,0.8740,1.0961,0.9123,0.9378
21,486,82.6690,26.6297,23.2370,176.8682,0.8936,1.1460,0.8726,0.9428
22,353,71.5980,21.7901,20.6265,21.6790,0.8653,1.0564,0.9466,0.9241
23,533,88.3259,30.3514,22.3593,83.8777,0.8585,1.3574,0.7367,0.9294
24,406,74.4264,23.3644,22.1249,35.4537,0.9210,1.0560,0.9469,0.9409
25,342,68.1838,21.2662,20.4761,147.1039,0.9244,1.0386,0.9628,0.9421
26,449,81.2548,25.7118,22.2343,10.7203,0.8546,1.1564,0.8648,0.9344
27,652,102.7696,31.3273,26.4994,89.6258,0.7758,1.1822,0.8459,0.9308
28,515,85.2548,26.8746,24.3992,110.6092,0.8904,1.1015,0.9079,0.9398
29,475,80.0833,25.2687,23.9343,95.7685,0.9307,1.0558,0.9472,0.9529
30,401,74.5269,24.2603,21.0454,2.1022,0.9073,1.1528,0.8675,0.9582
31,650,101.3970,32.5279,25.4430,84.5192,0.7945,1.2785,0.7822,0.9226
32,166,56.6274,21.2099,9.9650,86.9896,0.6505,2.1284,0.4698,0.9274
33,350,77.9411,23.4260,19.0230,99.3866,0.7240,1.2315,0.8120,0.9032
34,511,83.8406,28.8505,22.5516,179.1806,0.9135,1.2793,0.7817,0.9516
35,533,87.8406,28.9230,23.4635,10.2853,0.8681,1.2327,0.8112,0.9400
36,630,100.3259,34.1778,23.4696,6.8769,0.7865,1.4563,0.6867,0.9157
37,402,73.5980,22.9715,22.2816,166.0728,0.9326,1.0310,0.9700,0.9526
38,500,91.7401,29.3271,21.7075,12.5768,0.7466,1.3510,0.7402,0.8945
39,692,110.8112,36.3604,24.2319,148.5102,0.7082,1.5005,0.6664,0.9111
40,605,96.9117,29.4626,26.1453,163.1110,0.8095,1.1269,0.8874,0.9237
41,461,82.7696,28.1995,20.8147,5.2746,0.8456,1.3548,0.7381,0.9466
42,127,64.1838,18.6551,8.6679,173.8150,0.3874,2.1522,0.4646,0.5695
43,423,75.5980,24.0512,22.3931,170.9730,0.9301,1.0740,0.9311,0.9495
44,476,81.8406,25.9113,23.3898,8.7034,0.8931,1.1078,0.9027,0.9454
45,389,75.2548,25.9075,19.1177,38.7928,0.8632,1.3552,0.7379,0.9262
46,563,92.9117,30.7004,23.3494,176.4473,0.8196,1.3148,0.7606,0.9184
47,452,84.5685,26.2717,21.9059,77.7077,0.7942,1.1993,0.8338,0.9049
48,423,75.3553,24.0978,22.3498,153.6115,0.9361,1.0782,0.9275,0.9559
49,427,80.0416,25.6748,21.1754,3.7835,0.8375,1.2125,0.8248,0.9510
50,667,112.2254,31.9269,26.5998,92.2637,0.6655,1.2003,0.8331,0.8852
51,1079,140.4680,49.1745,27.9377,0.7937,0.6872,1.7601,0.5681,0.9044
52,271,73.5980,19.5324,17.6654,6.7836,0.6287,1.1057,0.9044,0.8275
53,438,76.4264,24.0339,23.2038,166.2624,0.9423,1.0358,0.9655,0.9511
54,541,86.4264,29.1746,23.6103,1.8006,0.9102,1.2357,0.8093,0.9533
55,499,83.4975,26.5830,23.9005,134.9232,0.8994,1.1122,0.8991,0.9451
56,449,79.2548,24.6096,23.2301,49.4591,0.8983,1.0594,0.9439,0.9364
57,599,101.1543,29.7659,25.6223,64.3661,0.7356,1.1617,0.8608,0.9028
58,414,76.5269,24.4050,21.5989,86.6378,0.8883,1.1299,0.8850,0.9485
59,730,105.9828,36.6028,25.3933,19.6370,0.8167,1.4414,0.6938,0.9323
60,471,82.6690,25.7304,23.3069,63.6753,0.8661,1.1040,0.9058,0.9355
61,424,78.4264,26.0405,20.7313,174.2181,0.8663,1.2561,0.7961,0.9370
62,434,77.5980,26.2292,21.0676,34.4835,0.9057,1.2450,0.8032,0.9476
63,392,74.1838,23.5515,21.1923,177.1056,0.8951,1.1113,0.8998,0.9469
64,540,89.8406,29.4192,23.3707,11.9360,0.8407,1.2588,0.7944,0.9318
65,496,83.2548,26.8961,23.4802,9.4035,0.8992,1.1455,0.8730,0.9421
66,571,93.2548,28.6290,25.3945,100.9714,0.8251,1.1274,0.8870,0.9225
67,450,78.6690,24.5896,23.3009,33.7726,0.9137,1.0553,0.9476,0.9414
68,571,95.3970,29.7967,24.3994,36.0564,0.7885,1.2212,0.8189,0.9107
69,484,89.8406,25.8365,23.8518,163.3987,0.7535,1.0832,0.9232,0.8881
70,520,83.8406,27.1093,24.4228,18.8590,0.9296,1.1100,0.9009,0.9541
71,494,82.4264,26.2418,23.9686,17.3549,0.9137,1.0948,0.9134,0.9509
72,620,100.5685,31.4499,25.1005,128.1445,0.7703,1.2530,0.7981,0.8914
73,393,75.2548,24.5403,20.3903,38.3939,0.8720,1.2035,0.8309,0.9302
74,509,84.6690,26.7883,24.1926,101.0645,0.8922,1.1073,0.9031,0.9382
75,377,74.5269,24.0354,19.9710,122.9448,0.8530,1.2035,0.8309,0.9390
76,119,48.0416,18.1964,8.3267,109.5859,0.6479,2.1853,0.4576,0.8440
77,533,90.6690,29.7366,22.8216,8.4216,0.8147,1.3030,0.7675,0.9213
78,484,83.2548,25.0718,24.5793,122.9305,0.8775,1.0200,0.9804,0.9426
79,232,92.2254,21.0890,14.0069,155.8525,0.3428,1.5056,0.6642,0.6734
80,468,79.8406,24.6708,24.1531,25.5726,0.9226,1.0214,0.9790,0.9445
81,396,73.5980,22.9130,22.0051,178.2721,0.9187,1.0413,0.9604,0.9429
82,550,88.3259,26.9486,25.9858,95.7700,0.8859,1.0371,0.9643,0.9426
83,496,84.4264,25.6417,24.6289,10.6466,0.8744,1.0411,0.9605,0.9394
84,519,86.0833,26.4589,24.9750,3.4288,0.8801,1.0594,0.9439,0.9394
85,474,85.3970,26.1168,23.1083,119.0628,0.8168,1.1302,0.8848,0.9159
86,553,91.7401,29.2238,24.0934,102.4698,0.8257,1.2129,0.8244,0.9255
87,442,78.1838,24.3158,23.1443,45.0131,0.9087,1.0506,0.9518,0.9465
88,726,115.3970,33.5796,27.5277,16.0518,0.6851,1.2198,0.8198,0.8466
89,440,76.4264,24.1503,23.1974,169.4527,0.9466,1.0411,0.9605,0.9524
90,1260,152.1665,50.2933,31.8985,148.2788,0.6838,1.5767,0.6343,0.8609
91,440,78.1838,25.1794,22.2494,98.2641,0.9045,1.1317,0.8836,0.9473
92,1064,133.1960,41.9318,32.3078,121.0557,0.7536,1.2979,0.7705,0.9051
93,524,86.6690,28.4956,23.4133,13.9501,0.8766,1.2171,0.8216,0.9433
94,440,77.0122,24.8047,22.5854,6.6184,0.9323,1.0983,0.9105,0.9503
95,504,86.5685,29.3943,21.8312,52.8899,0.8451,1.3464,0.7427,0.9222
96,326,70.5269,24.4996,16.9422,161.6855,0.8236,1.4461,0.6915,0.9314
97,461,85.0122,25.7368,22.8063,116.8521,0.8016,1.1285,0.8861,0.9174
98,498,89.3970,28.1653,22.5126,71.3088,0.7831,1.2511,0.7993,0.8925
99,446,78.4264,24.8683,22.8349,16.3839,0.9112,1.0890,0.9182,0.9459
100,675,100.3259,32.5208,26.4273,161.4546,0.8427,1.2306,0.8126,0.9356
101,471,81.3553,27.1081,22.1224,178.4147,0.8942,1.2254,0.8161,0.9420
102,580,90.9117,27.8596,26.5071,19.6170,0.8819,1.0510,0.9515,0.9400
103,491,84.7696,27.9698,22.3513,1.2330,0.8586,1.2514,0.7991,0.9488
104,522,91.8406,26.3094,25.2621,99.4181,0.7777,1.0415,0.9602,0.8992
105,430,77.5980,25.1393,21.7784,109.0478,0.8974,1.1543,0.8663,0.9451
106,619,104.5685,37.7468,20.8795,175.9092,0.7114,1.8078,0.5531,0.9110
107,1471,160.5097,49.3488,37.9530,102.1438,0.7175,1.3003,0.7691,0.9111
108,475,85.3553,26.5079,22.8154,16.2808,0.8193,1.1618,0.8607,0.9268
109,414,79.1127,23.4689,22.4604,40.4997,0.8312,1.0449,0.9570,0.9200
