 ,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity
97,829,117.9828,40.4237,26.1113,137.6035,0.7484,1.5481,0.6459,0.9160
98,414,78.5269,23.5234,22.4084,7.1031,0.8437,1.0498,0.9526,0.9251
99,367,74.5269,23.1077,20.2218,133.9092,0.8303,1.1427,0.8751,0.9386
100,444,82.4264,26.5933,21.2580,82.3246,0.8212,1.2510,0.7994,0.9298
101,431,84.3259,27.6012,19.8820,117.6698,0.7617,1.3882,0.7203,0.8914
102,498,85.8406,28.3914,22.3333,19.5107,0.8493,1.2713,0.7866,0.9387
103,1153,134.2254,46.3950,31.6423,8.1680,0.8042,1.4662,0.6820,0.9385
104,451,82.1838,25.6582,22.3801,112.3958,0.8391,1.1465,0.8722,0.9406
105,408,75.0122,23.2627,22.3311,110.2628,0.9112,1.0417,0.9600,0.9412
106,445,81.0122,26.0311,21.7660,6.9400,0.8521,1.1960,0.8362,0.9339
107,710,105.4975,34.0960,26.5134,25.0713,0.8016,1.2860,0.7776,0.9209
108,457,81.5980,26.1418,22.2582,150.3174,0.8625,1.1745,0.8514,0.9270
109,372,74.0833,23.8565,19.8539,157.7977,0.8518,1.2016,0.8322,0.9242
110,421,78.4264,23.4810,22.8284,117.6602,0.8601,1.0286,0.9722,0.9294
111,278,71.1127,21.4596,16.4943,94.8839,0.6908,1.3010,0.7686,0.8594
112,468,81.5980,25.0564,23.7814,172.3947,0.8833,1.0536,0.9491,0.9474
113,1264,152.1665,52.3794,30.7253,114.8492,0.6860,1.7048,0.5866,0.8990
114,433,80.7696,26.7963,20.5742,82.7596,0.8341,1.3024,0.7678,0.9393
115,433,80.7696,25.6882,21.4617,63.0258,0.8341,1.1969,0.8355,0.9302
116,495,90.3259,27.3027,23.0839,33.6900,0.7624,1.1828,0.8455,0.8984
117,424,78.7696,27.3860,19.7127,2.0925,0.8587,1.3893,0.7198,0.9475
118,489,88.5685,26.9782,23.0784,42.6828,0.7834,1.1690,0.8554,0.8989
119,321,69.9411,24.6719,16.5658,1.2284,0.8246,1.4893,0.6714,0.9497
120,747,108.8112,38.8112,24.5061,71.2018,0.7928,1.5837,0.6314,0.9194
121,406,75.1127,23.2050,22.2769,63.0147,0.9043,1.0417,0.9600,0.9587
122,454,83.8406,26.0881,22.1576,178.9956,0.8116,1.1774,0.8493,0.9144
123,462,82.6690,26.0850,22.5507,175.5287,0.8495,1.1567,0.8645,0.9249
124,418,79.2548,24.7845,21.4737,90.1227,0.8362,1.1542,0.8664,0.9097
125,518,87.4975,27.9093,23.6315,48.2845,0.8503,1.1810,0.8467,0.9317
126,482,87.1543,26.4470,23.2050,3.6230,0.7974,1.1397,0.8774,0.9112
127,372,76.5685,25.0850,18.8816,135.2550,0.7974,1.3285,0.7527,0.9312
128,1905,209.0955,54.0844,44.8470,138.8378,0.5475,1.2060,0.8292,0.8497
129,277,62.6274,20.3130,17.3627,83.9503,0.8875,1.1699,0.8548,0.9601
130,452,80.1838,26.2452,21.9280,162.1232,0.8834,1.1969,0.8355,0.9516
131,442,82.1838,25.0891,22.4309,118.0479,0.8224,1.1185,0.8940,0.9305
132,108,60.5269,17.6926,7.7722,24.2085,0.3705,2.2764,0.4393,0.5468
133,946,121.6396,39.3851,30.5823,83.0343,0.8034,1.2878,0.7765,0.9306
134,747,113.4975,35.0224,27.1572,145.6022,0.7287,1.2896,0.7754,0.9049
135,672,105.1543,32.5865,26.2568,114.8748,0.7637,1.2411,0.8058,0.9275
136,474,83.1543,25.0755,24.0679,13.1649,0.8614,1.0419,0.9598,0.9340
137,407,75.2548,24.3885,21.2481,172.8891,0.9031,1.1478,0.8712,0.9346
138,1449,167.3381,49.5162,37.2590,120.6787,0.6503,1.3290,0.7525,0.8690
139,396,75.0122,22.9411,21.9782,13.1816,0.8844,1.0438,0.9580,0.9351
140,407,81.1127,27.3909,18.9190,0.9982,0.7774,1.4478,0.6907,0.9229
141,406,75.9411,23.6813,21.8288,18.9932,0.8847,1.0849,0.9218,0.9420
142,336,69.9411,22.9032,18.6790,71.0828,0.8631,1.2261,0.8156,0.9307
143,494,87.5980,26.5638,23.6781,132.5976,0.8090,1.1219,0.8914,0.9106
144,408,79.7401,24.1659,21.4965,151.1573,0.8063,1.1242,0.8895,0.9107
145,602,97.8406,34.0574,22.5059,104.3400,0.7903,1.5133,0.6608,0.9198
146,461,81.5980,25.2684,23.2291,20.2791,0.8701,1.0878,0.9193,0.9351
147,477,91.7401,29.4103,20.6505,23.5467,0.7122,1.4242,0.7022,0.9060
148,507,85.2548,28.3172,22.7965,0.7506,0.8766,1.2422,0.8050,0.9389
149,442,78.6690,25.6629,21.9294,19.5462,0.8975,1.1703,0.8545,0.9374
150,530,93.1543,29.0921,23.1959,61.7737,0.7675,1.2542,0.7973,0.9021
151,884,116.9117,38.0798,29.5575,116.5549,0.8127,1.2883,0.7762,0.9384
152,442,80.9117,25.3864,22.1683,157.1116,0.8484,1.1452,0.8732,0.9208
153,311,68.9117,24.5460,16.1320,34.0630,0.8230,1.5216,0.6572,0.9054
154,2507,224.6934,72.5852,43.9761,96.9978,0.6240,1.6506,0.6059,0.9100
155,656,106.4680,31.1575,26.8072,22.6267,0.7272,1.1623,0.8604,0.8776
156,482,85.2548,26.6339,23.0421,108.3448,0.8333,1.1559,0.8651,0.9146
157,430,78.5269,24.0776,22.7387,98.9745,0.8763,1.0589,0.9444,0.9482
158,359,72.3259,23.6001,19.3683,28.6517,0.8624,1.2185,0.8207,0.9193
159,419,78.9117,24.4762,21.7962,36.2155,0.8456,1.1230,0.8905,0.9148
160,565,96.0833,29.6366,24.2733,87.9287,0.7691,1.2210,0.8190,0.9217
161,438,81.0122,24.6576,22.6169,2.3056,0.8387,1.0902,0.9172,0.9260
162,1927,198.6518,66.3847,36.9593,43.3080,0.6136,1.7962,0.5567,0.8549
163,550,95.1543,31.8576,21.9816,82.4374,0.7633,1.4493,0.6900,0.9213
164,468,86.0833,26.0985,22.8318,3.1943,0.7936,1.1431,0.8748,0.8923
165,1009,134.6102,45.5796,28.1858,104.7222,0.6998,1.6171,0.6184,0.8973
166,439,79.0122,25.7423,21.7134,1.1175,0.8837,1.1855,0.8435,0.9421
167,473,82.1838,27.1321,22.1967,87.2600,0.8800,1.2223,0.8181,0.9469
168,463,81.4975,24.4478,24.1130,171.4214,0.8760,1.0139,0.9863,0.9269
169,600,93.4975,28.6092,26.7027,18.9848,0.8625,1.0714,0.9334,0.9302
170,416,79.0122,23.6451,22.4007,98.1007,0.8374,1.0556,0.9474,0.9338
171,521,88.2843,27.1898,24.3973,151.1863,0.8400,1.1145,0.8973,0.9473
172,334,73.6985,26.3557,16.1355,2.8727,0.7728,1.6334,0.6122,0.9176
173,439,78.4264,24.9268,22.4237,174.7097,0.8969,1.1116,0.8996,0.9421
174,468,83.5980,25.8678,23.0354,82.3409,0.8415,1.1230,0.8905,0.9313
175,391,77.7401,25.5593,19.4777,126.0714,0.8130,1.3122,0.7621,0.9168
176,587,104.8112,37.0596,20.1673,161.8987,0.6715,1.8376,0.5442,0.8807
177,343,71.6985,22.2544,19.6240,4.0068,0.8385,1.1340,0.8818,0.9501
178,512,93.3970,29.5409,22.0677,174.3317,0.7376,1.3387,0.7470,0.8990
179,476,83.9828,25.2159,24.0349,136.5971,0.8481,1.0491,0.9532,0.9252
180,571,95.6396,28.0298,25.9374,114.0179,0.7845,1.0807,0.9254,0.9049
181,780,114.1249,41.5970,23.8750,135.4558,0.7526,1.7423,0.5740,0.9150
182,458,81.2548,25.4643,22.9005,8.7647,0.8717,1.1120,0.8993,0.9405
183,162,60.9706,25.4526,8.1039,87.0540,0.5476,3.1408,0.3184,0.8182
184,502,87.3970,26.2075,24.3886,0.3310,0.8259,1.0746,0.9306,0.9253
185,1044,127.3970,42.4830,31.2893,68.9919,0.8083,1.3577,0.7365,0.9264
186,671,104.0833,29.8149,28.6549,125.6695,0.7783,1.0405,0.9611,0.9255
187,294,66.6274,23.8766,15.6778,93.6275,0.8322,1.5230,0.6566,0.9545
188,304,67.0122,21.7764,17.7745,62.5201,0.8507,1.2251,0.8162,0.9311
189,416,76.5269,25.1611,21.0510,87.1710,0.8926,1.1952,0.8366,0.9552
190,701,106.3675,38.9340,22.9244,43.6885,0.7786,1.6984,0.5888,0.9140
191,524,86.9117,29.2349,22.8213,178.3964,0.8717,1.2810,0.7806,0.9349
192,447,89.1543,28.7516,19.7950,2.4256,0.7067,1.4525,0.6885,0.8860
193,770,109.8823,38.4530,25.4959,70.0165,0.8014,1.5082,0.6630,0.9249
194,516,89.7401,26.6692,24.6349,83.2783,0.8052,1.0826,0.9237,0.9247
195,659,101.9828,35.3796,23.7161,105.2817,0.7962,1.4918,0.6703,0.9334
196,1911,191.9239,60.4373,40.2592,132.9768,0.6519,1.5012,0.6661,0.9006
197,718,106.3259,33.5744,27.2287,89.7555,0.7981,1.2331,0.8110,0.9325
198,422,76.6690,23.8455,22.5328,82.4556,0.9022,1.0583,0.9449,0.9336
199,405,75.0122,23.7486,21.7133,176.9592,0.9045,1.0937,0.9143,0.9397
200,112,51.4558,20.4293,6.9803,15.7273,0.5316,2.9267,0.3417,0.7320
201,438,77.8406,24.2870,22.9620,153.8360,0.9084,1.0577,0.9454,0.9450
202,449,84.6690,26.4112,21.6455,7.5600,0.7871,1.2202,0.8196,0.9007
203,432,83.4975,24.0807,22.8415,31.9694,0.7787,1.0542,0.9485,0.8991
204,489,82.4264,27.2541,22.8448,179.1200,0.9045,1.1930,0.8382,0.9486
205,438,77.0122,24.3774,22.8769,165.4013,0.9280,1.0656,0.9384,0.9491
206,441,78.7696,26.3191,21.3342,114.8184,0.8932,1.2337,0.8106,0.9443
207,382,75.1127,24.7203,19.6752,100.1629,0.8508,1.2564,0.7959,0.9409
208,516,85.7401,26.2524,25.0260,131.3186,0.8820,1.0490,0.9533,0.9407
209,128,62.1838,19.6955,8.2747,11.4802,0.4160,2.3802,0.4201,0.6337
210,334,69.0122,23.7214,17.9274,29.1424,0.8813,1.3232,0.7557,0.9369
211,416,77.2548,25.2462,20.9801,167.5929,0.8759,1.2033,0.8310,0.9327
212,460,85.8406,25.4538,23.0099,82.6681,0.7845,1.1062,0.9040,0.9228
213,205,77.4558,22.7161,11.4903,9.1354,0.4294,1.9770,0.5058,0.6902
214,450,79.8406,26.3897,21.7114,167.7248,0.8871,1.2155,0.8227,0.9404
215,445,78.4264,24.7766,22.8680,125.3324,0.9092,1.0835,0.9230,0.9418
216,450,79.3553,24.7023,23.1945,87.5353,0.8980,1.0650,0.9390,0.9514
217,382,73.3553,23.6309,20.5822,154.4551,0.8921,1.1481,0.8710,0.9491
218,452,78.4264,25.2549,22.7878,11.9585,0.9235,1.1083,0.9023,0.9526
219,867,118.7107,42.2139,26.1501,119.6076,0.7731,1.6143,0.6195,0.9308
220,566,96.3259,28.9551,24.8887,169.0414,0.7665,1.1634,0.8596,0.8998
221,358,73.6985,24.5382,18.5759,177.8027,0.8283,1.3210,0.7570,0.9559
222,535,88.6690,27.5073,24.7637,123.2501,0.8551,1.1108,0.9003,0.9370
223,474,81.8406,25.3051,23.8495,59.6465,0.8893,1.0610,0.9425,0.9331
224,439,78.6690,24.0231,23.2673,102.1204,0.8914,1.0325,0.9685,0.9301
225,392,73.0122,23.2170,21.4976,177.8968,0.9241,1.0800,0.9259,0.9526
226,445,77.8406,24.8453,22.8048,141.3293,0.9229,1.0895,0.9179,0.9468
227,377,73.9411,24.9141,19.2667,175.4466,0.8665,1.2931,0.7733,0.9449
228,453,78.4264,24.4642,23.5764,175.5626,0.9255,1.0377,0.9637,0.9507
229,517,85.7401,26.2744,25.0535,147.0080,0.8838,1.0487,0.9535,0.9434
230,105,53.8406,16.4932,8.1058,176.9363,0.4552,2.0348,0.4915,0.6402
231,1339,151.4386,47.7419,35.7101,159.6427,0.7337,1.3369,0.7480,0.9134
232,986,130.4680,43.8936,28.6013,126.3414,0.7279,1.5347,0.6516,0.9193
233,451,81.0122,25.2189,22.7699,23.1224,0.8635,1.1076,0.9029,0.9337
234,342,72.8701,26.2903,16.5631,179.8913,0.8094,1.5873,0.6300,0.9332
235,493,84.0833,26.5073,23.6806,7.8849,0.8763,1.1194,0.8934,0.9382
236,138,76.0833,19.9033,8.8280,154.2212,0.2996,2.2546,0.4435,0.5055
237,453,82.1838,25.6830,22.4575,55.1831,0.8428,1.1436,0.8744,0.9133
238,587,95.4975,30.3584,24.6190,74.1857,0.8088,1.2331,0.8109,0.9208
239,422,79.3553,24.9034,21.5757,179.2435,0.8421,1.1542,0.8664,0.9305
240,664,160.7523,35.0862,24.0958,166.6415,0.3229,1.4561,0.6868,0.7249
241,418,76.1838,25.1195,21.1873,172.3150,0.9050,1.1856,0.8435,0.9500
242,412,75.5980,23.2926,22.5210,97.0126,0.9059,1.0343,0.9669,0.9417
243,339,73.8406,24.1891,17.8439,3.7416,0.7813,1.3556,0.7377,0.9113
244,424,83.5980,28.4380,18.9835,163.8836,0.7624,1.4980,0.6675,0.9329
245,1565,190.1665,57.4249,34.6996,111.1076,0.5438,1.6549,0.6043,0.8611
246,340,74.5269,26.6437,16.2478,103.5902,0.7692,1.6398,0.6098,0.9103
247,319,67.4975,21.2485,19.1150,165.3037,0.8799,1.1116,0.8996,0.9180
248,467,81.2548,25.3535,23.4525,52.5962,0.8888,1.0811,0.9250,0.9434
249,386,76.2843,25.9698,18.9247,173.7328,0.8335,1.3723,0.7287,0.9602
250,431,77.5980,24.7505,22.1719,170.1568,0.8995,1.1163,0.8958,0.9483
251,478,81.5980,25.9596,23.4444,163.3338,0.9022,1.1073,0.9031,0.9494
252,917,119.9828,43.4934,26.8445,117.9860,0.8005,1.6202,0.6172,0.9444
253,431,88.6690,25.1548,21.8156,90.5522,0.6889,1.1531,0.8673,0.8594
254,378,77.0122,22.3691,21.5156,104.9816,0.8009,1.0397,0.9618,0.9065
255,441,76.7696,23.9177,23.4762,8.8928,0.9403,1.0188,0.9815,0.9577
256,443,84.4264,25.9442,21.7407,113.3729,0.7810,1.1933,0.8380,0.9013
257,452,79.8406,26.1448,22.0122,177.1499,0.8910,1.1877,0.8419,0.9426
258,1090,134.9533,43.4252,31.9591,55.7645,0.7521,1.3588,0.7360,0.9005
259,419,75.0122,23.3593,22.8384,92.7463,0.9358,1.0228,0.9777,0.9480
260,531,85.8406,27.0170,25.0247,158.1879,0.9056,1.0796,0.9263,0.9491
261,554,89.9828,28.5529,24.7041,17.1266,0.8598,1.1558,0.8652,0.9303
262,471,84.9117,26.8498,22.3352,168.7674,0.8209,1.2021,0.8319,0.9208
263,427,77.6985,24.2863,22.3860,5.8959,0.8888,1.0849,0.9218,0.9542
264,513,87.2548,27.4441,23.8001,88.3669,0.8467,1.1531,0.8672,0.9185
265,421,76.9117,24.7968,21.6171,49.9216,0.8943,1.1471,0.8718,0.9387
266,447,78.1838,24.7936,22.9550,76.7543,0.9189,1.0801,0.9258,0.9541
267,520,89.0122,28.8317,22.9637,89.7850,0.8247,1.2555,0.7965,0.9163
268,970,124.9117,45.2703,27.2815,169.1468,0.7812,1.6594,0.6026,0.9363
269,606,102.3259,29.3391,26.2988,72.4796,0.7273,1.1156,0.8964,0.8892
270,447,83.7401,27.9985,20.3275,161.1802,0.8010,1.3774,0.7260,0.9179
271,415,81.2548,26.1363,20.2169,174.7727,0.7899,1.2928,0.7735,0.9151
272,460,88.9117,25.8029,22.6986,30.4285,0.7312,1.1368,0.8797,0.9028
273,354,74.3259,24.0094,18.7729,46.4308,0.8053,1.2789,0.7819,0.9077
274,791,114.2254,41.2062,24.4413,163.1768,0.7618,1.6859,0.5931,0.9484
275,656,99.2548,29.7979,28.0303,148.7601,0.8368,1.0631,0.9407,0.9385
276,324,76.4264,23.9925,17.1941,122.8900,0.6971,1.3954,0.7166,0.8804
277,446,80.1838,24.7155,22.9761,83.3631,0.8717,1.0757,0.9296,0.9449
278,924,122.1249,40.3077,29.1873,78.1195,0.7785,1.3810,0.7241,0.9222
279,960,126.0244,44.2198,27.6417,128.3421,0.7596,1.5998,0.6251,0.9222
280,478,83.7401,27.9246,21.7947,31.1735,0.8566,1.2813,0.7805,0.9228
281,1228,152.8528,48.7455,32.0755,49.7196,0.6605,1.5197,0.6580,0.8750
282,353,73.1127,24.3027,18.4940,176.0574,0.8298,1.3141,0.7610,0.9326
283,508,88.4264,28.8107,22.4502,90.5850,0.8164,1.2833,0.7792,0.9270
284,385,74.4264,22.3937,21.8899,38.5854,0.8734,1.0230,0.9775,0.9390
285,3229,258.6934,78.6977,52.2416,19.5333,0.6063,1.5064,0.6638,0.8900
286,423,79.0122,23.6517,22.7713,9.6347,0.8515,1.0387,0.9628,0.9317
287,353,74.9117,24.1789,18.5887,68.1986,0.7905,1.3007,0.7688,0.8814
288,601,97.2548,30.8913,24.7713,177.2262,0.7985,1.2471,0.8019,0.9211
289,417,79.0122,25.9873,20.4308,85.5007,0.8394,1.2720,0.7862,0.9175
290,88,53.5980,17.4643,6.4157,10.5361,0.3849,2.7221,0.3674,0.5789
291,441,81.8406,25.7962,21.7667,89.1912,0.8274,1.1851,0.8438,0.9130
292,434,77.0122,24.2986,22.7414,80.6033,0.9196,1.0685,0.9359,0.9435
293,519,91.3553,29.0882,22.7175,152.3069,0.7815,1.2804,0.7810,0.9411
294,502,105.1543,25.9692,24.6125,77.5929,0.5705,1.0551,0.9478,0.7850
295,414,75.8406,23.3775,22.5482,142.6197,0.9045,1.0368,0.9645,0.9441
296,511,87.7401,26.7448,24.3272,3.3269,0.8341,1.0994,0.9096,0.9316
297,373,74.6274,25.1076,18.9153,172.7376,0.8416,1.3274,0.7534,0.9601
298,498,88.9117,27.0808,23.4141,108.0272,0.7916,1.1566,0.8646,0.9063
299,1306,151.5391,54.3441,30.5985,160.0901,0.7147,1.7760,0.5631,0.9104
300,520,95.1543,29.7032,22.2900,158.9518,0.7217,1.3326,0.7504,0.8776
301,495,84.5685,27.4058,22.9971,175.9942,0.8698,1.1917,0.8391,0.9393
302,419,79.6985,26.5913,20.0625,174.5246,0.8289,1.3254,0.7545,0.9555
303,304,80.0416,32.8087,11.7976,175.8658,0.5963,2.7809,0.3596,0.8954
304,413,75.5980,23.0123,22.8508,68.9116,0.9081,1.0071,0.9930,0.9440
305,399,78.3259,24.9377,20.3717,162.5572,0.8173,1.2241,0.8169,0.9151
306,594,97.4975,30.3633,24.9085,134.9953,0.7853,1.2190,0.8203,0.9145
307,431,79.6985,27.2278,20.1546,174.0477,0.8527,1.3509,0.7402,0.9610
308,806,112.1249,39.7023,25.8482,47.7390,0.8056,1.5360,0.6511,0.9175
309,647,100.3259,32.7311,25.1683,134.4615,0.8078,1.3005,0.7689,0.9197
310,1213,139.7401,44.3596,34.8163,0.7624,0.7806,1.2741,0.7849,0.9334
311,576,93.6396,30.7253,23.8691,65.2655,0.8255,1.2872,0.7769,0.9253
312,515,92.9117,30.0984,21.7858,0.4514,0.7497,1.3816,0.7238,0.8980
313,472,80.6690,24.9757,24.0622,7.8296,0.9115,1.0380,0.9634,0.9468
314,382,73.1127,23.7224,20.5028,98.2440,0.8980,1.1570,0.8643,0.9562
315,458,79.5980,25.7574,22.6398,2.2689,0.9084,1.1377,0.8790,0.9453
