 ,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity
57,484,81.8406,25.2941,24.3633,179.0440,0.9081,1.0382,0.9632,0.9500
58,436,78.6690,25.3860,21.8677,158.9080,0.8853,1.1609,0.8614,0.9306
59,456,81.1127,24.6348,23.5682,74.0484,0.8710,1.0453,0.9567,0.9610
60,523,87.4975,26.1914,25.4245,153.3811,0.8585,1.0302,0.9707,0.9273
61,579,92.0833,28.3668,25.9883,168.4556,0.8581,1.0915,0.9162,0.9384
62,437,77.5980,24.3753,22.8267,23.1469,0.9120,1.0678,0.9365,0.9459
63,488,81.2548,25.6214,24.2508,166.1887,0.9288,1.0565,0.9465,0.9494
64,510,86.4264,25.9772,24.9970,91.1825,0.8580,1.0392,0.9623,0.9315
65,444,78.5269,25.4530,22.2103,10.0819,0.9048,1.1460,0.8726,0.9610
66,465,79.8406,25.6215,23.1078,11.7745,0.9167,1.1088,0.9019,0.9461
67,456,79.0122,24.3528,23.8411,79.4255,0.9179,1.0215,0.9790,0.9470
68,554,86.6690,27.4635,25.6841,90.5299,0.9268,1.0693,0.9352,0.9527
69,455,78.6690,24.3863,23.7561,80.8911,0.9239,1.0265,0.9742,0.9479
70,555,88.0833,28.7720,24.5603,9.0558,0.8989,1.1715,0.8536,0.9495
71,588,93.3970,28.1754,26.5716,98.4194,0.8471,1.0604,0.9431,0.9356
72,542,92.3259,29.3496,23.5130,64.1474,0.7990,1.2482,0.8011,0.9056
73,420,75.8406,23.3614,22.8908,137.1382,0.9176,1.0206,0.9799,0.9438
74,1682,179.3381,60.6682,35.3000,20.7649,0.6572,1.7186,0.5819,0.8983
75,600,91.4975,28.0263,27.2581,177.5503,0.9006,1.0282,0.9726,0.9464
76,539,90.3259,28.9207,23.7296,161.0629,0.8302,1.2188,0.8205,0.9350
77,165,47.4558,16.9713,12.3788,5.5621,0.9207,1.3710,0.7294,0.9348
78,447,80.3259,26.0594,21.8401,127.0253,0.8706,1.1932,0.8381,0.9371
79,453,81.4975,28.2196,20.4389,178.3187,0.8571,1.3807,0.7243,0.9360
80,471,82.3259,27.2231,22.0289,144.8906,0.8733,1.2358,0.8092,0.9392
81,425,76.4264,23.8915,22.6493,17.1127,0.9143,1.0548,0.9480,0.9444
82,438,77.9411,25.7342,21.6707,0.8252,0.9060,1.1875,0.8421,0.9595
83,513,83.2548,26.4611,24.6842,171.3197,0.9301,1.0720,0.9328,0.9509
84,411,74.1838,24.1825,21.6396,35.2743,0.9385,1.1175,0.8948,0.9503
85,500,82.4264,26.9402,23.6308,13.4536,0.9248,1.1400,0.8772,0.9542
86,321,65.3553,21.5672,18.9505,157.4703,0.9444,1.1381,0.8787,0.9497
87,511,84.3259,26.0319,24.9934,38.2034,0.9030,1.0416,0.9601,0.9428
88,472,80.1838,25.4512,23.6126,42.9180,0.9225,1.0779,0.9278,0.9545
89,717,101.8406,32.1572,28.3891,23.2889,0.8687,1.1327,0.8828,0.9459
90,471,79.8406,25.6498,23.3801,24.3798,0.9285,1.0971,0.9115,0.9506
91,459,79.0122,26.2321,22.2787,57.7053,0.9239,1.1775,0.8493,0.9513
92,447,78.6690,24.5657,23.1680,3.3047,0.9076,1.0603,0.9431,0.9361
93,489,81.5980,25.5606,24.3584,3.0149,0.9229,1.0494,0.9530,0.9514
94,527,85.2548,26.6054,25.2203,30.6211,0.9111,1.0549,0.9479,0.9470
95,614,101.7401,31.4261,24.8764,78.0944,0.7454,1.2633,0.7916,0.8983
96,470,81.2548,25.2637,23.6870,55.0638,0.8946,1.0666,0.9376,0.9457
97,458,79.2548,24.3497,23.9487,71.0857,0.9163,1.0167,0.9835,0.9453
98,515,85.2548,26.1673,25.0587,6.6320,0.8904,1.0442,0.9576,0.9381
99,529,85.4975,26.7166,25.2107,46.9555,0.9094,1.0597,0.9436,0.9514
100,489,81.5980,25.9790,23.9660,55.9008,0.9229,1.0840,0.9225,0.9541
101,492,89.1543,26.6235,23.5294,88.9644,0.7778,1.1315,0.8838,0.8897
102,324,73.2548,29.1640,14.1452,61.7849,0.7587,2.0618,0.4850,0.9050
103,492,84.4264,27.1841,23.0441,85.3788,0.8674,1.1797,0.8477,0.9371
104,96,49.2132,19.6107,6.2329,0.7063,0.4981,3.1463,0.3178,0.8649
105,423,78.8701,27.0650,19.8995,2.0314,0.8545,1.3601,0.7352,0.9603
106,445,77.2548,24.3828,23.2373,42.6871,0.9370,1.0493,0.9530,0.9468
107,549,87.7401,27.5632,25.3602,60.8480,0.8962,1.0869,0.9201,0.9466
108,451,79.0122,24.5672,23.3739,21.7034,0.9078,1.0510,0.9514,0.9435
109,409,74.1838,23.3834,22.2703,75.8312,0.9339,1.0500,0.9524,0.9523
110,432,76.6690,23.6431,23.2643,19.3080,0.9235,1.0163,0.9840,0.9402
111,405,74.1838,22.8410,22.5762,34.4200,0.9248,1.0117,0.9884,0.9507
112,434,78.5269,25.1033,22.0124,90.5225,0.8844,1.1404,0.8769,0.9518
113,311,66.8701,23.4555,16.8821,86.7196,0.8740,1.3894,0.7197,0.9569
114,481,81.2548,25.3333,24.1748,31.4096,0.9155,1.0479,0.9543,0.9441
115,467,81.5980,24.9370,23.8442,18.0132,0.8814,1.0458,0.9562,0.9349
116,517,85.4975,26.3638,24.9685,24.8346,0.8888,1.0559,0.9471,0.9374
117,582,99.3970,34.6185,21.4055,57.9557,0.7403,1.6173,0.6183,0.8865
118,428,78.5269,24.5765,22.1735,88.9047,0.8722,1.1084,0.9022,0.9386
119,320,73.4558,23.9596,17.0052,68.6251,0.7453,1.4090,0.7097,0.9302
120,398,75.2548,23.1593,21.8810,70.7552,0.8831,1.0584,0.9448,0.9277
121,519,88.7696,27.2901,24.2143,6.9505,0.8277,1.1270,0.8873,0.9243
122,100,38.6274,13.6665,9.3165,117.8135,0.8422,1.4669,0.6817,0.9091
123,457,77.5980,24.8436,23.4213,59.2335,0.9537,1.0607,0.9428,0.9601
124,564,89.9828,28.2118,25.4542,52.8236,0.8753,1.1083,0.9023,0.9253
125,429,77.0122,23.9581,22.7990,55.9277,0.9090,1.0508,0.9516,0.9460
126,374,73.3553,22.9221,20.7744,42.6410,0.8734,1.1034,0.9063,0.9303
127,730,110.2254,37.6439,24.6910,12.4783,0.7550,1.5246,0.6559,0.9223
128,500,82.4264,26.5168,24.0081,3.2321,0.9248,1.1045,0.9054,0.9506
129,367,71.3553,23.4371,19.9376,5.4066,0.9058,1.1755,0.8507,0.9520
130,541,86.9117,27.4441,25.0992,50.2945,0.9000,1.0934,0.9146,0.9458
131,566,87.4975,27.1912,26.5032,27.5730,0.9290,1.0260,0.9747,0.9505
132,487,84.0833,25.7192,24.1091,39.0319,0.8656,1.0668,0.9374,0.9321
133,594,90.6690,28.0002,27.0107,78.6802,0.9080,1.0366,0.9647,0.9504
134,518,86.4264,27.6229,23.8765,22.4529,0.8715,1.1569,0.8644,0.9427
135,545,85.2548,27.1699,25.5398,179.5836,0.9423,1.0638,0.9400,0.9587
136,412,76.2843,24.6422,21.2877,1.7281,0.8897,1.1576,0.8639,0.9593
137,433,80.0833,25.5511,21.5769,79.0169,0.8484,1.1842,0.8445,0.9030
138,435,82.0833,26.0700,21.2450,75.7523,0.8113,1.2271,0.8149,0.9091
139,377,74.1838,27.0805,17.7254,2.1430,0.8609,1.5278,0.6545,0.9390
140,1000,121.4975,41.4318,30.7310,70.7956,0.8513,1.3482,0.7417,0.9602
141,499,82.6690,25.3735,25.0398,54.3537,0.9175,1.0133,0.9869,0.9460
142,619,98.9117,31.9854,24.6405,8.3138,0.7951,1.2981,0.7704,0.9253
143,382,74.8701,25.7736,18.8711,91.4055,0.8564,1.3658,0.7322,0.9622
144,553,89.1543,28.5957,24.6227,3.8263,0.8743,1.1614,0.8611,0.9349
145,440,79.2548,25.0388,22.3743,23.2852,0.8803,1.1191,0.8936,0.9402
146,503,83.2548,26.8966,23.8112,58.5395,0.9119,1.1296,0.8853,0.9455
147,401,73.0122,22.7252,22.4671,168.6683,0.9453,1.0115,0.9886,0.9525
148,532,86.4264,26.4275,25.6310,42.0408,0.8950,1.0311,0.9699,0.9466
149,315,66.2843,21.6071,18.5620,9.0654,0.9009,1.1641,0.8591,0.9517
150,83,36.6274,14.8835,7.1004,166.5471,0.7775,2.0962,0.4771,0.8973
151,441,87.2548,33.3300,16.8466,5.2589,0.7279,1.9784,0.5054,0.9074
152,447,78.6690,24.4524,23.2754,20.7856,0.9076,1.0506,0.9519,0.9371
153,507,86.0833,26.9197,23.9799,21.1014,0.8598,1.1226,0.8908,0.9346
154,435,80.9117,25.5978,21.6370,15.2382,0.8350,1.1831,0.8453,0.9236
155,589,96.3259,29.4424,25.4713,166.1396,0.7977,1.1559,0.8651,0.9167
156,608,95.5980,30.4525,25.4209,76.0482,0.8360,1.1979,0.8348,0.9390
157,509,83.2548,26.1495,24.7836,47.9577,0.9228,1.0551,0.9478,0.9496
158,401,75.6985,27.1150,18.8297,1.9440,0.8794,1.4400,0.6944,0.9651
159,90,38.8701,15.3635,7.4587,40.0740,0.7486,2.0598,0.4855,0.8491
160,550,86.9117,26.6664,26.2608,23.3896,0.9150,1.0154,0.9848,0.9491
161,489,83.0122,26.2455,23.7227,3.8987,0.8917,1.1063,0.9039,0.9495
162,520,84.6690,26.4108,25.0687,0.1476,0.9115,1.0535,0.9492,0.9472
163,171,72.1838,20.9007,10.4170,19.5097,0.4124,2.0064,0.4984,0.6096
164,502,83.2548,25.7549,24.8173,74.6933,0.9101,1.0378,0.9636,0.9445
165,525,95.1543,26.7320,25.0056,104.4378,0.7286,1.0690,0.9354,0.8967
166,443,79.6985,25.2350,22.3517,13.5145,0.8764,1.1290,0.8857,0.9641
167,460,84.9117,27.6317,21.1963,138.4467,0.8017,1.3036,0.7671,0.9274
168,514,84.3259,26.8290,24.3932,7.8768,0.9083,1.0999,0.9092,0.9501
169,483,85.3970,26.5175,23.1913,129.1991,0.8323,1.1434,0.8746,0.9174
170,504,83.2548,25.5486,25.1173,157.2097,0.9137,1.0172,0.9831,0.9474
171,158,85.2548,16.9559,11.8644,153.1957,0.2732,1.4291,0.6997,0.5929
172,485,81.5980,25.6243,24.0991,50.9767,0.9154,1.0633,0.9405,0.9528
173,433,77.5980,24.0729,22.9018,48.4195,0.9036,1.0511,0.9514,0.9434
174,512,82.6690,26.5058,24.5946,166.0389,0.9414,1.0777,0.9279,0.9561
175,488,81.8406,25.5491,24.3195,34.7847,0.9156,1.0506,0.9519,0.9457
176,447,81.5980,29.4815,19.3049,1.3844,0.8436,1.5272,0.6548,0.9332
177,523,86.4264,27.9129,23.8565,18.1277,0.8799,1.1700,0.8547,0.9518
178,436,79.8406,24.6351,22.5342,5.9758,0.8595,1.0932,0.9147,0.9286
179,527,84.6690,26.8745,24.9678,26.7918,0.9238,1.0764,0.9291,0.9513
180,549,90.0833,28.9825,24.1183,17.6456,0.8501,1.2017,0.8322,0.9385
181,485,82.6690,25.5505,24.1687,152.0742,0.8918,1.0572,0.9459,0.9417
182,156,71.5980,20.1103,9.8768,157.5100,0.3824,2.0361,0.4911,0.5756
183,498,82.4264,26.1821,24.2178,46.3048,0.9211,1.0811,0.9250,0.9486
184,184,52.2843,17.9215,13.0723,139.4523,0.8458,1.3709,0.7294,0.9064
185,159,68.5269,21.2834,9.5119,170.6680,0.4255,2.2376,0.4469,0.6175
186,470,85.9828,24.6514,24.2754,178.6554,0.7989,1.0155,0.9847,0.9117
187,496,84.3259,26.0397,24.2524,12.4731,0.8765,1.0737,0.9314,0.9367
188,415,78.1838,24.3829,21.6707,64.1624,0.8531,1.1252,0.8888,0.9305
189,490,83.2548,26.2080,23.8052,59.9850,0.8884,1.1009,0.9083,0.9441
190,422,77.7401,23.4468,22.9160,14.9127,0.8775,1.0232,0.9774,0.9336
191,556,88.4264,27.5293,25.7152,13.8186,0.8936,1.0705,0.9341,0.9537
192,544,92.9117,28.8619,23.9985,25.4607,0.7919,1.2027,0.8315,0.9082
193,494,82.4264,26.3750,23.8476,29.1987,0.9137,1.1060,0.9042,0.9491
194,488,82.0833,25.8290,24.0560,11.1123,0.9102,1.0737,0.9314,0.9448
195,479,81.5980,25.1615,24.2387,42.0271,0.9040,1.0381,0.9633,0.9457
196,728,111.8823,33.4492,27.7112,61.0619,0.7308,1.2071,0.8285,0.9049
197,530,85.2548,26.3703,25.5900,19.8645,0.9163,1.0305,0.9704,0.9490
198,468,81.0122,26.1388,22.7966,73.6464,0.8961,1.1466,0.8721,0.9435
199,550,87.8406,27.3114,25.6406,8.1413,0.8957,1.0652,0.9388,0.9475
200,522,84.0833,26.4608,25.1175,3.3419,0.9278,1.0535,0.9492,0.9517
201,510,84.0833,26.0677,24.9103,10.7552,0.9065,1.0465,0.9556,0.9462
202,395,76.0833,23.7388,21.1860,117.1812,0.8575,1.1205,0.8925,0.9175
203,87,51.6985,14.4467,7.6676,93.8943,0.4090,1.8841,0.5308,0.6063
204,488,92.9117,25.9563,23.9379,127.5631,0.7104,1.0843,0.9222,0.8817
205,416,79.5980,24.7703,21.3832,95.9947,0.8251,1.1584,0.8633,0.9244
206,426,77.2548,24.4656,22.1699,55.3094,0.8969,1.1036,0.9062,0.9352
207,473,80.6690,25.8630,23.2859,19.9079,0.9134,1.1107,0.9004,0.9460
208,488,82.6690,25.5047,24.3618,168.8433,0.8973,1.0469,0.9552,0.9358
209,359,69.5980,22.3360,20.4644,59.0247,0.9313,1.0915,0.9162,0.9447
210,466,79.2548,25.8630,22.9413,177.5104,0.9323,1.1274,0.8870,0.9530
211,137,80.9117,18.3751,9.4930,127.9281,0.2630,1.9357,0.5166,0.4419
212,98,48.2843,19.2759,6.4733,34.1267,0.5282,2.9778,0.3358,0.7597
