 ,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity
100,454,79.8406,24.7780,23.3292,136.7605,0.8950,1.0621,0.9415,0.9390
101,498,86.3259,27.0974,23.3998,178.5990,0.8398,1.1580,0.8635,0.9154
102,380,73.4975,24.5164,19.7350,50.2737,0.8840,1.2423,0.8050,0.9337
103,396,73.0122,22.7787,22.1348,29.7502,0.9335,1.0291,0.9717,0.9554
104,633,96.3259,31.8171,25.3311,82.1196,0.8573,1.2561,0.7961,0.9385
105,409,74.4264,23.9589,21.7354,97.8398,0.9279,1.1023,0.9072,0.9457
106,442,80.0833,24.7860,22.7052,16.9085,0.8661,1.0916,0.9161,0.9257
107,467,80.0833,27.4839,21.6346,125.7202,0.9150,1.2704,0.7872,0.9482
108,530,93.1543,28.9973,23.2717,20.7256,0.7675,1.2460,0.8025,0.9170
109,492,84.9117,26.8709,23.3127,30.8116,0.8575,1.1526,0.8676,0.9292
110,521,86.3259,27.9794,23.7088,98.3299,0.8785,1.1801,0.8474,0.9379
111,506,84.0833,27.5891,23.3520,7.5150,0.8994,1.1814,0.8464,0.9414
112,498,84.0833,27.0856,23.4100,10.3499,0.8852,1.1570,0.8643,0.9441
113,438,78.4264,23.9998,23.2368,131.0822,0.8949,1.0328,0.9682,0.9379
114,460,80.1838,25.0077,23.4204,166.6666,0.8991,1.0678,0.9365,0.9436
115,454,83.1543,27.9926,20.6502,0.8763,0.8251,1.3556,0.7377,0.9071
116,392,73.5980,23.0137,21.6876,92.4895,0.9094,1.0611,0.9424,0.9423
117,485,82.4264,25.5717,24.1486,69.8787,0.8971,1.0589,0.9443,0.9436
118,574,90.6690,30.0535,24.3180,9.9136,0.8774,1.2359,0.8092,0.9488
119,495,83.8406,25.2760,24.9349,172.1660,0.8849,1.0137,0.9865,0.9340
120,555,89.1543,27.4672,25.7270,13.4945,0.8774,1.0676,0.9366,0.9367
121,502,83.2548,26.8197,23.8320,8.5482,0.9101,1.1254,0.8886,0.9490
122,505,83.2548,26.2776,24.4690,69.8352,0.9156,1.0739,0.9312,0.9466
123,472,79.8406,25.3887,23.6707,6.5400,0.9305,1.0726,0.9323,0.9516
124,539,86.3259,27.3866,25.0588,106.4887,0.9089,1.0929,0.9150,0.9473
125,486,87.1543,25.6991,24.0785,113.0446,0.8040,1.0673,0.9369,0.9118
126,468,80.4264,26.0522,22.8724,169.9036,0.9092,1.1390,0.8779,0.9464
127,431,82.1838,25.9472,21.1494,171.8184,0.8019,1.2269,0.8151,0.9209
128,520,85.8406,26.9696,24.5493,175.6685,0.8868,1.0986,0.9103,0.9369
129,483,85.4975,25.9247,23.7216,157.2275,0.8303,1.0929,0.9150,0.9244
130,457,78.6690,24.5375,23.7135,146.7417,0.9279,1.0347,0.9664,0.9462
131,439,80.2843,26.6747,20.9544,0.0768,0.8559,1.2730,0.7856,0.9575
132,503,84.4264,25.7296,24.8912,175.2820,0.8868,1.0337,0.9674,0.9402
133,498,82.6690,25.6608,24.7098,156.5183,0.9157,1.0385,0.9629,0.9459
134,404,73.8406,23.0947,22.2730,134.6801,0.9311,1.0369,0.9644,0.9450
135,485,81.8406,26.3127,23.4686,86.0163,0.9099,1.1212,0.8919,0.9445
136,530,88.9117,27.1669,24.8397,131.8140,0.8425,1.0937,0.9143,0.9274
137,337,71.2548,23.9505,17.9154,129.6522,0.8341,1.3369,0.7480,0.9271
138,432,77.0122,23.6464,23.2610,0.8881,0.9153,1.0166,0.9837,0.9432
139,542,86.7696,27.6019,25.0017,67.3394,0.9046,1.1040,0.9058,0.9551
140,523,92.2254,29.6026,22.4948,87.8066,0.7727,1.3160,0.7599,0.9216
141,598,99.1543,31.5447,24.1371,125.2928,0.7643,1.3069,0.7652,0.9033
142,545,88.3259,29.3093,23.6756,18.2482,0.8779,1.2380,0.8078,0.9429
143,452,82.7696,28.8152,19.9722,3.0999,0.8291,1.4428,0.6931,0.9234
144,433,76.6690,23.8980,23.0694,17.1222,0.9257,1.0359,0.9653,0.9444
145,500,90.3259,30.9689,20.5568,173.4210,0.7701,1.5065,0.6638,0.9074
146,226,60.7696,22.4183,12.8356,74.0239,0.7690,1.7466,0.5725,0.8828
147,449,82.7696,26.6132,21.4812,7.9745,0.8236,1.2389,0.8072,0.9239
148,500,82.9117,25.7243,24.7478,112.0725,0.9140,1.0395,0.9620,0.9479
149,478,81.2548,25.4741,23.8913,113.4044,0.9098,1.0662,0.9379,0.9494
150,508,84.9117,26.1566,24.7282,39.0250,0.8854,1.0578,0.9454,0.9330
151,117,63.0122,20.5067,7.2644,175.3627,0.3703,2.8229,0.3542,0.5909
152,350,69.5980,22.9343,19.4309,174.8795,0.9080,1.1803,0.8472,0.9358
